날짜,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,건고추가격,건고추거래량,건고추생산량,건고추저장이월량,건고추수입량,건고추수입금액,건고추재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가
2020-03-30,0,0,9.9,16.9,4,61,10,1.4,8,8259.047619,0.11,60076,5516,127989,372108,31146,1715.02,1398.93,1205.16,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-31,0,0.6,11,18.9,2.6,58,9,1.4,9.2,8519.862288,1.89,60076,5516,127989,372108,31146,1710.61,1393.03,1199.27,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-04-01,0.7,8.2,10.6,17.4,5.4,55,15,2.5,17.1,7207.692308,0.13,60076,5516,127989,372108,31146,1704.02,1384.29,1190.5,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-02,0,0,9.3,16.8,1.9,51,6,1.8,13.2,9051.948052,0.08,60076,5516,127989,372108,31146,1698.16,1377.9,1184.19,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-03,0,0,10.4,18,2.8,44,5,2,9.7,10803.78099,0.24,60076,5516,127989,372108,31146,1692.18,1372.03,1178.65,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-04,0,0,8.9,16.2,2.8,47,9,2.9,15.9,17432.02614,0.31,60076,5516,127989,372108,31146,1687.27,1367.91,1174.57,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-06,0,0,8.9,16.9,-0.2,47,7,1.8,8.3,11971.15385,0.1,60076,5516,127989,372108,31146,1683.33,1362.9,1169.74,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-07,0,2.5,11.6,18.7,4.1,50,14,2.2,10.1,7213.049268,0.75,60076,5516,127989,372108,31146,1677.91,1357.79,1164.68,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-08,0.1,6.6,9.7,15.9,3.9,44,2,2.6,11.4,12319.44444,0.14,60076,5516,127989,372108,31146,1672.42,1352.04,1159.16,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-09,0,0.1,8.7,15.5,1.3,51,11,2.1,10.8,12202.92453,0.21,60076,5516,127989,372108,31146,1666.71,1347.54,1154.71,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-10,0,0.6,9.4,14.4,4.9,59,19,1.6,8.5,11292.66409,0.26,60076,5516,127989,372108,31146,1664.62,1343.57,1151.07,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-11,1.9,23.9,8.7,13.6,4,68,23,1.4,9,40185.54088,0.32,60076,5516,127989,372108,31146,1661.38,1339.93,1147.46,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-13,0,1.2,9.2,16.1,3.4,50,8,2.5,18.4,12555.55556,0.32,60076,5516,127989,372108,31146,1658.4,1335.31,1143.12,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-14,0,0,11.8,21,2,45,3,1.8,9.3,11577.31959,0.1,60076,5516,127989,372108,31146,1653.34,1331.1,1139.03,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-15,0,0,12.1,20.4,4.3,47,6,1.6,11.1,10928.97727,0.7,60076,5516,127989,372108,31146,1649.69,1326.56,1134.87,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-16,0,0.1,13,20.1,5.2,58,14,2.2,14,6866.666667,0.05,60076,5516,127989,372108,31146,1647.1,1322.62,1131.51,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-17,13.8,40.5,11.5,15.3,8.6,84,35,1.9,16.3,7518.225806,0.06,60076,5516,127989,372108,31146,1642.79,1317.95,1127.11,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-18,0.7,10.6,12.2,18,7.8,74,31,2.1,13.7,27957.57576,0.3,60076,5516,127989,372108,31146,1638,1313.53,1123.01,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-20,0.5,8.7,11.2,16.1,7.7,75,31,2.6,13.4,11340,0.02,60076,5516,127989,372108,31146,1633.7,1307.26,1117.33,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-21,0,0.6,8.9,13.9,4.9,45,7,3.8,14.9,7558.084479,1.02,60076,5516,127989,372108,31146,1628.79,1301.62,1111.91,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-22,0,0.1,7.2,11.5,3.8,43,12,3.9,16.3,18730.60148,0.27,60076,5516,127989,372108,31146,1623.3,1296.7,1107.16,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-23,0,2.6,8.4,14.3,3,47,17,3.3,15.6,11540.57508,0.63,60076,5516,127989,372108,31146,1618.87,1292.03,1102.66,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-24,0,0.5,10,16,2.6,45,7,3.1,14.4,8514.003295,0.61,60076,5516,127989,372108,31146,1614.44,1287.36,1098.28,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-25,0,2.7,13.9,21,5.9,53,16,3.5,16.5,8346.153846,0.08,60076,5516,127989,372108,31146,1612.18,1283.83,1094.84,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-27,0.1,5.3,11.2,17.9,4.4,55,13,2,9.7,11487.80751,0.21,60076,5516,127989,372108,31146,1608.34,1278.85,1090.09,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-28,0,0,12.8,20.3,4,52,12,2.2,14.1,11814.62885,0.71,60076,5516,127989,372108,31146,1602.04,1274.4,1085.57,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-29,0,0,14.8,22.9,7,49,11,1.8,10.3,7644.384515,1.54,60076,5516,127989,372108,31146,1596.82,1270.26,1081.5,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-30,0,0,17,24.4,7.1,59,14,2.3,10.9,16350.05118,0.98,60076,5516,127989,372108,31146,1593.67,1267.24,1078.54,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-05-01,0,0.2,20.9,27.4,14.8,70,16,2.5,13.7,10220,0.05,60076,5516,127989,372108,31146,1590.71,1264.02,1075.28,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-02,0.4,36.6,20.5,25.2,16.7,74,25,2,11.4,8750,0.08,60076,5516,127989,372108,31146,1589.18,1262.63,1073.84,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-04,0,0.9,19,26.2,13.5,77,30,1.9,13.3,14977.27273,0.13,60076,5516,127989,372108,31146,1587.14,1259.87,1071.05,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-05,1.3,7.9,15.4,19.9,11.8,83,37,1.5,12.3,10269.89823,0.23,60076,5516,127989,372108,31146,1585.24,1257.33,1068.43,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-06,0,0.1,17.7,25.5,11.2,66,12,1.9,9.6,7365.253456,2.17,60076,5516,127989,372108,31146,1584.8,1256.15,1067.27,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-07,0,0,16.9,23.5,10,48,12,2.2,11.1,11800,0.16,60076,5516,127989,372108,31146,1583.12,1253.91,1065.07,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-08,3.6,30.2,17.1,23.7,9.2,57,8,2,18.5,16270.8,0.5,60076,5516,127989,372108,31146,1580.74,1252.46,1063.74,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-09,33.1,111.2,15.7,18.2,13.4,94,51,2.5,16.1,16131.2336,0.38,60076,5516,127989,372108,31146,1578.74,1251.41,1062.51,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-11,0.3,3.7,18.1,24.4,12.1,60,15,2.4,11.8,12125.48387,0.03,60076,5516,127989,372108,31146,1578.34,1250.1,1061.41,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-12,0.3,3.6,16.3,21.7,11.7,61,22,3.1,11.5,12015.08706,0.8,60076,5516,127989,372108,31146,1577.14,1249.18,1060.35,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-13,0,0,16.1,22.9,8.6,51,14,2.3,12.4,8745.437063,0.57,60076,5516,127989,372108,31146,1575.22,1248.34,1059.55,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-14,0,0.2,18.6,26,10.4,46,12,1.5,10.2,6777.266754,5.33,60076,5516,127989,372108,31146,1574.88,1247.95,1059.16,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-15,17.8,59.8,15.9,18.9,14.3,87,24,1.9,15.1,14171.10048,0.21,60076,5516,127989,372108,31146,1574.2,1247.58,1058.75,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-16,0.4,5.3,17.4,21.9,14.5,88,45,1.3,6.9,14379.74684,0.24,60076,5516,127989,372108,31146,1574.45,1247.73,1059.02,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-18,18.4,57.3,18,23.2,14,85,37,2.2,14.4,14022.05882,0.14,60076,5516,127989,372108,31146,1574.19,1248.13,1059.5,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-19,8.3,140,13.4,17.1,10.5,79,43,2.7,17,15146.13181,0.35,60076,5516,127989,372108,31146,1574.97,1248.66,1059.77,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-20,0.3,12.5,13.7,19.2,8.6,72,28,1.8,10.7,6960.869565,0.69,60076,5516,127989,372108,31146,1575.39,1249.29,1060.26,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-21,0,1.4,15.4,21.2,9.4,73,35,1.6,11.7,14315.32847,0.41,60076,5516,127989,372108,31146,1576.32,1250.29,1061.27,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-22,0.2,11.6,16.8,22.2,12.3,74,29,1.8,19.8,9621.818182,0.28,60076,5516,127989,372108,31146,1576.71,1251.66,1062.7,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-23,0.1,35,18.2,24.3,12.5,72,23,1.5,11.7,15006.30915,0.32,60076,5516,127989,372108,31146,1577.57,1253.38,1063.99,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-25,0,0.4,17.7,22.4,13.8,78,26,1.4,7.4,19135.97701,0.17,60076,5516,127989,372108,31146,1578.21,1255.48,1065.87,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-26,0.4,9.2,18.2,24.3,14,74,27,1.5,7.9,11135.6837,0.72,60076,5516,127989,372108,31146,1578.88,1258.57,1068.51,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-27,0,0.8,18.3,24.5,13.2,64,16,1.9,8.9,13790.42904,0.3,60076,5516,127989,372108,31146,1582.14,1261.22,1070.81,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-28,0,0.5,18.1,24.7,11.8,67,21,1.6,9.3,14918.80174,0.46,60076,5516,127989,372108,31146,1584.13,1263.74,1073.05,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-29,0,0.3,19.3,26.2,12.5,66,19,1.4,8.7,16625.27094,0.41,60076,5516,127989,372108,31146,1585.27,1266.16,1075.16,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-30,0,1.4,20.3,26.8,13.8,62,21,1.4,7.1,11270.90909,0.11,60076,5516,127989,372108,31146,1585.9,1268.42,1077.12,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-06-01,0.3,2.3,20.6,25.9,15.6,63,19,2.5,10,14183.90805,0.09,60076,5516,127989,372108,31146,1587.69,1273.49,1081.82,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-02,0.5,6.1,19.3,25.2,13,61,14,1.5,12.3,6526.109288,7.01,60076,5516,127989,372108,31146,1588.6,1276.04,1084.15,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-03,0.2,8.6,21.9,27.4,16.9,74,23,1.7,9.4,12274.1573,0.09,60076,5516,127989,372108,31146,1589.64,1279.03,1086.91,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-04,0,0.9,23.8,29.7,18.7,71,24,2.1,8.5,9177.419355,1.02,60076,5516,127989,372108,31146,1591.01,1282.23,1089.92,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-05,0,0.6,23,29.2,18.4,73,19,1.6,8.5,11025,0.08,60076,5516,127989,372108,31146,1593.08,1286.85,1094.27,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-06,1.3,45.8,21.8,27.8,17.4,73,29,1.8,8.9,11066.66667,0.18,60076,5516,127989,372108,31146,1594.97,1292.21,1099.12,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-08,0,0,24.1,31.4,16.9,63,17,1.4,9.1,14398.49624,0.13,60076,5516,127989,372108,31146,1596.06,1299.39,1105.88,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-09,0,0,25.5,32.9,17.9,60,17,1.5,10.8,7079.900726,0.83,60076,5516,127989,372108,31146,1600.46,1306.08,1112.2,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-10,12.2,71.6,24.9,32,19.5,70,29,1.5,11.8,11093.22034,0.06,60076,5516,127989,372108,31146,1603.86,1311.63,1117.3,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-11,10.3,38.3,24.4,30,20.6,81,32,1.4,8.9,10422.13115,0.24,60076,5516,127989,372108,31146,1606.65,1316.17,1121.52,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-12,10.1,63.1,23.3,27.6,20.1,85,32,1.2,7.4,14463.02239,0.27,60076,5516,127989,372108,31146,1608.22,1319.99,1125.19,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-13,19.5,100.1,23.9,28.8,19.9,82,22,1.4,13.4,9609.090909,0.11,60076,5516,127989,372108,31146,1610.58,1322.91,1127.84,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-15,0,0.2,23,28.6,17.7,65,21,2,9.8,16169.35484,0.06,60076,5516,127989,372108,31146,1612.21,1327.02,1131.65,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-16,0,0,22.8,28.9,17.3,66,24,1.6,11.4,13933.23864,0.35,60076,5516,127989,372108,31146,1614.27,1330.09,1134.37,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-17,0.9,30.9,22.1,27.1,17.1,72,29,1.4,8.8,9396.781513,1.19,60076,5516,127989,372108,31146,1615.49,1332.86,1137.11,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-18,17.7,119.6,19.7,22.3,17.6,84,47,1.5,8.3,13094.0499,0.52,60076,5516,127989,372108,31146,1616.5,1335.47,1139.58,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-19,1,14.3,21.8,27.3,17.7,76,35,1.7,10,3541.050584,1.54,60076,5516,127989,372108,31146,1616.89,1337.95,1142,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-20,0.1,4.5,22.3,27.6,18,77,35,1.5,6.8,13427.98354,0.24,60076,5516,127989,372108,31146,1618.16,1340.67,1144.35,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-22,0,0,24.2,31.2,17.4,69,20,1.4,7.8,9736.842105,0.04,60076,5516,127989,372108,31146,1619.92,1344.18,1147.87,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-23,0,4.8,24.4,30.4,18.6,69,20,1.5,13.7,11727.69712,0.8,60076,5516,127989,372108,31146,1621.74,1346.77,1150.24,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-24,19.5,123.2,21.8,24.6,19.9,85,39,2.1,16.5,10404.25532,0.09,60076,5516,127989,372108,31146,1622.77,1348.54,1151.92,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-25,4.5,35.3,21.5,23.7,19.7,92,64,1.5,7.1,3936.842105,0.86,60076,5516,127989,372108,31146,1624.41,1350.05,1153.36,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-26,0.4,3.3,22.7,27.3,19.3,78,37,2.1,10.5,15353.47826,0.51,60076,5516,127989,372108,31146,1624.83,1351.31,1154.71,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-27,0.3,15.8,23.3,28.9,19.1,77,36,1.1,9.3,15443.3752,0.64,60076,5516,127989,372108,31146,1625.44,1352.59,1155.94,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-29,39.7,100.1,21.5,25.5,18.5,88,49,2,22.1,13881.48649,0.07,60076,5516,127989,372108,31146,1627.08,1354.24,1157.44,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-30,27,250,20.6,23.5,18.3,86,47,3.2,20.2,16382.94314,0.9,60076,5516,127989,372108,31146,1627.86,1355.2,1158.25,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-07-01,1.2,51.7,20.5,25,17.3,81,46,1.6,19.7,18207.40741,0.27,60076,5516,127989,372108,31146,1629.17,1356.73,1159.77,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-02,0.2,5.3,22.2,27.8,17,77,37,1.3,6.2,11845.49356,0.23,60076,5516,127989,372108,31146,1629.96,1357.49,1160.4,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-03,4.9,38.9,20.9,24.1,18.2,81,26,1.6,9.4,12120.53872,0.3,60076,5516,127989,372108,31146,1629.47,1358.04,1161.04,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-04,0.5,3.9,20.9,25.2,17.8,81,30,1.2,8.4,16154.79452,0.37,60076,5516,127989,372108,31146,1630.12,1358.36,1161.3,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-06,4.8,67,22.9,27.3,19,84,36,1.2,7.7,12588.54167,0.1,60076,5516,127989,372108,31146,1632.05,1359.06,1161.97,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-07,0.1,92.4,23.8,28.3,20.7,82,45,1.5,8.1,7864.294942,2,60076,5516,127989,372108,31146,1631.99,1359.49,1162.36,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-08,0,0.4,23.9,29.2,19.6,79,38,1.4,6.8,11709.22553,0.47,60076,5516,127989,372108,31146,1631.58,1359.68,1162.63,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-09,0.7,25.4,24.1,29.1,19.8,80,25,1.6,9.2,9160.431655,1.39,60076,5516,127989,372108,31146,1631.98,1359.95,1162.83,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-10,34,208.7,23.5,27.3,21.2,87,52,1.7,11.7,12579.75052,0.48,60076,5516,127989,372108,31146,1631.52,1360.16,1162.92,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-11,0.8,36.3,23.8,27.9,20.8,80,43,1.6,10.3,15517.30104,0.29,60076,5516,127989,372108,31146,1632.92,1360.4,1163.23,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-13,85.6,161.6,19.1,20.8,17.9,94,58,2.4,13.2,12136.66667,0.07,60076,5516,127989,372108,31146,1632.6,1360.72,1163.34,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-14,8.9,43.8,19.4,21.5,17.9,90,53,2,13.7,12600.42157,1.02,60076,5516,127989,372108,31146,1632.41,1360.8,1163.45,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-15,3.2,17,19.9,23.3,17.6,87,36,1.1,8.9,14161.93182,0.35,60076,5516,127989,372108,31146,1632.65,1360.91,1163.56,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-16,0.5,22.3,21.9,27.4,17.5,81,38,1.2,6.4,12052.68817,0.09,60076,5516,127989,372108,31146,1632.52,1361.03,1163.62,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-17,0.5,11.4,22.8,28.6,18.2,79,33,1.3,6.1,15501.5625,0.13,60076,5516,127989,372108,31146,1634.83,1361.04,1163.74,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-18,0.5,19.9,22.6,27,18.7,79,33,1.5,14,7882.978723,0.05,60076,5516,127989,372108,31146,1635.49,1361.15,1163.67,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-20,8.2,50.2,24.9,28.5,22.3,85,53,2.6,13.2,12255.92701,0.14,60076,5516,127989,372108,31146,1635.67,1361.18,1163.65,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-21,4,29.8,24.7,29.3,21.3,80,39,1.2,7.9,8541.601256,0.64,60076,5516,127989,372108,31146,1634.99,1361.13,1163.6,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-22,30.4,114.2,22.6,24.8,21.1,94,52,0.9,7.3,16997.75591,0.25,60076,5516,127989,372108,31146,1633.71,1361.07,1163.52,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-23,69.9,176.2,21.5,23.3,20,95,57,2.2,19.3,15353.73134,0.34,60076,5516,127989,372108,31146,1633.76,1361.01,1163.45,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-24,23.4,178.4,21.1,23.5,19.3,90,56,2.5,18.7,14875.72751,0.77,60076,5516,127989,372108,31146,1633.81,1361.04,1163.46,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-25,8.5,98.3,22.1,25.4,20.1,89,51,1.6,14.5,14670.6422,0.33,60076,5516,127989,372108,31146,1634.18,1361.04,1163.49,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-27,12.2,71.5,22.6,25.2,20.7,92,59,1.1,8,10868.45361,0.49,60076,5516,127989,372108,31146,1634.3,1361.01,1163.49,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-28,15.5,77.4,23.2,25.9,21.4,93,55,1.1,8,11726.18357,1.04,60076,5516,127989,372108,31146,1634.51,1361.04,1163.47,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-29,34.1,191.6,23.6,25.7,22.2,96,61,1.1,7.6,14466.74584,0.42,60076,5516,127989,372108,31146,1634.8,1360.99,1163.46,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-30,34.5,158.3,24.1,27.5,22,92,61,1.3,9.7,13342.75244,0.51,60076,5516,127989,372108,31146,1634.41,1360.93,1163.42,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-31,4,49.3,25.7,30.4,22.1,86,43,1.2,7.5,15263.0662,0.57,60076,5516,127989,372108,31146,1634.4,1360.83,1163.34,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-08-01,11.1,113.8,25.8,29.8,23.1,87,38,1.4,9.2,12693.69369,0.11,60076,5516,127989,372108,31146,1634.53,1361.07,1163.69,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-03,23.4,188.5,26.1,29,23.8,86,45,2.2,12.5,13995.49875,0.4,60076,5516,127989,372108,31146,1636.17,1361.31,1163.89,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-04,13.7,146.9,26.8,31,23.6,85,45,2,12.2,9956.445993,0.86,60076,5516,127989,372108,31146,1635.81,1361.25,1163.76,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-05,18.8,127.9,26.3,29.1,24.1,89,52,1.9,15.9,15117.85714,0.28,60076,5516,127989,372108,31146,1636.3,1361.12,1163.68,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-06,30.8,131.5,25.3,27.8,23.3,90,57,2.9,15.4,18278.21782,0.4,60076,5516,127989,372108,31146,1636.43,1361.07,1163.59,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-07,43.3,259.5,23.7,25.7,22.2,94,53,1.3,10.1,20109.75203,0.25,60076,5516,127989,372108,31146,1636,1360.99,1163.51,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-08,72.4,361.3,23.7,25.3,22.2,95,52,1.6,11.1,24130.012,0.25,60076,5516,127989,372108,31146,1635.82,1361,1163.49,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-10,32.6,114.9,25.6,28.7,23.7,92,56,1.8,13.3,20529.69697,0.83,60076,5516,127989,372108,31146,1636.37,1361.07,1163.48,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-11,32.2,106.6,25.6,28.7,23.5,91,53,1.8,15.1,21664.14095,1.87,60076,5516,127989,372108,31146,1636.29,1361.06,1163.48,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-12,5.5,36.6,26.8,30.6,24,88,50,1.4,9.2,19916.27266,4.36,60076,5516,127989,372108,31146,1636.43,1361.04,1163.43,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-13,0,0.8,27.9,31.8,24.7,83,44,1.8,9.2,28469.8972,3.1,60076,5516,127989,372108,31146,1637.55,1361.08,1163.51,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-14,0.9,27.6,28.1,31.6,25.4,81,47,2.5,12,27189.33597,5.06,60076,5516,127989,372108,31146,1637.21,1361.12,1163.52,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-15,10.3,81.1,27.7,31.5,24.7,83,34,1.8,9.9,23058.41409,5.05,60076,5516,127989,372108,31146,1636.79,1361.18,1163.69,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-17,0,0.1,27.5,32.5,23.7,81,42,1.3,7.9,27592.37449,5.18,60076,5516,127989,372108,31146,1636.71,1361.25,1163.63,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-18,0,0,27.4,32.9,23.3,80,35,1.2,7.9,25117.81845,10.22,60076,5516,127989,372108,31146,1637.05,1361.24,1163.7,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-19,0,0,27.3,33.3,22.6,77,34,1.4,7.9,25191.08213,9.88,60076,5516,127989,372108,31146,1636.44,1361.21,1163.76,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-20,0.3,11.9,27,33,22.5,79,33,1.3,6.3,24274.92792,5.34,60076,5516,127989,372108,31146,1636.37,1361.27,1163.83,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-21,1.1,39.7,26,30.8,22.4,83,44,1.3,8.7,25932.83076,6.62,60076,5516,127989,372108,31146,1635.96,1361.25,1163.83,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-22,8.9,68.9,25.3,29.3,22.7,85,49,1.4,9.5,24864.27093,5.41,60076,5516,127989,372108,31146,1636.45,1361.28,1163.73,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-24,0,1,26.5,31.8,21.7,80,42,1.3,8.2,25751.12026,6.23,60076,5516,127989,372108,31146,1636.89,1361.19,1163.76,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
