날짜,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,무가격,무거래량,무생산량,무저장이월량,무수입량,무수입금액,무재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가
2016-05-12,0,0,18,25.1,11,67,14,2.2,10.7,830.5622197,738.37,1082998,0,4810,1007,19255,1739.78,1378.2,1141.13,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-13,0.1,0.7,16.6,22.5,11.9,68,10,2.1,10,708.2440963,773.46,1082998,0,4810,1007,19255,1740.53,1380.08,1144.06,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-14,0,0,17.3,23.9,10.5,63,7,2.1,10.1,754.8390825,501.78,1082998,0,4810,1007,19255,1740.42,1381.95,1146.51,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-16,5.9,17.4,15.4,21.7,9.9,60,7,3,20.3,718.3629203,896.02,1082998,0,4810,1007,19255,1741.46,1384.07,1149.99,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-17,0,0,17.8,26.6,8.6,55,6,1.5,10.7,632.5809383,822.61,1082998,0,4810,1007,19255,1745.23,1386.72,1154.25,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-18,0,0,20.3,29.3,11.4,54,5,1.4,6.8,642.869077,709.39,1082998,0,4810,1007,19255,1747.72,1389.21,1158.47,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-19,0,0,20.3,28.8,12.4,54,7,1.5,7.8,577.9196187,629.28,1082998,0,4810,1007,19255,1750.56,1391.74,1162.42,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-20,0,0,19.9,28,11.9,56,6,1.6,7.7,619.0183148,730.45,1082998,0,4810,1007,19255,1751.5,1394.34,1166.9,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-21,0,0,20.1,27.9,12.3,50,7,1.7,7.9,626.5965876,431.61,1082998,0,4810,1007,19255,1753.16,1396.84,1170.37,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-23,0,16.1,20.6,27.8,12.5,57,9,1.6,10.2,594.3174618,986.25,1082998,0,4810,1007,19255,1753.27,1399.86,1175.31,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-24,20.3,40.8,18,21.3,15,85,37,2,11.2,560.0016101,889.39,1082998,0,4810,1007,19255,1763.73,1404.27,1180.74,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-25,0,0,19.4,25.8,13.7,71,16,1.7,8.8,509.4541194,897.93,1082998,0,4810,1007,19255,1768.84,1407.38,1185.69,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-26,0.1,2,20.4,25.9,15.1,71,29,1.5,8.1,449.6274622,743.89,1082998,0,4810,1007,19255,1773.33,1410.44,1189.97,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-27,0.1,10.1,21.5,27.5,16.8,63,13,1.5,9.8,384.7076815,634.01,1082998,0,4810,1007,19255,1774.13,1413.54,1194.28,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-28,0.4,16.6,20.9,27.1,16.3,63,9,1.4,7.3,454.3320343,482.91,1082998,0,4810,1007,19255,1775.16,1415.85,1197.22,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-30,0,0,21.3,28.4,14.4,64,13,1.9,10.4,502.1096896,785.95,1082998,0,4810,1007,19255,1775.98,1418.34,1201.06,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-05-31,0,0,21.7,28.1,15.5,62,14,1.9,9.8,476.2001608,1014.64,1082998,0,4810,1007,19255,1778.66,1420.46,1204.04,0.8,0.6,-0.9,1.9,1.9,2.8,0.4,1.8
2016-06-01,0,0,20.9,26.5,15.8,58,18,2.1,9.7,398.7641369,703.71,1082998,0,4810,1007,19255,1780.62,1424.12,1208.59,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-02,0,0.5,20.2,27,13.1,59,16,1.7,8.5,396.6540941,670.24,1082998,0,4810,1007,19255,1782.14,1425.85,1210.95,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-03,0,0.4,21.6,28.3,14.3,57,16,1.6,9.3,402.5341334,652.44,1082998,0,4810,1007,19255,1783.01,1427.54,1213.04,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-04,3.9,23.1,19.4,22.9,16.3,73,16,1.4,12.5,409.8499371,549.84,1082998,0,4810,1007,19255,1783.73,1429.27,1214.69,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-06,0.7,8.4,19.5,22.6,16.8,78,22,1.6,7.4,404.9720438,687.5,1082998,0,4810,1007,19255,1785.29,1430.79,1216.25,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-07,0.3,3.7,21.2,25.9,17.9,78,32,1.3,7.2,403.6992538,774.54,1082998,0,4810,1007,19255,1785.92,1431.82,1218.19,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-08,1.7,23.9,21,25,18.1,80,37,1.3,6.3,405.397512,708.83,1082998,0,4810,1007,19255,1784.88,1433.14,1219.88,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-09,0,1.1,22.2,28.3,17.4,74,14,1.5,7,402.4724573,734.86,1082998,0,4810,1007,19255,1784.21,1434.56,1221.61,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-10,0,0,22.8,28.8,17.7,73,22,1.7,8.8,399.8362543,726.13,1082998,0,4810,1007,19255,1785.11,1435.99,1223.24,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-11,2.1,26,23.6,28.6,19.3,77,36,1.7,8.6,350.0274045,534.58,1082998,0,4810,1007,19255,1784.29,1437.02,1224.36,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-13,0.1,15,22.5,27.7,19.2,79,27,1.8,8.3,383.5527957,731.69,1082998,0,4810,1007,19255,1784.31,1438.34,1226.12,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-14,0.5,14.4,22.1,27.4,18.4,78,26,1.7,8.6,376.9718713,727.69,1082998,0,4810,1007,19255,1785.61,1439.75,1227.97,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-15,4.8,27.6,21.5,24.9,18.7,83,37,2,13.8,356.4881164,741.11,1082998,0,4810,1007,19255,1786.35,1440.58,1228.8,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-16,1.7,44.5,22.1,25.9,19.1,76,32,2.3,11.4,412.8204181,595.47,1082998,0,4810,1007,19255,1786.06,1441.06,1229.47,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-17,0,0.1,23.2,29.5,17.5,66,22,2.1,9.1,382.7945384,592.06,1082998,0,4810,1007,19255,1785.04,1441.35,1229.96,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-18,0.8,16.2,23.7,29.8,17.9,69,16,1.8,10.2,360.083911,614.94,1082998,0,4810,1007,19255,1786.06,1441.47,1230.07,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-20,5.7,46.2,23.2,28.4,18.5,79,26,1.4,13.4,406.880643,832.01,1082998,0,4810,1007,19255,1788.05,1441.74,1230.54,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-21,0.3,10.7,23.6,28.1,20.1,79,26,1.6,7.9,413.9984504,638.89,1082998,0,4810,1007,19255,1785.87,1441.91,1230.52,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-22,7,114.6,22.8,26.4,20.6,84,22,1.7,11.4,515.3508661,552.38,1082998,0,4810,1007,19255,1785.29,1442.11,1230.79,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-23,0.1,3,24.2,29.4,19.9,77,32,1.6,7.7,655.0786072,409.89,1082998,0,4810,1007,19255,1785.05,1442.25,1231.15,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-24,30.3,82.5,21.9,25.2,19.9,88,47,2,13.8,465.8731764,747.98,1082998,0,4810,1007,19255,1784.5,1442.36,1231.23,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-25,0,0.5,22.7,27.3,18.8,65,27,2.7,12,537.9299173,285.52,1082998,0,4810,1007,19255,1783.9,1442.42,1231.34,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-27,1,38,22.1,27,17.6,76,4,1.2,8.2,398.8306028,914.7,1082998,0,4810,1007,19255,1784.78,1442.56,1231.78,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-28,0.5,37.3,22.4,27.4,17.8,75,25,1.5,10.2,393.3822814,657.57,1082998,0,4810,1007,19255,1786.5,1442.54,1231.82,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-29,0.9,49.9,22.8,26.7,19.2,78,31,1.6,7.8,376.7847216,562.7,1082998,0,4810,1007,19255,1786.59,1442.63,1232.03,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-06-30,1,24.8,24.4,29.2,20.8,80,40,1.9,9.7,471.5652465,531.35,1082998,0,4810,1007,19255,1787.39,1442.66,1232.11,0.7,-1.4,-0.6,1.9,1.9,2.8,1.8,0.3
2016-07-01,55.2,125,24.2,27.6,22,88,47,2.4,13.9,417.518258,593.44,1082998,0,4810,1007,19255,1787,1442.78,1232.32,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-02,24.6,75.7,23.6,27,21.5,87,46,2.1,18.6,609.2649633,385.04,1082998,0,4810,1007,19255,1787.67,1442.69,1232.08,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-04,53.2,196.5,22.2,24.7,20.2,94,51,1.8,10.8,500.6622853,815.74,1082998,0,4810,1007,19255,1786.72,1442.58,1232.22,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-05,39.5,252,24.8,28.6,21.5,88,43,2.7,11.8,651.5121852,506.19,1082998,0,4810,1007,19255,1785.06,1442.61,1232.2,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-06,27.8,151.5,23.6,27.4,21.2,91,55,1.6,11.1,478.8039393,582.74,1082998,0,4810,1007,19255,1784.49,1442.32,1232.17,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-07,1.2,14.5,24.2,29,20.9,86,41,1.3,8,465.8706095,460.48,1082998,0,4810,1007,19255,1783.62,1442.17,1232.05,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-08,1,42.5,25.4,31.2,20.8,79,31,1.4,7.5,371.2183496,799.12,1082998,0,4810,1007,19255,1784.08,1441.92,1231.97,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-09,0,2,26.1,32.1,21.2,77,27,1.4,6.7,295.7529006,627.29,1082998,0,4810,1007,19255,1784.98,1441.65,1231.63,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-11,2.9,31.5,25.6,30.3,22.2,83,29,1.2,6.1,344.2207073,778.18,1082998,0,4810,1007,19255,1785.37,1441.24,1231.47,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-12,8.2,116.9,24.6,28,22.4,87,45,1.3,12.6,331.7359773,721.15,1082998,0,4810,1007,19255,1783.1,1440.68,1231.22,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-13,0.1,44.6,25.6,29.9,22.1,81,35,1.5,13.3,397.7535395,495.27,1082998,0,4810,1007,19255,1782.01,1440.31,1230.99,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-14,2.3,51.5,25,30,21.4,77,35,1.8,12.7,308.6766071,838.06,1082998,0,4810,1007,19255,1782.21,1439.83,1230.67,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-15,0.8,13,24.5,28.7,20.7,72,37,2.1,14.6,327.5457222,650.78,1082998,0,4810,1007,19255,1783.4,1439.19,1230.3,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-16,27.9,110.6,21.7,23.8,20.4,92,58,2.3,18.4,377.5014249,470.21,1082998,0,4810,1007,19255,1782.35,1438.53,1229.54,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-18,0,3,23.7,28.7,19.7,80,42,1.3,8.1,601.3532604,514.04,1082998,0,4810,1007,19255,1781.13,1437.68,1229.14,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-19,0.1,5.6,25,30,20.4,79,34,1.6,10.8,390.2439849,813.62,1082998,0,4810,1007,19255,1775.51,1436.74,1228.32,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-20,0,1.5,25.3,29.8,21.6,76,31,1.9,13.7,444.0856934,650.48,1082998,0,4810,1007,19255,1773.66,1435.79,1227.51,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-21,0,0,25.1,29.7,21.5,75,30,1.9,15.1,452.4251836,645.58,1082998,0,4810,1007,19255,1773.87,1435.11,1227.01,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-22,0,0,25.8,30.7,21.7,75,30,2,13,385.7120838,642.29,1082998,0,4810,1007,19255,1774.43,1434.37,1226.41,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-23,1.7,60.5,26.4,31.2,22.2,77,29,1.7,12.6,424.099427,513.78,1082998,0,4810,1007,19255,1774.37,1433.31,1225.62,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-25,5.8,43.1,27.3,31.6,24.5,84,45,1.4,7.2,435.8686413,761.14,1082998,0,4810,1007,19255,1770.82,1432.16,1224.72,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-26,0,12,28,32.8,24,78,38,1.7,8.8,456.824295,558.4,1082998,0,4810,1007,19255,1770.15,1431.05,1223.96,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-27,0.9,23,28,32,24.5,78,38,2.1,10.3,405.3624003,798.87,1082998,0,4810,1007,19255,1768.47,1430.01,1223.04,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-28,0.8,13.1,28.3,32.7,24.8,77,34,2.1,8.4,476.2415447,536.35,1082998,0,4810,1007,19255,1767.5,1429.05,1222.3,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-29,9.7,137.5,27.8,32.1,24,81,41,1.6,8.8,415.5936697,597.07,1082998,0,4810,1007,19255,1769.15,1428.22,1221.66,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-07-30,6.7,60,28.4,33.3,25,81,38,1.5,7.7,488.3516966,371.03,1082998,0,4810,1007,19255,1770.11,1427.4,1220.97,0.4,-0.3,-0.8,1.8,1,2.8,1.3,0.3
2016-08-01,2.4,42,27.4,32.8,23.7,80,34,1.3,7.5,485.5911028,705.98,1082998,0,4810,1007,19255,1768.99,1425.7,1219.48,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-02,3,37,26.4,30.9,23.6,84,43,1.1,8.8,401.6366521,792.84,1082998,0,4810,1007,19255,1764.3,1423.66,1217.7,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-03,1.6,27.6,26.7,31.8,23.1,81,37,1.3,10.3,446.2103793,566.17,1082998,0,4810,1007,19255,1763.52,1422.19,1216.41,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-04,0.2,103.3,27.7,33,23.4,78,35,1.5,8.5,428.4020665,639.33,1082998,0,4810,1007,19255,1763.39,1420.84,1215.29,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-05,0.2,15.8,28,33.6,23.3,76,26,1.4,7.9,651.5217653,405.51,1082998,0,4810,1007,19255,1762.4,1419.47,1214.05,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-06,0.6,16.5,28.3,34,23.4,76,30,1.4,7.7,579.3672571,36.81,1082998,0,4810,1007,19255,1762.43,1418.33,1212.89,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-08,4.9,58.1,28.2,34.5,24,76,31,1.6,8.8,538.5971467,883.31,1082998,0,4810,1007,19255,1759.58,1416.63,1211.56,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-09,0.6,46.9,27.7,32.6,23.9,77,37,1.7,8.6,494.3402995,677.37,1082998,0,4810,1007,19255,1757.43,1414.73,1209.86,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-10,0,0,28.4,34,23.9,76,31,1.4,6.8,549.5625207,651.69,1082998,0,4810,1007,19255,1757.07,1413.51,1208.77,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-11,0,0,29.3,35.4,24.1,73,27,1.4,6.2,474.6102686,778.1,1082998,0,4810,1007,19255,1757.69,1412.32,1207.7,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-12,0,0,29.5,35.6,24.4,73,22,1.5,6.5,452.4246581,590.04,1082998,0,4810,1007,19255,1758.78,1411.29,1206.75,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-13,0,0,29.5,35.3,24.6,72,20,1.6,8,463.2097975,487.15,1082998,0,4810,1007,19255,1757.95,1410.28,1205.79,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-15,2.6,53.8,28.5,33.8,25,76,26,1.5,7.9,627.5668852,480.08,1082998,0,4810,1007,19255,1757.75,1409.44,1205.11,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-16,4,84.2,27.9,33.2,24.2,73,29,1.5,8.3,646.2892496,569.45,1082998,0,4810,1007,19255,1756.85,1408.53,1204.49,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-17,0.7,19,27.7,33.3,23.2,74,27,1.4,7,720.5086741,617.47,1082998,0,4810,1007,19255,1755.45,1407.67,1203.66,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-18,0.4,16.5,28,33.6,23.7,74,28,1.5,7.8,718.0639382,592.82,1082998,0,4810,1007,19255,1754.44,1406.95,1203.18,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-19,0.4,11.5,28.2,33.6,23.8,73,24,1.5,7.4,709.2345582,585.3,1082998,0,4810,1007,19255,1754.1,1406.6,1202.91,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-20,0.1,20,28.3,34,24.1,70,24,1.6,6.9,656.8443391,547.56,1082998,0,4810,1007,19255,1753.65,1406.56,1202.61,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-22,1.2,45.5,28,34,23,72,27,1.6,7.3,702.7128944,703.14,1082998,0,4810,1007,19255,1754.38,1406.34,1202.61,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-23,1.8,40.5,27.3,32.2,23.6,74,32,1.8,7.1,694.7575619,607.92,1082998,0,4810,1007,19255,1758.06,1406.87,1203.35,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-24,0,7.3,27.3,33.2,22.9,68,18,1.6,7.4,836.4383643,569.95,1082998,0,4810,1007,19255,1759.4,1406.92,1203.36,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-25,2.1,31.5,27.2,33.7,21.3,70,18,1.6,9.5,796.7626012,699.85,1082998,0,4810,1007,19255,1760.65,1406.92,1203.4,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-26,11.3,72.5,21.9,27.2,18.3,80,24,2.3,15.8,850.2785362,672.04,1082998,0,4810,1007,19255,1761.25,1407.15,1203.45,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-27,0.6,30.9,22,27.1,17.1,65,27,2.4,10,911.2810831,548.49,1082998,0,4810,1007,19255,1761.27,1407.43,1203.53,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-29,3,220.5,20.5,25.4,16.3,69,30,2.4,17.7,939.5338603,765.44,1082998,0,4810,1007,19255,1761.68,1407.76,1203.96,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-30,1,147.9,20.7,24.7,16.9,70,37,3.1,19.8,1096.851449,548.27,1082998,0,4810,1007,19255,1763.27,1408.15,1204.15,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-08-31,7.8,55.1,21.8,25.3,18.5,67,21,4.1,17.2,1094.556497,884.26,1082998,0,4810,1007,19255,1762.65,1408.54,1204.6,0.5,0.5,-0.7,1.8,1,2.9,1.3,-0.2
2016-09-01,2,29.5,24.6,30.2,19.6,70,29,2.8,13.6,1260.993758,502.76,1082998,0,4810,1007,19255,1761.44,1408.72,1204.69,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-02,28.9,147.5,21.4,24.8,19.4,87,42,1.9,10.4,1000.622957,1019.79,1082998,0,4810,1007,19255,1762.91,1408.6,1204.45,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-03,20.5,163.7,22.9,27.1,19.7,86,36,1.4,11.7,1007.233329,701.89,1082998,0,4810,1007,19255,1764.24,1408.51,1204.24,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-05,1.3,23.5,24.6,29.1,21.7,85,31,1.2,6.8,1017.67094,1015.33,1082998,0,4810,1007,19255,1762.94,1408.52,1204.27,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-06,0,0.1,23.6,27.8,20.2,83,34,1.1,8.4,932.8501052,1044.55,1082998,0,4810,1007,19255,1762.31,1408.3,1203.91,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-07,1.3,21.6,23.1,27.9,19.9,80,37,1.2,13.7,731.8423615,1127.54,1082998,0,4810,1007,19255,1762.77,1408.19,1203.76,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-08,3.2,31.5,22.7,28.2,18.6,79,34,1.4,8.1,848.6337492,893.28,1082998,0,4810,1007,19255,1763.43,1408.12,1203.7,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-09,1.4,18.5,22.8,28.5,18.9,79,33,1.4,9.9,819.2653326,986.04,1082998,0,4810,1007,19255,1762.44,1408.26,1203.61,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-10,5.1,79.3,22.4,27.6,18.7,82,39,1.2,5.8,844.6474485,1086.68,1082998,0,4810,1007,19255,1761.11,1408.38,1203.45,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-11,1.2,14.9,22.8,27.3,19.3,81,31,1.2,6.5,722.1414862,14.59,1082998,0,4810,1007,19255,1760.55,1408.33,1203.18,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-12,7.8,41.8,21.7,25.9,19.1,85,40,1.3,8.4,820.7474168,1370.23,1082998,0,4810,1007,19255,1759.59,1408.6,1203.64,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-13,0,0.7,22.4,28.2,17.7,79,36,1.4,7.6,1313.458412,1003.72,1082998,0,4810,1007,19255,1759.27,1408.78,1203.68,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-14,0,9.4,22.6,27.7,18.7,80,35,1.2,8.1,746.6470422,572.4,1082998,0,4810,1007,19255,1759.52,1408.92,1203.51,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-19,0.2,25.7,20.2,24.1,17.1,72,36,2.7,13.9,803.6531255,920.11,1082998,0,4810,1007,19255,1759.15,1408.84,1203.5,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-20,0,0,18.8,24.4,13.9,62,17,2.6,14.2,998.9081467,752.94,1082998,0,4810,1007,19255,1758.17,1408.52,1203.1,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-21,0,0,18.4,24.1,12.7,69,25,1.6,8.8,851.6643228,950,1082998,0,4810,1007,19255,1760.33,1408.21,1202.83,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-22,0,1.4,19.4,24.6,15.8,74,27,1.4,7.6,820.3339097,814.32,1082998,0,4810,1007,19255,1759.97,1407.97,1202.35,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-23,0,0,19.7,26.1,14.4,77,27,1.2,5.8,799.69075,759.65,1082998,0,4810,1007,19255,1759.42,1407.83,1202.22,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-24,0,0,20.4,27.1,15.4,77,29,1.2,6.2,774.026641,624.08,1082998,0,4810,1007,19255,1759.74,1407.49,1201.83,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-26,2.2,15,21.7,26.5,17.9,83,34,1.1,7.4,960.5921769,635.91,1082998,0,4810,1007,19255,1758.15,1407.36,1201.82,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-27,5.4,39.7,22.7,26.7,20.1,89,51,1.1,7.4,1043.397894,717.47,1082998,0,4810,1007,19255,1759.81,1407.21,1201.45,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-28,7.6,66.8,21.3,24.7,18.8,88,49,1.4,10,1090.396602,603.27,1082998,0,4810,1007,19255,1759.31,1406.94,1201.15,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-29,1.3,24.2,19.1,21.7,17,81,42,2,9.6,1036.499859,612.06,1082998,0,4810,1007,19255,1758.28,1406.86,1201.05,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-09-30,13,69.5,17.8,19.9,15.9,89,48,1.1,9.2,979.0654855,767.91,1082998,0,4810,1007,19255,1758.5,1406.79,1200.91,1.3,9.1,0,1.8,1,2.9,1.5,1
2016-10-01,2.4,29.3,19.1,22.3,16.3,89,33,1,7.5,941.5900424,595.76,1082998,0,4810,1007,19255,1758.68,1406.78,1200.72,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-03,9.6,98,22.6,26.9,18.9,88,39,1.6,9.8,1182.643454,597.75,1082998,0,4810,1007,19255,1758.06,1406.78,1200.57,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-04,0.6,21.4,21.4,27.2,16.8,77,27,2.2,14.3,1173.441619,461.19,1082998,0,4810,1007,19255,1758.12,1406.71,1200.82,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-05,51.1,277.5,19.5,24.2,16.7,86,42,2.9,49,1257.51789,519.68,1082998,0,4810,1007,19255,1757.47,1406.62,1200.52,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-06,0,3.2,18.6,24.3,14.4,76,22,1.7,11.7,1361.420233,464.61,1082998,0,4810,1007,19255,1760.25,1406.82,1200.78,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-07,9.3,32,18.4,22.8,14.8,81,39,1.9,11.1,1452.116679,598.85,1082998,0,4810,1007,19255,1760.33,1407.26,1201.31,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-08,23.6,92.2,17.4,21.5,14,78,28,2,14.3,1316.250743,721.89,1082998,0,4810,1007,19255,1760.86,1407.8,1201.57,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
2016-10-10,0,0,13.3,19.1,8.4,70,12,1.3,9.9,1287.728698,744.42,1082998,0,4810,1007,19255,1760.97,1408.67,1202.61,1.5,7.7,0.4,1.7,0.9,2.7,1.8,1.4
