날짜,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,마늘가격,마늘거래량,마늘생산량,마늘저장이월량,마늘수입량,마늘수입금액,마늘재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가
2014-06-06,0,1.5,21.4,27.4,16.5,67,14,1.7,8.3,1680.217819,56.38,353760,0,52810,30417,25062,2192.84,1864.27,1674.16,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-07,0.2,6,21,26.6,15.8,72,29,1.8,8.5,1746.208621,54.98,353760,0,52810,30417,25062,2193.11,1864.21,1673.98,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-09,0.9,14.5,20.9,25.4,17.9,77,24,1.8,7.5,1875.814236,113.61,353760,0,52810,30417,25062,2193.16,1863.82,1673.56,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-10,4,47.5,21,25.4,18,77,31,2,7.6,1900.333637,69.24,353760,0,52810,30417,25062,2191.01,1863.04,1672.69,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-11,4.8,49.5,20.4,25.2,17.6,78,30,2,8.5,1850.891033,89.66,353760,0,52810,30417,25062,2186.36,1862.34,1671.7,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-12,7.2,78.5,19.4,24.3,16,79,27,1.7,9.7,2035.150441,66.01,353760,0,52810,30417,25062,2186.06,1861.66,1670.91,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-13,1,9.5,20.3,25.4,16.3,78,33,1.9,8.4,1878.6408,46.52,353760,0,52810,30417,25062,2185.88,1861.04,1670.28,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-14,0,0.1,22.1,28.2,16.7,70,21,1.9,7.6,2075.261035,45.88,353760,0,52810,30417,25062,2186.16,1860.63,1669.51,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-16,0,3.6,23.3,29.6,17.4,63,22,1.8,7.6,1952.917898,83.21,353760,0,52810,30417,25062,2186.37,1860.12,1669.01,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-17,1.9,84,22,26.1,19.2,74,28,1.7,11.7,2041.299343,61.82,353760,0,52810,30417,25062,2186.77,1859.85,1668.6,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-18,0.3,9,22.5,28.3,17.9,71,25,1.8,9.9,2027.043517,53.61,353760,0,52810,30417,25062,2186.03,1859.62,1668.26,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-19,0.3,7.5,22.6,27.9,18,74,27,1.8,10.5,2113.295316,71.37,353760,0,52810,30417,25062,2188.61,1859.28,1667.83,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-20,1.4,15.5,22.2,26.7,18.3,76,34,1.9,11.1,2574.600784,44.89,353760,0,52810,30417,25062,2187.79,1859.11,1667.59,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-21,2.3,46,21.3,24.3,19.2,79,41,2.1,8.7,2355.68158,47.7,353760,0,52810,30417,25062,2189.12,1859,1667.35,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-23,12.4,61,21.1,26,18.3,83,39,1.6,7.7,2362.032986,51.48,353760,0,52810,30417,25062,2188.67,1858.95,1667.22,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-24,2.5,33,21.8,27,18,80,33,1.7,7.7,2490.530677,52.86,353760,0,52810,30417,25062,2191.88,1859.29,1667.4,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-25,0,30,22.8,28.4,18,75,30,1.5,6.2,2329.902343,33.38,353760,0,52810,30417,25062,2193.23,1859.25,1667.32,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-26,0,0.4,23.7,29.3,19,72,25,1.5,7.1,2500.862335,44.35,353760,0,52810,30417,25062,2193.33,1859.25,1667.37,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-27,0,0.3,24,29.9,18.8,70,25,1.7,10.9,2369.166359,105.55,353760,0,52810,30417,25062,2193.83,1859.25,1667.29,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-28,0.8,17,24,29.3,19.9,69,25,2.2,9.8,2332.178965,64.81,353760,0,52810,30417,25062,2194.12,1859.25,1667.12,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-06-30,1.7,29,23.7,29.5,19.4,75,31,1.6,7.1,2341.725231,109.21,353760,0,52810,30417,25062,2193.01,1859.23,1667.24,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4
2014-07-01,1.5,60.5,24.6,31.1,19.5,73,23,1.6,7,2017.330692,38.86,353760,0,52810,30417,25062,2193.86,1859.21,1666.85,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-02,7.7,37.4,23.1,27.5,20.1,81,34,1.7,14.1,2400.761123,39.85,353760,0,52810,30417,25062,2194.71,1859.27,1666.7,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-03,25.8,59.5,21.3,23.5,19.5,90,49,1.8,10.4,2539.480829,38.6,353760,0,52810,30417,25062,2195.33,1859.29,1666.46,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-04,0.9,12.5,23.6,28.7,20.2,78,28,1.6,10.2,2492.427294,19.57,353760,0,52810,30417,25062,2195.92,1859.36,1666.41,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-05,0.8,40.6,23.1,27.3,19.5,78,30,1.5,13.5,2418.233563,26.43,353760,0,52810,30417,25062,2195.95,1859.35,1666.1,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-07,0.9,9,23.3,28,19,81,22,1.6,9.1,2538.671032,22.45,353760,0,52810,30417,25062,2194.83,1859.11,1665.75,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-08,4.2,38.5,25,29.1,21.5,83,41,1.5,8.6,2519.462977,24.27,353760,0,52810,30417,25062,2194.5,1858.67,1665.06,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-09,7.2,65,26.1,30.4,23.4,85,44,2.3,18.7,2774.026948,39.11,353760,0,52810,30417,25062,2194.4,1858.5,1664.52,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-10,0,6,26.9,32,23.2,72,25,2.4,16.4,2326.349549,33.63,353760,0,52810,30417,25062,2194.34,1858.3,1664.12,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-11,0,0,26.5,32.4,21.5,60,21,2.3,9.3,2456.065959,17.89,353760,0,52810,30417,25062,2193.9,1858.02,1663.52,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-12,0.9,41,24.7,29.2,20.8,72,27,1.5,10.4,2461.127488,20.85,353760,0,52810,30417,25062,2194.53,1857.83,1663.05,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-14,0,0.5,25.6,31.1,21.3,71,22,1.9,7.8,2568.39974,23.07,353760,0,52810,30417,25062,2195.14,1857.36,1662.65,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-15,2,53,24.4,28.5,21.3,79,28,1.4,7.5,2572.649314,23.24,353760,0,52810,30417,25062,2193.74,1857,1661.98,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-16,2.4,26.5,25.2,29.9,21.5,76,30,1.5,8.1,2582.315141,28.82,353760,0,52810,30417,25062,2192.29,1856.66,1661.49,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-17,7.7,77,24.3,27.6,21.7,84,38,1.7,10.6,1763.351193,49.55,353760,0,52810,30417,25062,2191.44,1856.3,1660.88,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-18,18.6,180,24.6,29,21.8,85,33,1.8,8.1,2719.00033,21.24,353760,0,52810,30417,25062,2191.49,1856.08,1660.39,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-19,9.2,102,25.9,31,22.5,81,41,1.7,8,2664.896168,16.7,353760,0,52810,30417,25062,2191.76,1855.86,1659.97,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-21,0,0,26.7,31.7,22.4,77,32,1.8,9.2,2860.675582,20.79,353760,0,52810,30417,25062,2191.73,1855.74,1659.71,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-22,2.1,26,26.6,30.6,23.3,75,36,2.5,14,2794.53364,19.8,353760,0,52810,30417,25062,2191.83,1855.47,1659.31,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-23,10.7,55.3,26.1,29.7,23.2,80,37,2.2,9,2657.2258,18.88,353760,0,52810,30417,25062,2190.82,1855.13,1658.93,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-24,11.7,66.1,26.5,31.2,23.1,81,34,1.9,9.3,1267.437288,182.43,353760,0,52810,30417,25062,2190.86,1854.92,1658.32,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-25,8.8,91.5,27.9,32.6,24.2,78,36,3.1,19.5,1431.934729,129.84,353760,0,52810,30417,25062,2189.87,1854.56,1657.95,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-26,1.8,17,25.6,29.5,21.6,73,35,3.8,18,2548.242712,16.02,353760,0,52810,30417,25062,2189.87,1854.28,1657.41,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-28,3.3,50.5,23.5,28.7,18.8,75,23,1.5,11.2,2830.135048,22.12,353760,0,52810,30417,25062,2190.45,1853.99,1657.09,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-29,2.7,54,24.5,29.4,20.6,79,37,1.6,8.3,2893.513446,18.74,353760,0,52810,30417,25062,2187.29,1853.53,1656.57,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-30,0,5,27.4,33,22.3,74,27,1.6,11.2,3108.090784,21.84,353760,0,52810,30417,25062,2186.9,1853.12,1656.18,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-07-31,5.5,68.5,27.7,34.2,23.8,76,30,1.7,11.2,3075.964005,41.92,353760,0,52810,30417,25062,2186.73,1852.8,1655.77,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
2014-08-01,2.4,29,27.7,32.5,23.4,73,28,2.4,17.1,2921.507491,18.02,353760,0,52810,30417,25062,2186.43,1851.68,1654.37,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-02,46,306.5,27,30.6,24,76,37,3.8,20.5,2455.714286,0.14,353760,0,52810,30417,25062,2186.19,1851.26,1653.5,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-04,9.1,75,24.9,27,23.7,92,60,1.9,13.4,1430.300793,144.48,353760,0,52810,30417,25062,2186.38,1850.83,1652.99,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-05,1.2,18.5,26.9,31.5,23.8,82,44,1.8,8.2,3078.677351,19.78,353760,0,52810,30417,25062,2183.85,1850.28,1652.39,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-06,5.8,40.5,26,29.9,22.9,84,46,1.6,7.8,2725.800035,22.87,353760,0,52810,30417,25062,2183.14,1849.5,1651.6,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-07,17.6,83,23,26,21.2,90,53,1.4,8.8,1249.926569,143.88,353760,0,52810,30417,25062,2183.11,1848.89,1650.86,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-08,3.9,72,23.6,27.4,20.4,78,36,2.6,10.5,1493.167983,86.37,353760,0,52810,30417,25062,2181.92,1848.13,1650.11,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-09,1.9,37.5,24.5,28.4,20.8,69,28,3.2,14.4,2964.645151,18.13,353760,0,52810,30417,25062,2177.33,1847.58,1649.91,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-11,0.4,7.5,23.5,28.7,19.3,76,38,1.9,11.2,2742.142033,30.15,353760,0,52810,30417,25062,2180.37,1847.14,1648.99,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-12,0,0,24.7,30.4,19.9,74,32,1.7,8.1,2959.082045,18.23,353760,0,52810,30417,25062,2176.62,1846.58,1649.24,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-13,2.5,15.7,23.1,26.7,20.7,85,44,1.1,10.9,1405.667124,260.65,353760,0,52810,30417,25062,2174.17,1845.23,1647.84,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-14,18.2,73.5,21,22.8,19.5,92,53,1.4,9.1,1450.917452,95.31,353760,0,52810,30417,25062,2176.21,1844.55,1646.88,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-15,3.6,45.5,23.4,27.8,20.3,85,44,1.4,10.3,2932.49086,24.94,353760,0,52810,30417,25062,2176.12,1843.91,1646.15,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-16,0.2,26.2,24.3,29.4,20.7,81,37,1.4,7.4,2397.961705,16.19,353760,0,52810,30417,25062,2175.51,1843.41,1645.62,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-18,56.9,267,21.6,23.9,19.8,94,63,1.9,10.9,3215.839814,24.25,353760,0,52810,30417,25062,2174.88,1842.48,1644.83,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-19,12.2,88.5,22.9,26.1,21.1,92,60,1.2,7.6,3045.403156,13.82,353760,0,52810,30417,25062,2174.38,1841.5,1643.72,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-20,13.3,115,23.4,26.3,21.5,91,56,0.9,10.8,3259.052086,13.32,353760,0,52810,30417,25062,2174.07,1840.42,1642.62,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-21,37.7,126.4,23.8,27.4,21.5,88,49,2.4,15.5,1338.809176,355.8,353760,0,52810,30417,25062,2173.32,1839.21,1641.46,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-22,0.9,15,24.4,29.5,20.4,78,35,1.8,10.2,1407.480574,154.94,353760,0,52810,30417,25062,2171.61,1837.81,1640.37,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-23,0,1,24.5,29.8,20.6,77,30,1.5,7.6,3140.997249,16.36,353760,0,52810,30417,25062,2170.83,1836.63,1639.26,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-25,40.1,246.5,23.4,25.8,21.9,91,47,1.7,18.4,3348.522819,17.4,353760,0,52810,30417,25062,2168.94,1835.33,1637.88,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-26,5.6,55.5,24.2,28.6,21.3,82,43,1.8,10.3,3066.727826,18.72,353760,0,52810,30417,25062,2167.12,1833.72,1636.61,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-27,1.8,36.5,22.6,26.1,19.8,80,43,1.8,7.9,3384.933785,26.6,353760,0,52810,30417,25062,2166.55,1832.54,1635.31,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-28,1.2,33.8,22.1,26.6,18.8,79,29,1.5,8.6,1406.576636,345.88,353760,0,52810,30417,25062,2166.57,1831.21,1634.22,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-29,4.1,40.5,22.1,27.2,18.4,79,33,1.6,10.4,3098.968822,20.98,353760,0,52810,30417,25062,2166.36,1830.07,1633.28,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-30,0,1,21.9,27.5,17.3,75,26,1.6,6.9,3143.291551,19.43,353760,0,52810,30417,25062,2166.51,1829.08,1632.35,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-09-01,0.1,1.5,22.2,28.3,16.8,74,30,1.6,8.4,2768.964854,42.45,353760,0,52810,30417,25062,2167.05,1826.99,1630.38,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-02,7,36.5,21.4,25.4,18.1,81,40,2,14,3015.075877,21.02,353760,0,52810,30417,25062,2167.44,1825.72,1629.14,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-03,31.7,138,21.5,24.4,19,92,63,2,14.5,3027.843686,24.31,353760,0,52810,30417,25062,2167.3,1824.81,1628.07,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-04,0.4,5.2,22.8,28.1,18.6,78,35,1.7,8.9,1456.127884,173.06,353760,0,52810,30417,25062,2165.92,1823.95,1627.27,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-05,0,0.1,23,29.7,17.7,76,25,1.4,8.2,3364.290513,14.88,353760,0,52810,30417,25062,2165.61,1822.88,1626.44,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-06,0.6,12.5,22.6,28.8,18.7,78,28,1.3,7.5,3459.916618,18.71,353760,0,52810,30417,25062,2163.64,1822.01,1625.44,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-11,0,0,21.5,28.2,15.8,73,19,1.4,7,3565.132566,23.99,353760,0,52810,30417,25062,2162.53,1819.61,1623.46,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-12,0.3,26,20.9,25,17.5,80,33,1.2,6.7,3268.830074,24.29,353760,0,52810,30417,25062,2160.65,1818.49,1622.45,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-13,0.2,7,21.5,27.3,16.8,71,29,1.9,11.1,3292.569228,13.25,353760,0,52810,30417,25062,2159.52,1817.51,1621.42,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-15,0.1,4.5,21.7,27.6,17.7,73,27,1.3,8.5,2682.381429,35.17,353760,0,52810,30417,25062,2159.61,1816.09,1620.34,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-16,0,0,21.3,27.1,16.4,67,13,1.5,9.6,3168.844652,15.62,353760,0,52810,30417,25062,2158.35,1814.82,1619.03,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-17,2.4,44,20,24.3,17.1,75,20,1.3,8.9,3365.887079,18.42,353760,0,52810,30417,25062,2157.18,1813.37,1617.59,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-18,0.1,5.7,19.5,24.9,15.3,71,21,1.6,7.5,1414.039362,122.1,353760,0,52810,30417,25062,2155.9,1812.1,1616.37,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-19,0,18,18.6,25.1,13.5,70,16,1.5,7.3,2568.411219,20.71,353760,0,52810,30417,25062,2156.34,1810.92,1615.25,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-20,0,5.6,19.1,26.6,12.7,68,18,1.5,7.6,3040.590248,14.03,353760,0,52810,30417,25062,2156.76,1809.86,1613.98,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-22,0,0,20,27.4,13.4,70,22,1.7,10.1,3162.534429,23.18,353760,0,52810,30417,25062,2156.56,1808.64,1612.86,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-23,8.2,93.5,20.6,26.5,15.1,73,25,1.9,11,3393.678276,20.04,353760,0,52810,30417,25062,2156.82,1807.4,1611.62,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-24,61.6,179.5,19.2,21.7,17.1,92,2,2.1,21.9,1387.712485,104.14,353760,0,52810,30417,25062,2156.83,1806.22,1610.24,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-25,0.3,16.5,20.2,26.2,16,80,32,1.4,14.2,1795.051759,57.92,353760,0,52810,30417,25062,2157.55,1805.04,1609.2,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-26,0.4,26,19.9,25,16.1,78,33,1.6,7.7,3088.579142,16.78,353760,0,52810,30417,25062,2156.02,1803.73,1607.93,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-27,0.1,4,20.2,26.3,15.1,79,23,1.4,7.8,3138.024759,14.42,353760,0,52810,30417,25062,2156.47,1802.81,1607.06,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-29,4.9,21,19.9,22.1,18,90,46,1.1,8.2,2892.286174,29.23,353760,0,52810,30417,25062,2155.57,1801.95,1606.17,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-30,1.1,35.2,18.6,23.2,15.6,80,30,2,11.7,3209.442328,37.85,353760,0,52810,30417,25062,2154.81,1801.05,1605.4,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-10-01,0,0.5,18.3,23.3,14.9,78,40,1.6,7.9,1697.952141,45.72,353760,0,52810,30417,25062,2153.12,1798.85,1602.97,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-02,2.3,40,18.6,23.5,14.5,80,38,1.5,12.8,1433.706885,168.91,353760,0,52810,30417,25062,2152.31,1797.55,1601.73,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-03,0.2,16.5,17.2,21.8,12.7,70,30,2.5,12,3189.430634,12.47,353760,0,52810,30417,25062,2152.56,1796.9,1600.78,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-04,0.3,7.5,16.5,22.4,11.3,67,31,2.6,11.6,3197.198073,11,353760,0,52810,30417,25062,2152.08,1796.31,1600.41,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-06,0,1,15.3,21.8,9.9,66,25,1.9,13.6,3345.19464,27.84,353760,0,52810,30417,25062,2151.95,1795.18,1599.44,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-07,0,0,15,22.7,8.9,71,22,1.4,6.8,3143.514515,29.76,353760,0,52810,30417,25062,2150.16,1793.86,1598.09,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-08,0,0,15.4,23.2,9.2,73,25,1.3,8.7,3395.517685,11.11,353760,0,52810,30417,25062,2150.26,1792.86,1597.06,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-09,0,0,16.4,24.3,10.2,73,18,1.3,7.4,3241.374859,15.95,353760,0,52810,30417,25062,2149.1,1791.83,1595.94,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-10,0,4.5,18,25.6,10.5,69,10,2.4,10.1,1957.777238,88.44,353760,0,52810,30417,25062,2147.37,1791.12,1595.28,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-11,0,0,18.5,24.9,13.4,63,23,2.9,11.1,3255.906246,23.46,353760,0,52810,30417,25062,2147.3,1790.3,1594.23,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-13,14,110.5,16.4,20.4,11.4,74,32,3.5,18.2,3246.143522,19.12,353760,0,52810,30417,25062,2145.18,1789.03,1593.15,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-14,0,1,12.9,19.6,7.9,68,26,1.6,13.5,3673.671718,29.3,353760,0,52810,30417,25062,2141.26,1787.57,1591.57,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-15,0,0,12.7,20.2,6.7,71,20,1.4,11.2,2652.575393,34.59,353760,0,52810,30417,25062,2139.61,1786.12,1589.98,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-16,1.4,10,12.9,19.7,7.5,61,13,2.4,14.8,1923.743788,63.58,353760,0,52810,30417,25062,2137.04,1784.35,1588.21,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-17,0,0,12,21,4.7,58,13,1.4,11.9,3175.925355,19.14,353760,0,52810,30417,25062,2136.42,1782.73,1586.36,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-18,0,0,13,22.5,5.7,65,9,1.1,8.5,3341.850182,11.53,353760,0,52810,30417,25062,2134.3,1781.07,1584.79,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-20,18.4,51,16.6,18.6,14.2,93,22,1.3,10.6,3428.341806,15.74,353760,0,52810,30417,25062,2133.5,1779.44,1582.99,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-21,41.6,101,15.9,18.8,13.2,93,54,2.1,11.4,3443.081324,29.19,353760,0,52810,30417,25062,2124.23,1776.83,1580.51,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-22,13.7,59,13.2,16.8,9.7,82,40,2.3,14.4,3388.090705,25.79,353760,0,52810,30417,25062,2120.53,1774.31,1578.15,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-23,0,0,12.5,19.3,7.7,78,26,1.3,6.5,1347.560908,288.4,353760,0,52810,30417,25062,2118.09,1771.4,1575.13,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-24,0,0,13.8,21.5,8.3,79,21,1.3,9.4,3455.643939,20.59,353760,0,52810,30417,25062,2117.09,1768.43,1572.36,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-25,0,0,14.6,23.1,9.3,76,15,1.3,9,3423.636467,14.07,353760,0,52810,30417,25062,2117.25,1766.03,1569.84,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-27,0,0.2,12.5,18.5,6.8,58,10,2.2,13,2796.377529,28.27,353760,0,52810,30417,25062,2115.97,1763.15,1567,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-28,0,0,10,19.2,3.4,65,11,1.2,8.2,3450.312824,20.04,353760,0,52810,30417,25062,2111,1760.6,1564.32,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-29,0,0,11.2,20,4.6,69,6,1,7.2,1964.573332,48.27,353760,0,52810,30417,25062,2109.4,1758.33,1562.09,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-30,0,3,12.8,19.9,6.2,71,11,1.1,10.6,1432.318564,184.23,353760,0,52810,30417,25062,2106.45,1756.45,1560.28,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-31,23.6,75.5,12.9,15.1,11.1,88,20,1.6,11.6,3387.697188,17.61,353760,0,52810,30417,25062,2105.34,1754.86,1558.4,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-11-01,1.9,22.5,15.1,18.3,12.5,89,41,1.3,11.3,3468.889534,11.71,353760,0,52810,30417,25062,2103.89,1751.53,1554.89,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-03,0,2,8.8,14.2,3.6,48,16,2.8,17.7,3440.47784,13.85,353760,0,52810,30417,25062,2105,1748.84,1552.2,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-04,0,0,9.2,17.8,2.6,67,12,1.2,6.9,3387.358934,38.72,353760,0,52810,30417,25062,2103.92,1746.81,1550.21,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-05,0,0,10.3,18.6,3.4,71,14,1.2,7.8,3389.986059,19.94,353760,0,52810,30417,25062,2103.34,1744.8,1548.38,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
