날짜,무가격,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,무거래량,무생산량,무저장이월량,무수입량,무수입금액,무재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가
2020-02-03,483.150944,0,0.7,1.3,5.7,-2.8,56,15,2.3,13.1,1614.85,1009506,0,5114,1183,5149,1829.16,1564.89,1393.18,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-04,453.960463,0.3,2,0.1,6.3,-6.2,57,10,1.8,13.4,1784.15,1009506,0,5114,1183,5149,1828.81,1563.3,1391.26,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-05,415.6428404,0,26,-3.6,1,-7.4,43,9,3,14.7,1640.36,1009506,0,5114,1183,5149,1827.17,1561.93,1389.72,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-06,381.9954893,0,3.2,-4.2,2,-10.2,50,5,1.5,10,1494.22,1009506,0,5114,1183,5149,1825.4,1560.33,1387.92,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-07,385.6215364,0,0.2,-0.4,5.3,-6.6,54,5,1.7,11.1,1202.56,1009506,0,5114,1183,5149,1823.77,1558.76,1386.04,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-08,401.5293737,0.1,15.2,1.3,5.8,-2.5,55,22,2.5,16.5,847.8,1009506,0,5114,1183,5149,1822.68,1557.5,1384.5,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-09,418.2159939,0,2.5,0.1,6.1,-6,57,15,1.8,14.6,1231.305,1009506,0,5114,1183,5149,1821.64,1556.89,1383.7,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-10,434.9026142,0,0.2,3.7,10.8,-2,60,18,1.5,13.9,1614.81,1009506,0,5114,1183,5149,1821.21,1555.51,1382.38,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-11,503.6516882,0.1,3.7,5.4,13.5,-3.2,58,15,1.1,9.4,1214.96,1009506,0,5114,1183,5149,1820.45,1552.66,1379.28,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-12,499.8593612,13.3,60.1,7.6,10,5,89,26,1.3,12.4,1394.53,1009506,0,5114,1183,5149,1819.74,1550.29,1376.42,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-13,462.8140315,0.1,1.5,8,12.5,3.5,84,29,1.6,10,1575.67,1009506,0,5114,1183,5149,1818.05,1547.53,1373.28,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-14,446.5501853,0,0,7.8,15.8,3,77,9,1.1,7,1272.44,1009506,0,5114,1183,5149,1816.72,1545.01,1370.38,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-15,454.6941174,1.4,8,9.4,15.9,3.2,78,25,1.6,15.4,1064.54,1009506,0,5114,1183,5149,1814.8,1542.96,1367.64,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-16,455.8201568,6.7,15,1.8,8.3,-2.1,77,32,3.6,22.8,1415.415,1009506,0,5114,1183,5149,1814.25,1541.95,1366.27,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-17,456.9461962,1.3,78.4,-3,-0.5,-5.2,65,28,3.7,26.8,1766.29,1009506,0,5114,1183,5149,1813.68,1540.38,1364.35,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-18,448.9615594,0,28.8,-1.7,4,-6.8,56,16,2.3,22.5,1465.61,1009506,0,5114,1183,5149,1812.8,1538.33,1361.95,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-19,453.3194672,0,0,2.1,9.2,-4.6,62,19,1.3,10,1179.21,1009506,0,5114,1183,5149,1811.83,1536.63,1359.7,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-20,441.8369541,0,0,4.7,12.3,-1.3,66,16,1.1,6.8,1266.57,1009506,0,5114,1183,5149,1811.46,1535.17,1357.74,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-21,443.6054844,1.7,7.3,6.8,13.9,-0.6,69,17,1.4,15.3,1604.11,1009506,0,5114,1183,5149,1810.36,1533.93,1356.17,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-22,415.3240735,1.7,5.6,6.2,9.9,1.8,58,17,3.7,16.6,1740.35,1009506,0,5114,1183,5149,1809.55,1533.01,1354.85,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-23,404.9028879,0,0,3.2,9.4,-2.1,52,9,2,12.4,1890.96,1009506,0,5114,1183,5149,1809.15,1532.62,1354.19,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-24,394.4817023,0.2,2.3,6.9,14.7,-1.6,56,5,1.4,10.1,2041.57,1009506,0,5114,1183,5149,1808.9,1531.73,1353.38,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-25,375.1234383,27.7,57.8,7.3,9.8,5.5,91,19,2,13.6,2035.55,1009506,0,5114,1183,5149,1808.13,1530.59,1351.74,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-26,352.2342137,1.2,22.1,6.9,11.8,2.9,80,38,1.7,11.4,1776.91,1009506,0,5114,1183,5149,1807.1,1529.45,1350.36,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-27,340.1769673,0.1,2,5.1,10.1,1.1,71,27,1.5,11.2,1467.52,1009506,0,5114,1183,5149,1806.39,1528.09,1348.74,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-28,364.7501185,2.6,9.8,4.2,6.5,1.4,86,43,1.2,11.2,1251.02,1009506,0,5114,1183,5149,1805.07,1526.59,1346.79,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-02-29,348.5891044,0,16.6,6.5,12,2.6,81,30,1.3,10.3,768.44,1009506,0,5114,1183,5149,1803.7,1525.03,1344.88,1.1,0.3,2.2,-0.1,-0.6,1,0.6,1.7
2020-03-01,381.1080884,0.1,4.2,6.7,11.9,1.9,79,37,1.5,12.9,1060.67,1009506,0,5114,1183,5149,1803.08,1523.52,1342.68,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-02,413.6270725,0.1,4,5.1,9.6,1.6,58,14,2.6,14.4,1352.9,1009506,0,5114,1183,5149,1802.14,1521.76,1340.72,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-03,464.0487933,0.1,2,5.9,12,-0.1,70,30,1.6,10.9,982.55,1009506,0,5114,1183,5149,1801.32,1519.5,1337.92,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-04,482.5983393,0,3.5,4.1,8.4,0.1,56,14,3.5,21.1,1302.07,1009506,0,5114,1183,5149,1799.7,1517.3,1335.41,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-05,453.8217483,0,2.6,2.2,8.3,-2.5,52,12,2.2,20.5,1600.05,1009506,0,5114,1183,5149,1798.05,1515.36,1333.15,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-06,404.5437845,0,0,3.6,11.8,-4.2,54,1,1.2,7.6,1743.47,1009506,0,5114,1183,5149,1796.42,1513.55,1330.82,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-07,370.2294787,1.8,16.4,5.2,10.4,0.4,71,17,1,8.1,1524,1009506,0,5114,1183,5149,1794.74,1511.7,1328.48,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-08,367.6597546,0,0,7.4,16.1,0.2,70,17,1.3,8.1,1659.685,1009506,0,5114,1183,5149,1794.84,1510.79,1327.27,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-09,365.0900305,3.3,43,8.6,14.8,1.4,74,20,1.3,11.3,1795.37,1009506,0,5114,1183,5149,1793.63,1508.65,1324.82,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-10,370.8662329,9.3,23.5,7.3,9.8,4.3,85,36,2.5,22.4,1500.6,1009506,0,5114,1183,5149,1791.38,1505.06,1320.52,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-11,370.6432701,0,4,4.6,9.5,0.3,49,12,3,19.9,1411.7,1009506,0,5114,1183,5149,1787.07,1499.7,1314.23,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-12,370.3702577,0,0.1,6.5,14.7,-1.8,51,11,1.8,12.4,1324.24,1009506,0,5114,1183,5149,1783.97,1494.89,1308.62,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-13,360.6025115,0,0.5,6.9,13,1.3,51,6,2.2,13.9,1441.03,1009506,0,5114,1183,5149,1781.11,1490.23,1303.35,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-14,344.9483661,0,2.7,4.9,10.1,-1.2,44,11,2.8,16.4,1476.11,1009506,0,5114,1183,5149,1777.31,1486.01,1298.25,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-15,345.7365739,0.4,6.9,5.1,11,0.2,52,15,3.5,21.8,1746.195,1009506,0,5114,1183,5149,1775.51,1484.04,1295.73,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-16,346.5247818,0.3,12.1,4.2,10.3,-2.1,50,11,2.2,21.1,2016.28,1009506,0,5114,1183,5149,1774.18,1480.14,1291.56,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-17,342.9391805,0.1,2.2,7.2,13.5,0.6,66,18,2.4,12,1564.17,1009506,0,5114,1183,5149,1770.16,1473.72,1284.17,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-18,344.1627986,0,0,9.5,17.7,1.3,57,7,1.6,12.4,1421.28,1009506,0,5114,1183,5149,1764.62,1465.4,1275.15,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-19,347.584641,0.1,5.2,9.5,15.6,4.3,53,9,4.3,17.8,1318.97,1009506,0,5114,1183,5149,1758.43,1457.94,1266.95,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-20,348.005823,0,0,9.2,15.5,2.7,42,9,2.8,16.5,1264.97,1009506,0,5114,1183,5149,1753.61,1450.71,1259.24,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-21,352.9514322,0.3,5.7,13.1,21.1,4.4,58,19,2.2,13.8,1053.93,1009506,0,5114,1183,5149,1749.08,1445.02,1253.06,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-22,381.9455833,0,1,12.1,18.5,6.1,57,9,2.4,12.9,1224.04,1009506,0,5114,1183,5149,1746.33,1442.55,1250.05,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-23,410.9397344,0,0,9.6,17.2,2,51,11,2.1,12.2,1394.15,1009506,0,5114,1183,5149,1744.38,1437.38,1244.7,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-24,463.2286792,0,0,9.3,17.2,1.9,58,10,1.4,8.6,1260.66,1009506,0,5114,1183,5149,1740.34,1430.25,1236.94,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-25,474.1766508,0,0.6,11.5,19.6,2.5,57,15,1.5,11.1,1496.95,1009506,0,5114,1183,5149,1735.57,1423.96,1230.81,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-26,464.4310059,7.5,80.4,13.2,18.2,7.6,76,15,1.4,12.2,1482.45,1009506,0,5114,1183,5149,1730.56,1418.18,1224.52,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-27,431.8857291,5.8,20.8,11.4,16.3,6.4,84,23,2.2,16.5,1733.27,1009506,0,5114,1183,5149,1724.93,1411.92,1218.12,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-28,407.2494977,0,7,7,11.3,3.2,52,7,2.1,16.9,1291.58,1009506,0,5114,1183,5149,1720.03,1406.63,1212.81,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-29,396.197876,0.1,2.6,7.5,14.4,0.1,62,16,1.6,10.9,1399.415,1009506,0,5114,1183,5149,1718.25,1403.83,1209.9,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-30,385.1462543,0,0,9.9,16.9,4,61,10,1.4,8,1507.25,1009506,0,5114,1183,5149,1715.02,1398.93,1205.16,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-03-31,375.8379463,0,0.6,11,18.9,2.6,58,9,1.4,9.2,1472.66,1009506,0,5114,1183,5149,1710.61,1393.03,1199.27,1,3.2,1.3,-0.1,-0.6,1.1,0.7,1.8
2020-04-01,389.2349568,0.7,8.2,10.6,17.4,5.4,55,15,2.5,17.1,1369.09,1009506,0,5114,1183,5149,1704.02,1384.29,1190.5,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-02,379.7601848,0,0,9.3,16.8,1.9,51,6,1.8,13.2,1656.32,1009506,0,5114,1183,5149,1698.16,1377.9,1184.19,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-03,373.1754273,0,0,10.4,18,2.8,44,5,2,9.7,1423.56,1009506,0,5114,1183,5149,1692.18,1372.03,1178.65,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-04,347.036489,0,0,8.9,16.2,2.8,47,9,2.9,15.9,1480.61,1009506,0,5114,1183,5149,1687.27,1367.91,1174.57,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-05,343.2619936,0,0,6.8,14.2,-0.2,42,2,2,13.8,1685.125,1009506,0,5114,1183,5149,1685.68,1366.27,1172.64,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-06,339.4874981,0,0,8.9,16.9,-0.2,47,7,1.8,8.3,1889.64,1009506,0,5114,1183,5149,1683.33,1362.9,1169.74,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-07,324.35803,0,2.5,11.6,18.7,4.1,50,14,2.2,10.1,1790.61,1009506,0,5114,1183,5149,1677.91,1357.79,1164.68,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-08,321.3046377,0.1,6.6,9.7,15.9,3.9,44,2,2.6,11.4,1584.53,1009506,0,5114,1183,5149,1672.42,1352.04,1159.16,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-09,334.0090556,0,0.1,8.7,15.5,1.3,51,11,2.1,10.8,1398.69,1009506,0,5114,1183,5149,1666.71,1347.54,1154.71,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-10,375.1718239,0,0.6,9.4,14.4,4.9,59,19,1.6,8.5,1685.26,1009506,0,5114,1183,5149,1664.62,1343.57,1151.07,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-11,362.8039157,1.9,23.9,8.7,13.6,4,68,23,1.4,9,1037.45,1009506,0,5114,1183,5149,1661.38,1339.93,1147.46,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-12,378.1116928,3.9,26.4,8,13.4,3.3,74,30,2.3,11.5,1243.055,1009506,0,5114,1183,5149,1660.48,1338.46,1145.88,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-13,393.4194699,0,1.2,9.2,16.1,3.4,50,8,2.5,18.4,1448.66,1009506,0,5114,1183,5149,1658.4,1335.31,1143.12,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-14,479.5698918,0,0,11.8,21,2,45,3,1.8,9.3,991.7,1009506,0,5114,1183,5149,1653.34,1331.1,1139.03,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-15,461.3373183,0,0,12.1,20.4,4.3,47,6,1.6,11.1,1268.59,1009506,0,5114,1183,5149,1649.69,1326.56,1134.87,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-16,391.9681694,0,0.1,13,20.1,5.2,58,14,2.2,14,1583.16,1009506,0,5114,1183,5149,1647.1,1322.62,1131.51,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-17,387.2089279,13.8,40.5,11.5,15.3,8.6,84,35,1.9,16.3,1184.56,1009506,0,5114,1183,5149,1642.79,1317.95,1127.11,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-18,368.0520219,0.7,10.6,12.2,18,7.8,74,31,2.1,13.7,1035.41,1009506,0,5114,1183,5149,1638,1313.53,1123.01,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-19,384.9057528,19,41.7,10.6,14.2,7.7,86,40,2,15.1,1273.835,1009506,0,5114,1183,5149,1636.18,1311.41,1120.79,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-20,401.7594837,0.5,8.7,11.2,16.1,7.7,75,31,2.6,13.4,1512.26,1009506,0,5114,1183,5149,1633.7,1307.26,1117.33,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-21,406.7072376,0,0.6,8.9,13.9,4.9,45,7,3.8,14.9,1279.79,1009506,0,5114,1183,5149,1628.79,1301.62,1111.91,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-22,413.73871,0,0.1,7.2,11.5,3.8,43,12,3.9,16.3,1332.52,1009506,0,5114,1183,5149,1623.3,1296.7,1107.16,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-23,387.9286472,0,2.6,8.4,14.3,3,47,17,3.3,15.6,1486.29,1009506,0,5114,1183,5149,1618.87,1292.03,1102.66,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-24,422.9852029,0,0.5,10,16,2.6,45,7,3.1,14.4,1034.94,1009506,0,5114,1183,5149,1614.44,1287.36,1098.28,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-25,416.4197819,0,2.7,13.9,21,5.9,53,16,3.5,16.5,1087.01,1009506,0,5114,1183,5149,1612.18,1283.83,1094.84,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-26,413.2118787,0.2,5,11.9,18.2,5.6,53,9,2.2,10.1,1388.905,1009506,0,5114,1183,5149,1610.72,1282.05,1092.88,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-27,410.0039756,0.1,5.3,11.2,17.9,4.4,55,13,2,9.7,1690.8,1009506,0,5114,1183,5149,1608.34,1278.85,1090.09,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-28,427.6964107,0,0,12.8,20.3,4,52,12,2.2,14.1,1606.54,1009506,0,5114,1183,5149,1602.04,1274.4,1085.57,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-29,415.3321331,0,0,14.8,22.9,7,49,11,1.8,10.3,1644.41,1009506,0,5114,1183,5149,1596.82,1270.26,1081.5,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-04-30,401.4696294,0,0,17,24.4,7.1,59,14,2.3,10.9,1320.36,1009506,0,5114,1183,5149,1593.67,1267.24,1078.54,0.1,1.8,-0.7,0,-1.6,1,0.3,0.3
2020-05-01,388.0738748,0,0.2,20.9,27.4,14.8,70,16,2.5,13.7,1366.62,1009506,0,5114,1183,5149,1590.71,1264.02,1075.28,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-02,391.5083709,0.4,36.6,20.5,25.2,16.7,74,25,2,11.4,771.54,1009506,0,5114,1183,5149,1589.18,1262.63,1073.84,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-03,395.2428331,12.6,80.2,18.3,21.6,15.6,86,33,1.5,12.2,1129.975,1009506,0,5114,1183,5149,1588.9,1261.66,1072.7,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-04,398.9772952,0,0.9,19,26.2,13.5,77,30,1.9,13.3,1488.41,1009506,0,5114,1183,5149,1587.14,1259.87,1071.05,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-05,420.0404558,1.3,7.9,15.4,19.9,11.8,83,37,1.5,12.3,1300.09,1009506,0,5114,1183,5149,1585.24,1257.33,1068.43,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-06,407.3138119,0,0.1,17.7,25.5,11.2,66,12,1.9,9.6,1403.18,1009506,0,5114,1183,5149,1584.8,1256.15,1067.27,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-07,396.7339426,0,0,16.9,23.5,10,48,12,2.2,11.1,1401.44,1009506,0,5114,1183,5149,1583.12,1253.91,1065.07,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-08,392.240378,3.6,30.2,17.1,23.7,9.2,57,8,2,18.5,1103.64,1009506,0,5114,1183,5149,1580.74,1252.46,1063.74,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-09,366.1941365,33.1,111.2,15.7,18.2,13.4,94,51,2.5,16.1,990.03,1009506,0,5114,1183,5149,1578.74,1251.41,1062.51,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-10,361.0690715,0.4,3.6,15.6,19.5,12.8,83,34,2.4,11.4,1452.52,1009506,0,5114,1183,5149,1579.52,1251.08,1062.18,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-11,355.9440066,0.3,3.7,18.1,24.4,12.1,60,15,2.4,11.8,1915.01,1009506,0,5114,1183,5149,1578.34,1250.1,1061.41,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-12,360.9106417,0.3,3.6,16.3,21.7,11.7,61,22,3.1,11.5,1555.24,1009506,0,5114,1183,5149,1577.14,1249.18,1060.35,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-13,335.1026998,0,0,16.1,22.9,8.6,51,14,2.3,12.4,1614.02,1009506,0,5114,1183,5149,1575.22,1248.34,1059.55,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-14,315.6340896,0,0.2,18.6,26,10.4,46,12,1.5,10.2,1550.57,1009506,0,5114,1183,5149,1574.88,1247.95,1059.16,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-15,326.1126614,17.8,59.8,15.9,18.9,14.3,87,24,1.9,15.1,1386.88,1009506,0,5114,1183,5149,1574.2,1247.58,1058.75,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-16,350.581735,0.4,5.3,17.4,21.9,14.5,88,45,1.3,6.9,774.22,1009506,0,5114,1183,5149,1574.45,1247.73,1059.02,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-17,345.7715093,0,85,19.3,25.3,15.1,81,36,1.4,10.5,1113.61,1009506,0,5114,1183,5149,1573.51,1247.91,1059.12,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-18,340.9612835,18.4,57.3,18,23.2,14,85,37,2.2,14.4,1453,1009506,0,5114,1183,5149,1574.19,1248.13,1059.5,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-19,329.7202776,8.3,140,13.4,17.1,10.5,79,43,2.7,17,1578.27,1009506,0,5114,1183,5149,1574.97,1248.66,1059.77,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-20,319.1590094,0.3,12.5,13.7,19.2,8.6,72,28,1.8,10.7,1271.54,1009506,0,5114,1183,5149,1575.39,1249.29,1060.26,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-21,313.6339465,0,1.4,15.4,21.2,9.4,73,35,1.6,11.7,1402.84,1009506,0,5114,1183,5149,1576.32,1250.29,1061.27,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-22,319.2130473,0.2,11.6,16.8,22.2,12.3,74,29,1.8,19.8,1358.41,1009506,0,5114,1183,5149,1576.71,1251.66,1062.7,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-23,340.3229165,0.1,35,18.2,24.3,12.5,72,23,1.5,11.7,826,1009506,0,5114,1183,5149,1577.57,1253.38,1063.99,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-24,336.1556969,3.8,23,18.4,23.5,13.9,80,35,1.9,11.2,1283.85,1009506,0,5114,1183,5149,1579.53,1254.16,1064.54,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-25,331.9884773,0,0.4,17.7,22.4,13.8,78,26,1.4,7.4,1741.7,1009506,0,5114,1183,5149,1578.21,1255.48,1065.87,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-26,334.4578692,0.4,9.2,18.2,24.3,14,74,27,1.5,7.9,1682.7,1009506,0,5114,1183,5149,1578.88,1258.57,1068.51,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-27,308.7176518,0,0.8,18.3,24.5,13.2,64,16,1.9,8.9,1613.37,1009506,0,5114,1183,5149,1582.14,1261.22,1070.81,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-28,299.7390472,0,0.5,18.1,24.7,11.8,67,21,1.6,9.3,1538.07,1009506,0,5114,1183,5149,1584.13,1263.74,1073.05,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-29,327.9688115,0,0.3,19.3,26.2,12.5,66,19,1.4,8.7,1388.4,1009506,0,5114,1183,5149,1585.27,1266.16,1075.16,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-30,342.2411059,0,1.4,20.3,26.8,13.8,62,21,1.4,7.1,917.63,1009506,0,5114,1183,5149,1585.9,1268.42,1077.12,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-05-31,357.2012982,1.7,32.2,20,25.5,14.4,70,18,1.5,7.6,1229.905,1009506,0,5114,1183,5149,1585.73,1269.84,1078.2,-0.3,3.1,-2,0.1,-1.9,0.9,0.5,-0.7
2020-06-01,372.1614905,0.3,2.3,20.6,25.9,15.6,63,19,2.5,10,1542.18,1009506,0,5114,1183,5149,1587.69,1273.49,1081.82,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-02,424.6209224,0.5,6.1,19.3,25.2,13,61,14,1.5,12.3,1343.44,1009506,0,5114,1183,5149,1588.6,1276.04,1084.15,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-03,406.9342799,0.2,8.6,21.9,27.4,16.9,74,23,1.7,9.4,1349.74,1009506,0,5114,1183,5149,1589.64,1279.03,1086.91,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-04,402.2853375,0,0.9,23.8,29.7,18.7,71,24,2.1,8.5,1292.46,1009506,0,5114,1183,5149,1591.01,1282.23,1089.92,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-05,397.8158744,0,0.6,23,29.2,18.4,73,19,1.6,8.5,1291.44,1009506,0,5114,1183,5149,1593.08,1286.85,1094.27,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-06,397.6787994,1.3,45.8,21.8,27.8,17.4,73,29,1.8,8.9,707.32,1009506,0,5114,1183,5149,1594.97,1292.21,1099.12,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-07,408.1065911,0,0.5,22,28.2,16.9,67,23,1.5,8.9,993.56,1009506,0,5114,1183,5149,1595.55,1294.67,1101.38,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
