날짜,건고추가격,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,건고추거래량,건고추생산량,건고추저장이월량,건고추수입량,건고추수입금액,건고추재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가
2014-08-27,11136.84211,1.8,36.5,22.6,26.1,19.8,80,43,1.8,7.9,0.17,85068,0,97611,285150,36120,2166.55,1832.54,1635.31,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-28,12743.90244,1.2,33.8,22.1,26.6,18.8,79,29,1.5,8.6,0.04,85068,0,97611,285150,36120,2166.57,1831.21,1634.22,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-29,10972.82416,4.1,40.5,22.1,27.2,18.4,79,33,1.6,10.4,0.56,85068,0,97611,285150,36120,2166.36,1830.07,1633.28,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-30,8479.927007,0,1,21.9,27.5,17.3,75,26,1.6,6.9,1.1,85068,0,97611,285150,36120,2166.51,1829.08,1632.35,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-08-31,11196.48524,0,1,21,26.2,16.8,76,25,1.3,6.3,0.62,85068,0,97611,285150,36120,2166.81,1828.67,1631.73,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
2014-09-01,13913.04348,0.1,1.5,22.2,28.3,16.8,74,30,1.6,8.4,0.14,85068,0,97611,285150,36120,2167.05,1826.99,1630.38,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-02,13015.87302,7,36.5,21.4,25.4,18.1,81,40,2,14,0.13,85068,0,97611,285150,36120,2167.44,1825.72,1629.14,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-03,11994.94949,31.7,138,21.5,24.4,19,92,63,2,14.5,0.3,85068,0,97611,285150,36120,2167.3,1824.81,1628.07,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-04,13992,0.4,5.2,22.8,28.1,18.6,78,35,1.7,8.9,0.03,85068,0,97611,285150,36120,2165.92,1823.95,1627.27,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-05,13740.74074,0,0.1,23,29.7,17.7,76,25,1.4,8.2,0.05,85068,0,97611,285150,36120,2165.61,1822.88,1626.44,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-06,11603.78788,0.6,12.5,22.6,28.8,18.7,78,28,1.3,7.5,0.13,85068,0,97611,285150,36120,2163.64,1822.01,1625.44,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-07,5801.89394,0,0,22.9,29.4,17.7,80,25,1.3,7.6,0.065,85068,0,97611,285150,36120,2164.01,1821.46,1624.76,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-11,6250,0,0,21.5,28.2,15.8,73,19,1.4,7,0.03,85068,0,97611,285150,36120,2162.53,1819.61,1623.46,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-12,12500,0.3,26,20.9,25,17.5,80,33,1.2,6.7,0.06,85068,0,97611,285150,36120,2160.65,1818.49,1622.45,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-13,13473.68421,0.2,7,21.5,27.3,16.8,71,29,1.9,11.1,0.08,85068,0,97611,285150,36120,2159.52,1817.51,1621.42,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-14,11072.40442,0,0.1,20.8,26.9,15.4,71,26,1.6,7.4,1.52,85068,0,97611,285150,36120,2159.58,1817.03,1620.74,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-15,8671.12462,0.1,4.5,21.7,27.6,17.7,73,27,1.3,8.5,2.96,85068,0,97611,285150,36120,2159.61,1816.09,1620.34,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-16,12106.66667,0,0,21.3,27.1,16.4,67,13,1.5,9.6,0.15,85068,0,97611,285150,36120,2158.35,1814.82,1619.03,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-17,13000,2.4,44,20,24.3,17.1,75,20,1.3,8.9,0.07,85068,0,97611,285150,36120,2157.18,1813.37,1617.59,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-18,6500,0.1,5.7,19.5,24.9,15.3,71,21,1.6,7.5,0.035,85068,0,97611,285150,36120,2155.9,1812.1,1616.37,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-21,7046.875,0.1,5,19.2,26.1,13.6,70,22,1.4,9.7,0.095,85068,0,97611,285150,36120,2155.94,1809.38,1613.28,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-22,14093.75,0,0,20,27.4,13.4,70,22,1.7,10.1,0.19,85068,0,97611,285150,36120,2156.56,1808.64,1612.86,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-23,8952.991453,8.2,93.5,20.6,26.5,15.1,73,25,1.9,11,1.64,85068,0,97611,285150,36120,2156.82,1807.4,1611.62,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-24,11666.66667,61.6,179.5,19.2,21.7,17.1,92,2,2.1,21.9,0.01,85068,0,97611,285150,36120,2156.83,1806.22,1610.24,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-25,13000,0.3,16.5,20.2,26.2,16,80,32,1.4,14.2,0.035,85068,0,97611,285150,36120,2157.55,1805.04,1609.2,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-26,14333.33333,0.4,26,19.9,25,16.1,78,33,1.6,7.7,0.06,85068,0,97611,285150,36120,2156.02,1803.73,1607.93,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-27,10444.44444,0.1,4,20.2,26.3,15.1,79,23,1.4,7.8,0.18,85068,0,97611,285150,36120,2156.47,1802.81,1607.06,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-28,12055.55555,0.1,2.6,20.9,26.8,16.3,80,34,1.2,6.4,0.13,85068,0,97611,285150,36120,2155.82,1802.44,1606.31,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-29,13666.66667,4.9,21,19.9,22.1,18,90,46,1.1,8.2,0.08,85068,0,97611,285150,36120,2155.57,1801.95,1606.17,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-09-30,12917.90123,1.1,35.2,18.6,23.2,15.6,80,30,2,11.7,0.24,85068,0,97611,285150,36120,2154.81,1801.05,1605.4,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6
2014-10-01,13061.05263,0,0.5,18.3,23.3,14.9,78,40,1.6,7.9,0.38,85068,0,97611,285150,36120,2153.12,1798.85,1602.97,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-02,14166.66667,2.3,40,18.6,23.5,14.5,80,38,1.5,12.8,0.04,85068,0,97611,285150,36120,2152.31,1797.55,1601.73,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-03,8722.35023,0.2,16.5,17.2,21.8,12.7,70,30,2.5,12,1.74,85068,0,97611,285150,36120,2152.56,1796.9,1600.78,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-04,13909.09091,0.3,7.5,16.5,22.4,11.3,67,31,2.6,11.6,0.13,85068,0,97611,285150,36120,2152.08,1796.31,1600.41,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-05,13477.87879,0,0,16.2,22.2,10.9,62,30,2.7,13.4,0.14,85068,0,97611,285150,36120,2152.25,1795.92,1599.73,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-06,13046.66667,0,1,15.3,21.8,9.9,66,25,1.9,13.6,0.15,85068,0,97611,285150,36120,2151.95,1795.18,1599.44,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-07,12382.35294,0,0,15,22.7,8.9,71,22,1.4,6.8,0.03,85068,0,97611,285150,36120,2150.16,1793.86,1598.09,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-08,11833.33333,0,0,15.4,23.2,9.2,73,25,1.3,8.7,0.18,85068,0,97611,285150,36120,2150.26,1792.86,1597.06,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-09,13158.73016,0,0,16.4,24.3,10.2,73,18,1.3,7.4,0.13,85068,0,97611,285150,36120,2149.1,1791.83,1595.94,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-10,8450.437318,0,4.5,18,25.6,10.5,69,10,2.4,10.1,1.37,85068,0,97611,285150,36120,2147.37,1791.12,1595.28,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-11,13133.33333,0,0,18.5,24.9,13.4,63,23,2.9,11.1,0.12,85068,0,97611,285150,36120,2147.3,1790.3,1594.23,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-12,12240,0.9,43.4,17.8,22.5,12.6,72,14,2.2,16.7,0.135,85068,0,97611,285150,36120,2147.41,1789.77,1593.52,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-13,11346.66667,14,110.5,16.4,20.4,11.4,74,32,3.5,18.2,0.15,85068,0,97611,285150,36120,2145.18,1789.03,1593.15,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-14,9533.333333,0,1,12.9,19.6,7.9,68,26,1.6,13.5,0.12,85068,0,97611,285150,36120,2141.26,1787.57,1591.57,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-15,15622.22222,0,0,12.7,20.2,6.7,71,20,1.4,11.2,0.09,85068,0,97611,285150,36120,2139.61,1786.12,1589.98,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-16,12305.03145,1.4,10,12.9,19.7,7.5,61,13,2.4,14.8,0.32,85068,0,97611,285150,36120,2137.04,1784.35,1588.21,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-17,10434.43062,0,0,12,21,4.7,58,13,1.4,11.9,0.3,85068,0,97611,285150,36120,2136.42,1782.73,1586.36,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-18,8563.829787,0,0,13,22.5,5.7,65,9,1.1,8.5,0.28,85068,0,97611,285150,36120,2134.3,1781.07,1584.79,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-19,8865.972864,0,1.5,15.1,22.8,7.1,68,13,1.3,9.6,0.245,85068,0,97611,285150,36120,2135.05,1780.4,1583.93,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-20,9168.115942,18.4,51,16.6,18.6,14.2,93,22,1.3,10.6,0.21,85068,0,97611,285150,36120,2133.5,1779.44,1582.99,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-21,12927.02703,41.6,101,15.9,18.8,13.2,93,54,2.1,11.4,0.04,85068,0,97611,285150,36120,2124.23,1776.83,1580.51,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-22,9513.888889,13.7,59,13.2,16.8,9.7,82,40,2.3,14.4,0.14,85068,0,97611,285150,36120,2120.53,1774.31,1578.15,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-23,6092.246263,0,0,12.5,19.3,7.7,78,26,1.3,6.5,5.08,85068,0,97611,285150,36120,2118.09,1771.4,1575.13,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-24,12815.44715,0,0,13.8,21.5,8.3,79,21,1.3,9.4,0.12,85068,0,97611,285150,36120,2117.09,1768.43,1572.36,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-25,6407.723575,0,0,14.6,23.1,9.3,76,15,1.3,9,0.06,85068,0,97611,285150,36120,2117.25,1766.03,1569.84,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-26,6924.45652,0.1,4.4,15.5,22.6,8.9,74,15,1.8,11.6,0.14,85068,0,97611,285150,36120,2116.53,1764.97,1568.5,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-27,13848.91304,0,0.2,12.5,18.5,6.8,58,10,2.2,13,0.28,85068,0,97611,285150,36120,2115.97,1763.15,1567,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-28,12754.16667,0,0,10,19.2,3.4,65,11,1.2,8.2,0.1,85068,0,97611,285150,36120,2111,1760.6,1564.32,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-29,11805.55556,0,0,11.2,20,4.6,69,6,1,7.2,0.07,85068,0,97611,285150,36120,2109.4,1758.33,1562.09,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-30,12602.16606,0,3,12.8,19.9,6.2,71,11,1.1,10.6,0.55,85068,0,97611,285150,36120,2106.45,1756.45,1560.28,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-10-31,13500,23.6,75.5,12.9,15.1,11.1,88,20,1.6,11.6,0.01,85068,0,97611,285150,36120,2105.34,1754.86,1558.4,1.1,-1.9,0.6,2.2,0.8,1.9,1.8,0.7
2014-11-01,6750,1.9,22.5,15.1,18.3,12.5,89,41,1.3,11.3,0.005,85068,0,97611,285150,36120,2103.89,1751.53,1554.89,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-02,6290,2,10.5,12.3,15.6,8.7,62,16,3.3,21.4,0.0025,85068,0,97611,285150,36120,2105.64,1750.4,1553.55,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-03,12580,0,2,8.8,14.2,3.6,48,16,2.8,17.7,0.005,85068,0,97611,285150,36120,2105,1748.84,1552.2,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-04,7988.648332,0,0,9.2,17.8,2.6,67,12,1.2,6.9,1.71,85068,0,97611,285150,36120,2103.92,1746.81,1550.21,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-05,13204.13793,0,0,10.3,18.6,3.4,71,14,1.2,7.8,0.15,85068,0,97611,285150,36120,2103.34,1744.8,1548.38,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-06,12991.42857,0.1,10.5,12.3,18.9,7.5,72,25,1.5,10.8,0.05,85068,0,97611,285150,36120,2100.77,1742.7,1546.1,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-07,12000,2.4,46.5,10.3,16.2,5.5,75,19,1.4,11,0.05,85068,0,97611,285150,36120,2099.59,1740.94,1544.44,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-08,6159.950296,0.5,12.9,11.2,15.4,7.7,82,38,0.9,7.1,5.23,85068,0,97611,285150,36120,2098.59,1739.24,1542.68,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-09,6977.143178,0,6,10.8,16.6,5.3,65,16,1.9,11.7,3.41,85068,0,97611,285150,36120,2099.34,1738.52,1541.76,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-10,7794.33606,0,0,8.6,17.2,2.6,64,13,1.3,8.7,1.59,85068,0,97611,285150,36120,2098.26,1737.51,1541.1,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-11,14829.57746,0.4,4.5,9,16.2,2.3,68,12,1.3,10.2,0.07,85068,0,97611,285150,36120,2096.87,1735.53,1539.35,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-12,12176.27907,2.2,13,8.6,12.9,3.3,57,19,4.1,21.1,0.09,85068,0,97611,285150,36120,2094.81,1734.03,1538.04,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-13,10491.78571,0.1,2,2.8,6.4,-0.3,47,12,3.5,19,0.22,85068,0,97611,285150,36120,2093.4,1733.15,1537.07,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-14,12666.66667,0.2,2.5,5.2,11.3,-0.5,58,14,1.9,12.5,0.02,85068,0,97611,285150,36120,2091.3,1732,1535.99,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-15,14000,0,0,5.6,11.9,0.2,58,12,1.6,9.3,0.01,85068,0,97611,285150,36120,2092.04,1731.01,1534.98,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-16,12368.92361,0.2,2.5,7.7,14,3.2,51,12,1.2,9.9,0.15,85068,0,97611,285150,36120,2093.39,1730.41,1534.05,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-17,10737.84722,0.5,22.5,7.1,12,2.9,65,29,2,13.5,0.29,85068,0,97611,285150,36120,2092.54,1729.41,1533.44,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-18,12368.44444,0,1.5,5.4,12,0.6,61,15,1.8,13.1,0.14,85068,0,97611,285150,36120,2089.9,1727.85,1532.03,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-19,12100,0,0.1,4.8,13.1,-1.7,59,10,1.2,7.6,0.08,85068,0,97611,285150,36120,2086.99,1726.19,1530.42,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-20,11316.23596,0,0,6.2,14.8,-0.2,61,12,1.1,7.7,0.36,85068,0,97611,285150,36120,2086.22,1724.82,1529.15,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-21,11193.68421,0,8,8.1,16.2,1.4,68,19,1.2,10.4,0.02,85068,0,97611,285150,36120,2085.41,1723.2,1527.69,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-22,7067.431625,1,13,9.3,15.8,3.7,79,22,1.2,10.2,6.36,85068,0,97611,285150,36120,2083.47,1721.69,1526,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-23,9333.715813,0,2.5,8.9,13.9,4.1,81,29,1.2,7.4,3.19,85068,0,97611,285150,36120,2082.54,1720.94,1525.11,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-24,11600,28.1,81.5,9.7,11.5,8.1,87,27,1.4,14,0.02,85068,0,97611,285150,36120,2081.81,1719.61,1524.28,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-25,11345.30138,1.7,27.5,10.2,13.3,7.4,75,36,2.3,13.3,1.38,85068,0,97611,285150,36120,2079.67,1717.5,1522.31,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-26,11666.66667,0.1,24.6,9.4,14.9,5.5,74,32,1.5,7.8,1.2,85068,0,97611,285150,36120,2075.61,1715.39,1520.43,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-27,11666.66667,0,0,8.5,15.9,3.6,82,28,1.1,9.1,1.2,85068,0,97611,285150,36120,2074.89,1713.51,1518.64,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-28,11365.12456,5.9,29.5,9.5,12.6,5.2,89,52,1.9,15.7,1.41,85068,0,97611,285150,36120,2073.63,1711.74,1517.07,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-11-29,5682.56228,0,4,10.3,15,6.6,78,35,1.8,12.2,0.705,85068,0,97611,285150,36120,2071.77,1709.95,1515.42,1,-0.1,-0.1,2.2,0.8,1.8,1.6,0.7
2014-12-01,5471.830985,1.8,8.5,2.7,10.7,-3.1,60,22,5.2,24.9,0.035,85068,0,97611,285150,36120,2069.86,1705.98,1510.71,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2014-12-02,10943.66197,0.7,18.5,-2.6,0.6,-5.1,50,10,3.7,23.3,0.07,85068,0,97611,285150,36120,2066.55,1702.39,1508.33,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2014-12-03,11676.56766,2.3,20.5,0.7,4.1,-4.4,68,20,2.6,14.8,1.21,85068,0,97611,285150,36120,2063.73,1700.12,1506.17,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2014-12-04,10322.5641,1.6,16,-0.4,3.1,-3.4,63,19,2.5,25.2,0.04,85068,0,97611,285150,36120,2059.27,1697.66,1503.65,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2014-12-05,11680.1319,1.3,20.9,-3.1,0.5,-5.9,58,13,2.8,23.7,1.21,85068,0,97611,285150,36120,2055.65,1695.18,1501.49,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2014-12-06,11691.86312,0.2,29,-2.3,1.9,-6.3,59,16,2.7,21.4,1.32,85068,0,97611,285150,36120,2055.05,1693.09,1499.33,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2014-12-07,11678.31925,0,5.5,-1.4,3.5,-5.1,62,13,1.4,10.7,1.26,85068,0,97611,285150,36120,2054.75,1692,1497.97,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2014-12-08,11664.77537,1.9,9.2,0.2,5.2,-3.8,68,13,1.9,16.4,1.2,85068,0,97611,285150,36120,2053.44,1690.34,1496.85,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2014-12-09,12290,0,5.5,-0.9,5.8,-6.1,56,10,1.6,11.3,0.002,85068,0,97611,285150,36120,2046.51,1686.76,1493.53,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2014-12-10,11782.66667,0.4,3,3.3,7.8,-2.3,67,19,1.4,14.6,0.29,85068,0,97611,285150,36120,2037.42,1682.24,1489.25,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2014-12-11,13283.58209,0.2,3.6,2.5,6.1,-1.9,60,18,3,16.9,0.13,85068,0,97611,285150,36120,2033.25,1677.6,1484.97,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2014-12-12,13333.33333,1,7.3,-0.2,3.6,-3.4,63,13,2.4,19.3,0.12,85068,0,97611,285150,36120,2029.85,1672.28,1480.07,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2014-12-13,5691.082803,0.7,7.3,-2.3,0.8,-5.2,57,13,2.7,19.6,5.02,85068,0,97611,285150,36120,2028.27,1667.95,1476.03,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2014-12-14,8678.874736,0,10.2,-1.6,3.4,-6.9,60,16,1.9,15.3,3.26,85068,0,97611,285150,36120,2028.6,1665.67,1473.7,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2014-12-15,11666.66667,2.2,10.5,2,5.8,-2.6,72,25,1.4,17.3,1.5,85068,0,97611,285150,36120,2028.4,1662.06,1470.43,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2014-12-16,11726.16438,5,14.2,-1.1,4.2,-6,63,22,4.1,26.7,0.73,85068,0,97611,285150,36120,2019.95,1656.51,1465.09,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2014-12-17,11666.66667,1.9,24.1,-6,-3.2,-8.7,51,15,4.2,26.8,1.5,85068,0,97611,285150,36120,2013.47,1651.12,1460.22,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2014-12-18,8480,0,2.9,-5.3,0.4,-10.1,46,9,2.4,17.9,0.002,85068,0,97611,285150,36120,2006.81,1644.85,1454.04,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2014-12-19,10277.77778,0.6,11,-2.1,3.1,-9.2,61,18,1.2,11.2,0.03,85068,0,97611,285150,36120,2000.58,1638.69,1448.18,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2014-12-20,5138.88889,2,8.4,0.8,5.1,-3.4,63,18,2.9,18.5,0.015,85068,0,97611,285150,36120,1998.46,1633.6,1443.4,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2014-12-25,6000,0,3.5,-0.3,4.3,-3.9,51,14,2.7,15.5,0.0025,85068,0,97611,285150,36120,1970.67,1610.86,1421.66,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2014-12-26,12000,0,0,-2.1,4.1,-6.8,53,11,1.6,11.3,0.005,85068,0,97611,285150,36120,1967.43,1607.5,1419.08,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2014-12-27,6000,0,0,-1.1,7.1,-6.7,61,11,1.1,7.9,0.0025,85068,0,97611,285150,36120,1966.81,1603.84,1415.45,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2014-12-28,4540,0,0,-0.1,5.1,-5.6,65,17,1.2,10.4,0.025,85068,0,97611,285150,36120,1962.36,1601.86,1413.62,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2014-12-29,9080,0,1.1,2.7,8,-1.7,72,25,1.5,11.5,0.05,85068,0,97611,285150,36120,1957.4,1598.94,1411.46,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2014-12-30,4540,0,0,3.5,9.9,-1.7,59,10,2.1,12.9,0.025,85068,0,97611,285150,36120,1953.78,1594.85,1407.79,0.8,1,-0.6,2.2,0.6,1.8,1.6,0.3
2015-01-05,5560,4.1,15,3.8,10.1,-2.7,75,13,1.3,12.1,0.004,97697,0,108511,285851,34514,1958.08,1574.43,1389.08,1,1.7,0.2,2.7,0.5,1.9,2.6,-0.3
2015-01-06,11120,4.7,26,1.8,7.1,-3.3,55,9,3.7,18.7,0.008,97697,0,108511,285851,34514,1950.98,1569.7,1384.87,1,1.7,0.2,2.7,0.5,1.9,2.6,-0.3
2015-01-07,5560,0,3.4,-3,1.6,-6.5,42,7,2.9,19.1,0.004,97697,0,108511,285851,34514,1945.18,1564.04,1380.06,1,1.7,0.2,2.7,0.5,1.9,2.6,-0.3
2015-01-08,4500,0,0.2,-2.5,3.3,-7.8,55,11,2.2,17.4,0.06,97697,0,108511,285851,34514,1939.51,1558.9,1375.62,1,1.7,0.2,2.7,0.5,1.9,2.6,-0.3
2015-01-09,9000,0,0.3,-0.2,4.9,-5.1,61,13,2.2,14.7,0.12,97697,0,108511,285851,34514,1934.03,1553.5,1371,1,1.7,0.2,2.7,0.5,1.9,2.6,-0.3
2015-01-10,4500,0,0,1,6.7,-4.2,58,15,2.2,14.7,0.06,97697,0,108511,285851,34514,1932.51,1547.42,1365.63,1,1.7,0.2,2.7,0.5,1.9,2.6,-0.3
2015-01-11,6000,0.1,9.5,1,6,-3.3,59,10,2.8,15.9,0.0005,97697,0,108511,285851,34514,1927.99,1544.35,1362.95,1,1.7,0.2,2.7,0.5,1.9,2.6,-0.3
2015-01-12,12000,0,4.2,-1.7,4.8,-6.5,53,13,1.6,13.8,0.001,97697,0,108511,285851,34514,1926.31,1540.37,1359.51,1,1.7,0.2,2.7,0.5,1.9,2.6,-0.3
2015-01-13,9760,0,0,0.4,7.9,-6.5,59,11,1,7.1,0.03,97697,0,108511,285851,34514,1914.07,1532.39,1352.35,1,1.7,0.2,2.7,0.5,1.9,2.6,-0.3
2015-01-14,12000,0.4,45.1,2.7,5.9,-0.2,64,8,1,12.4,0.002,97697,0,108511,285851,34514,1905.75,1524.05,1345.01,1,1.7,0.2,2.7,0.5,1.9,2.6,-0.3
2015-01-15,12653.21429,0.2,14.5,3.1,9.1,-1.3,69,22,1.6,14.4,0.016,97697,0,108511,285851,34514,1896.81,1514.91,1337.26,1,1.7,0.2,2.7,0.5,1.9,2.6,-0.3
2015-01-16,13306.42857,0.3,1.8,1.5,5.3,-2.6,74,27,2.4,19.9,0.03,97697,0,108511,285851,34514,1890.56,1504.89,1328.8,1,1.7,0.2,2.7,0.5,1.9,2.6,-0.3
2015-01-17,6653.214285,0,10.4,-0.9,3.1,-4.6,47,9,3.5,19.7,0.015,97697,0,108511,285851,34514,1884.8,1496.7,1321.81,1,1.7,0.2,2.7,0.5,1.9,2.6,-0.3
