날짜,배추가격,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,배추거래량,배추생산량,배추저장이월량,배추수입량,배추수입금액,배추재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가
2019-09-03,825.301701,13.1,95.9,22.1,24.8,20.1,91,48,1.2,11.7,1963.6,2142581,0,612549,261931,25836,1820.38,1518.61,1371.01,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-04,1038.169769,11.9,67.9,23.4,26.2,21.4,93,62,1.3,10.3,2021.36,2142581,0,612549,261931,25836,1821.98,1520.36,1372.43,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-05,951.6859678,22,95,24.2,29,21.8,91,48,1.1,10,2229.99,2142581,0,612549,261931,25836,1821.53,1521.11,1372.95,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-06,798.5007141,2.9,68.8,25.4,28.9,22.1,86,51,1.7,19.7,2337.23,2142581,0,612549,261931,25836,1820.75,1522.03,1373.96,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-07,846.3639333,12.3,100,25.8,29.1,22.6,81,45,4.8,42.1,2030.7,2142581,0,612549,261931,25836,1820.84,1522.3,1374.07,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-08,1218.765449,0.8,30.3,24.6,28.5,21.8,85,50,1.1,10.9,79.7,2142581,0,612549,261931,25836,1822.07,1522.62,1374.28,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-09,973.0426122,8,62.9,24.7,28.3,22.4,87,44,1.4,11.6,2717.49,2142581,0,612549,261931,25836,1822.24,1522.87,1374.61,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-10,997.4174466,15.3,216.5,25.4,29.6,22.5,83,41,1.8,13.6,2303.48,2142581,0,612549,261931,25836,1821.71,1523.24,1374.85,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-11,881.994469,7.4,54.8,23.9,27.8,21.5,85,47,1.9,10.5,1823.37,2142581,0,612549,261931,25836,1821.86,1523.9,1375.43,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-12,970.1110967,5.6,28.3,20.8,23.5,18.6,81,45,2.1,10.2,231.19,2142581,0,612549,261931,25836,1821.33,1524.7,1375.95,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-13,485.0555483,0,0.8,21.7,27.4,17.1,74,31,1.6,8.1,115.595,2142581,0,612549,261931,25836,1821.45,1525.07,1376.19,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-15,425.5594855,0.4,14.5,23.4,28.8,19.7,79,40,1.5,8.6,634.46,2142581,0,612549,261931,25836,1821.37,1525.21,1376.05,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-16,851.118971,0.2,4.6,22.4,28.2,18.1,73,26,1.6,9.5,1268.92,2142581,0,612549,261931,25836,1821.43,1526.28,1377,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-17,989.5716604,0,0.1,21.3,27.8,15.5,68,24,1.6,10,1211.97,2142581,0,612549,261931,25836,1826.74,1529.08,1379.52,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-18,1146.735267,0,0,21,27.9,15.4,64,17,1.8,14.2,1046.85,2142581,0,612549,261931,25836,1828.84,1531.55,1381.64,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-19,1127.869683,0,0.5,19.2,25.6,13.5,68,27,1.5,11,1102.82,2142581,0,612549,261931,25836,1830.39,1533.21,1383.17,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-20,1078.972564,0,1.2,19.3,23.7,15,71,33,1.7,9.2,1169.89,2142581,0,612549,261931,25836,1831.07,1534.79,1384.56,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-21,1223.496068,40.1,156,17.8,20.7,16,86,48,2.1,15.3,756.85,2142581,0,612549,261931,25836,1831.43,1536.13,1385.54,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-22,1365.878389,65.1,262.5,17.5,19.1,16.1,86,52,4.1,28,866.82,2142581,0,612549,261931,25836,1832.51,1536.66,1385.86,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-23,1508.26071,0.4,61.7,18.1,22.5,14.4,75,27,1.8,25.8,976.79,2142581,0,612549,261931,25836,1832.45,1537.63,1386.98,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-24,1150.419767,0,0,17.8,25,12.6,77,25,1.2,6.6,1081.11,2142581,0,612549,261931,25836,1833.87,1538.93,1387.88,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-25,1210.324267,0,0,18.4,24.8,12.6,79,21,1.1,6.7,1096.34,2142581,0,612549,261931,25836,1834.9,1540.36,1389.24,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-26,1171.807464,0,1,20.4,26.2,16,78,31,1.3,7.4,1103.27,2142581,0,612549,261931,25836,1836.34,1541.37,1390.01,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-27,1186.196449,1.5,73,21.4,26.9,16.8,79,26,1.3,7.1,999.16,2142581,0,612549,261931,25836,1835.94,1541.97,1390.63,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-28,1279.559037,1.8,68.2,22.5,27.4,19.3,84,35,1,6,685.45,2142581,0,612549,261931,25836,1836.27,1542.43,1390.8,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-29,1359.431007,0.1,38.3,22.2,28.5,18,80,28,1.1,6.5,878.505,2142581,0,612549,261931,25836,1836.86,1542.69,1390.98,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-09-30,1439.302978,0.1,38.6,21.6,28.2,16.4,81,24,1,5.2,1071.56,2142581,0,612549,261931,25836,1836.45,1543.09,1391.46,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9
2019-10-01,1513.070382,9.3,58.9,21.2,24.7,18,89,46,1,10.2,1160.17,2142581,0,612549,261931,25836,1836.2,1543.54,1391.75,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-02,1603.593124,101.9,332.9,20.9,22.7,19.5,94,66,2.2,22.4,1258.71,2142581,0,612549,261931,25836,1835.2,1543.49,1391.62,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-03,1553.119459,27,310,21.8,26.2,18.4,83,45,2.8,22,1009.94,2142581,0,612549,261931,25836,1834.61,1543.55,1391.6,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-04,1395.722272,0.2,17,21.1,26.8,16.9,84,38,1.2,12.1,884.74,2142581,0,612549,261931,25836,1834.41,1543.25,1391.37,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-05,1114.319324,2.5,57.5,18.8,22.6,15.4,81,46,2,15.3,989.45,2142581,0,612549,261931,25836,1833.05,1543,1390.96,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-06,571.3333333,0,1,17,21.5,13.2,70,38,1.9,9.9,9,2142581,0,612549,261931,25836,1833.32,1543,1390.85,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-07,1114.023528,8.3,25.6,15.3,17.5,13.6,90,55,1.2,12.9,1826.84,2142581,0,612549,261931,25836,1833.23,1542.95,1390.76,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-08,953.1359095,0.1,1.7,15.6,21.8,9.9,69,21,2.1,13.2,1360.78,2142581,0,612549,261931,25836,1832.09,1542.75,1390.47,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-09,992.1930662,0,0,12.9,21.1,6.3,66,20,1.3,8.7,1304.89,2142581,0,612549,261931,25836,1831.47,1542.51,1390.11,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-10,1022.094256,0,0.7,14.6,21.3,8.2,73,22,0.9,6,1354.82,2142581,0,612549,261931,25836,1830.71,1542.27,1389.9,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-11,1029.065389,0,0.8,17.7,24.7,11.4,69,16,1.7,11.6,1447.54,2142581,0,612549,261931,25836,1830.04,1541.98,1389.5,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-12,997.6599643,0,0.7,17.8,23.1,13.3,62,28,2.9,16.4,1099.31,2142581,0,612549,261931,25836,1829.59,1541.72,1389.16,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-13,1039.284818,0,0,15.6,22,10.3,67,27,1.8,12.1,1316.125,2142581,0,612549,261931,25836,1829.62,1541.73,1388.97,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-14,1080.909671,2.6,92,14.4,21.2,9,74,31,1.6,14.8,1532.94,2142581,0,612549,261931,25836,1829.31,1541.6,1388.93,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-15,1128.412532,1,14,13.1,18.6,8.3,75,37,1.6,13,1476.55,2142581,0,612549,261931,25836,1829.04,1541.4,1388.55,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-16,1136.722859,0,0,13,20.2,7.8,77,32,1.1,6.5,1594.29,2142581,0,612549,261931,25836,1828.79,1541.03,1388.21,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-17,1073.375821,0,0,13.7,19.8,9.2,77,31,1.2,8.5,1547.82,2142581,0,612549,261931,25836,1828.69,1540.69,1387.85,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-18,987.312357,4.3,34.5,15,19.3,10.6,81,42,1.6,10.7,1521.35,2142581,0,612549,261931,25836,1828.5,1539.96,1387.13,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-19,951.2401326,0.1,15.9,16,22.4,11.5,80,34,1.3,10.5,986.38,2142581,0,612549,261931,25836,1828.13,1539.59,1386.66,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-20,919.2153248,0,0,14.9,22.5,10.1,81,26,1,6.9,1399.42,2142581,0,612549,261931,25836,1828.41,1539.51,1386.38,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-21,887.1905171,0,0,15,22.9,9.1,76,26,1.2,9,1812.46,2142581,0,612549,261931,25836,1827.46,1539.27,1386.24,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-22,901.1465447,0,0.8,15.6,22.8,9.9,75,31,1.3,8.9,1333.2,2142581,0,612549,261931,25836,1827.26,1538.83,1385.76,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-23,877.325592,0.1,1.4,15.7,19.7,11.6,76,42,1.4,10.3,1515.81,2142581,0,612549,261931,25836,1827.33,1538.44,1385.24,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-24,810.9074497,1.8,55.7,17.2,21.9,13.5,70,26,1.9,12.2,1552.16,2142581,0,612549,261931,25836,1827.22,1538.06,1384.93,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-25,821.3542784,0.3,9.4,16.8,22.6,11.8,72,32,1.6,13.3,1432.95,2142581,0,612549,261931,25836,1826.82,1537.72,1384.57,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-26,752.0739381,0,0.5,12.6,17,8.5,63,21,2.3,14.4,1207.28,2142581,0,612549,261931,25836,1825.9,1537.45,1384.2,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-27,763.0750731,0,18.4,10.2,17.2,4.8,66,15,1.5,10.9,1431.245,2142581,0,612549,261931,25836,1826.41,1537.42,1383.9,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-28,774.0762081,0.2,5,11.1,18.3,3.9,71,19,1.4,10,1655.21,2142581,0,612549,261931,25836,1826.53,1537.26,1383.83,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-29,751.8869284,0.7,7,12.9,18.5,7.8,67,20,1.9,12.5,1617.99,2142581,0,612549,261931,25836,1825.48,1536.99,1383.52,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-30,742.9810042,0,0,10.8,18.1,5.1,68,18,1.4,10.1,1521.34,2142581,0,612549,261931,25836,1824.84,1536.81,1383.34,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-10-31,740.8754445,0,0,12.9,20.4,5.5,73,24,1.6,10.5,1331.98,2142581,0,612549,261931,25836,1824.33,1536.62,1383.13,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3
2019-11-01,732.3316301,0,0,14,21.6,8.5,73,18,1.2,10.7,1610.64,2142581,0,612549,261931,25836,1823.64,1536.09,1382.59,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-02,689.1280279,0,0,13.1,19.8,7.3,78,31,0.9,6.3,1319.49,2142581,0,612549,261931,25836,1823.37,1535.8,1382.22,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-03,698.9130283,1.8,20.5,13.5,20.3,9.1,76,21,1.3,11.3,1683.99,2142581,0,612549,261931,25836,1823.58,1535.75,1382,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-04,708.6980286,0.1,4.7,12.1,18.7,7.2,76,31,1.2,8.8,2048.49,2142581,0,612549,261931,25836,1822.33,1535.6,1382.03,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-05,679.9690716,0,0.2,11.3,18.8,5.6,76,22,1.3,8.4,1886.52,2142581,0,612549,261931,25836,1821.86,1535.12,1381.52,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-06,663.2131174,0,0,10.9,18.5,5,72,22,1.1,7.5,1889.78,2142581,0,612549,261931,25836,1821.3,1534.76,1381.18,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-07,663.5080064,0,0.9,10.4,16.8,5.2,65,19,1.8,13.4,1879.38,2142581,0,612549,261931,25836,1820.76,1534.42,1380.76,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-08,685.2873606,0,3.5,7.5,15.2,1.8,59,14,1.4,12.5,1925.84,2142581,0,612549,261931,25836,1820.17,1534.33,1380.75,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-09,699.0331408,0.1,16.1,8.1,17.1,1,61,16,1.2,10.6,1669.18,2142581,0,612549,261931,25836,1819.96,1534.22,1380.51,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-10,694.2598355,8,37.5,9.1,15.8,2.5,72,23,1.5,21.9,2177.645,2142581,0,612549,261931,25836,1819.22,1534.23,1380.22,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-11,689.4865302,1,18.8,11.7,16.7,7.4,74,36,2.2,17.9,2686.11,2142581,0,612549,261931,25836,1819.42,1534.28,1380.39,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-12,715.8206014,0,0.9,9.2,16.3,4.3,75,21,1.1,8.7,2455.41,2142581,0,612549,261931,25836,1819.84,1534.38,1380.34,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-13,685.9897177,2.7,23,8.6,13.5,3.3,75,17,1.8,19.6,2563.04,2142581,0,612549,261931,25836,1819.54,1534.43,1380.28,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-14,731.2833023,0,0.6,3.3,8.4,-1.1,44,10,2.7,20.2,2472.33,2142581,0,612549,261931,25836,1819.58,1534.64,1380.18,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-15,781.0214348,3.3,23.4,6.8,13.5,-1.5,71,21,1.7,12.2,3211.97,2142581,0,612549,261931,25836,1819.32,1534.8,1380.27,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-16,775.6411455,0.3,3.5,10.1,16.9,5,81,17,1.2,7.3,2803.24,2142581,0,612549,261931,25836,1819.52,1535.02,1380.14,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-17,777.7259321,20,92.5,10.8,15.3,5.7,88,30,1.6,14.2,3116.425,2142581,0,612549,261931,25836,1819.93,1535.14,1380,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-18,779.8107188,12.8,32.8,8.4,16.2,3,65,15,3.6,22.2,3429.61,2142581,0,612549,261931,25836,1819.94,1535.3,1380.13,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-19,746.5970169,0.1,3.9,3.3,6.8,0.1,57,18,2.7,18.7,2598.98,2142581,0,612549,261931,25836,1820.66,1535.36,1379.84,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-20,759.2559387,0,0.2,2.2,8.7,-2.5,54,8,1.5,11.7,2936.53,2142581,0,612549,261931,25836,1821.61,1535.46,1379.68,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-21,784.4808176,0,0,4.7,12.1,-3,55,12,1.1,7.8,3330.78,2142581,0,612549,261931,25836,1821.39,1535.76,1379.7,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-22,873.945325,0,0,8.9,17.3,2.4,65,16,1.3,8.4,3694.14,2142581,0,612549,261931,25836,1821.09,1536.04,1379.78,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-23,795.3654181,0,0.4,10.4,18.1,4.1,76,33,1.1,7.6,4057.13,2142581,0,612549,261931,25836,1821,1536.34,1379.82,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-24,773.4243139,1.1,12.4,12.5,19.3,7.1,78,30,1.6,19.7,4301.37,2142581,0,612549,261931,25836,1821.73,1536.62,1379.75,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-25,751.4832097,2.7,71.1,5.7,10.6,3.1,70,31,2.5,18.5,4545.61,2142581,0,612549,261931,25836,1821.53,1536.84,1380,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-26,689.2441549,0.3,14,7.5,13.4,2.2,73,30,1.3,8.6,3003.93,2142581,0,612549,261931,25836,1821.55,1537.09,1380.05,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-27,689.6175471,0.8,25.4,6,9.5,2.4,64,28,2,14.1,2978.72,2142581,0,612549,261931,25836,1821.49,1537.4,1380.13,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-28,730.6425333,2.3,52.4,4.6,10.4,0.1,73,29,1.5,14,3275.74,2142581,0,612549,261931,25836,1820.68,1537.75,1380.26,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-29,801.1903126,0,20,3.1,9.8,-1.5,63,7,1.4,10.5,3618.94,2142581,0,612549,261931,25836,1820.96,1538.07,1380.37,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-11-30,766.3499687,0.1,12.2,5.1,12.6,-1.9,63,20,1,8,3052.09,2142581,0,612549,261931,25836,1820.76,1538.41,1380.35,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2
2019-12-01,767.8696282,12.9,38,6,7.9,4.4,84,25,1.1,16.2,2881.97,2142581,0,612549,261931,25836,1821.31,1538.9,1380.42,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-02,769.3892877,0.2,4.2,3.3,6.7,-0.1,57,21,3.1,20,2711.85,2142581,0,612549,261931,25836,1821.91,1539.22,1380.65,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-03,749.9944266,0.4,11.7,2,6.4,-3.1,68,26,1.7,16.2,1960.02,2142581,0,612549,261931,25836,1822.18,1539.85,1380.94,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-04,757.7815374,0.1,2.6,3.9,9.2,-0.6,63,20,1.5,11.5,2210.69,2142581,0,612549,261931,25836,1822.65,1540.18,1381.01,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-05,773.5861145,0,3.3,0,4.6,-4.7,47,6,2.6,14.4,2626.6,2142581,0,612549,261931,25836,1822.87,1540.71,1381.15,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-06,817.4831937,0,2.9,-3.5,2.1,-8.1,46,9,1.9,12.6,2791.69,2142581,0,612549,261931,25836,1822.47,1541.4,1381.42,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-07,829.1173587,0,1.1,-0.3,5.7,-6.9,63,20,1.6,13.7,1679.59,2142581,0,612549,261931,25836,1822.89,1542.28,1381.78,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-08,793.257989,0,0,0.8,7.7,-4,69,14,1.2,11.6,2061.34,2142581,0,612549,261931,25836,1822.8,1542.64,1381.76,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-09,757.3986193,0.1,4.5,2.5,9.7,-4.1,71,20,1.2,8.2,2443.09,2142581,0,612549,261931,25836,1822.07,1543.34,1382.35,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-10,799.1866376,0.4,6,6.1,13,1.1,80,27,1.2,8.6,1727.1,2142581,0,612549,261931,25836,1821.63,1544.07,1382.64,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-11,777.8611994,0.3,2.2,6.7,13,1.6,69,22,2.6,16.9,1866.03,2142581,0,612549,261931,25836,1822.17,1544.93,1383.08,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-12,757.9631719,0,0.4,1.4,5.9,-2.7,49,10,2.1,17.3,1849.02,2142581,0,612549,261931,25836,1822.53,1545.71,1383.53,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-13,850.5458486,0.1,3.6,1.2,7.8,-5,57,6,1.2,14,1668.85,2142581,0,612549,261931,25836,1822.37,1546.42,1383.96,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-14,833.1411661,0.4,3.7,3.8,8.7,-0.4,62,15,1.8,13.8,1179.36,2142581,0,612549,261931,25836,1822.9,1547.22,1384.33,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-15,796.4998642,0,0.4,4.4,12.2,-1.9,70,27,1.1,7.6,1404.01,2142581,0,612549,261931,25836,1823.43,1547.67,1384.42,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-16,759.8585624,0,2.7,6.7,13.9,0.6,74,30,1,10.2,1628.66,2142581,0,612549,261931,25836,1823.31,1548.42,1385.04,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-17,716.0482666,2.2,16,8,12.1,3.5,84,40,1.6,15.2,1556.15,2142581,0,612549,261931,25836,1824.06,1549.25,1385.5,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-18,942.9087559,0.3,9.8,4.4,8.4,1.5,70,17,2.1,14.4,1139.86,2142581,0,612549,261931,25836,1824.78,1549.87,1385.93,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-19,783.3796655,0,7.5,1.9,6.7,-1.5,53,13,2.2,14.3,1266.53,2142581,0,612549,261931,25836,1824.96,1550.57,1386.36,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-20,793.5452962,0.1,2.4,0.7,5.3,-3.2,60,17,1.6,13.3,1409.01,2142581,0,612549,261931,25836,1824.76,1551.3,1386.88,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-21,733.3033995,0.1,2.1,-0.1,4.4,-4.5,68,18,1.2,8.8,887.3,2142581,0,612549,261931,25836,1824.88,1552.04,1387.36,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-22,722.0425293,0.1,13.6,2.6,8.7,-1.5,72,31,1,10,1064.885,2142581,0,612549,261931,25836,1824.69,1552.58,1387.49,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-23,710.7816591,0.7,11.2,3.5,8.4,-1.3,75,32,1.5,11.8,1242.47,2142581,0,612549,261931,25836,1825.28,1553.15,1388.05,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-24,709.2020504,0,2.1,1.6,8.6,-2.4,73,13,1.1,8.6,892.3,2142581,0,612549,261931,25836,1825.05,1554.23,1388.82,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-25,673.2494634,0,0.9,3.2,10.6,-3.5,63,10,1,8.5,888.95,2142581,0,612549,261931,25836,1825.69,1554.82,1389.21,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-26,688.4863657,1.2,20.8,3.3,5.7,1.1,70,25,1.9,22.7,633,2142581,0,612549,261931,25836,1826.07,1555.46,1389.74,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-27,778.8447082,0,5.9,0.2,4.8,-3.6,54,14,2.3,21.5,653.65,2142581,0,612549,261931,25836,1826.11,1556.18,1390.22,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-28,786.6378929,0,1,0.1,7.2,-5.4,62,20,1,7.3,569.84,2142581,0,612549,261931,25836,1826.48,1556.8,1390.58,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-29,815.4688753,6,34.3,2.2,6.4,-2.9,75,26,1.2,18.1,796.015,2142581,0,612549,261931,25836,1826.57,1557.19,1390.71,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-30,844.2998576,0.9,3.5,4.7,9.5,-0.1,81,15,2,17.4,1022.19,2142581,0,612549,261931,25836,1827.13,1557.74,1391.19,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2019-12-31,826.2211055,0.1,10.2,-4.1,0.2,-7,46,13,3.4,21.9,586.32,2142581,0,612549,261931,25836,1827.53,1558.44,1391.59,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1
2020-01-01,843.6296215,0,0.2,-1.3,3.6,-6.9,64,18,1.8,9.7,329.425,2273882,0,563016,305166,13854,1828.42,1559.6,1392.26,1.5,2.5,2.3,-0.2,-0.5,1.7,0.9,2.1
2020-01-02,861.0381375,0,0,1.1,6,-3.2,70,27,1.6,9.5,72.53,2273882,0,563016,305166,13854,1829.22,1560.36,1392.88,1.5,2.5,2.3,-0.2,-0.5,1.7,0.9,2.1
2020-01-03,817.6452381,0,0,1.7,7.4,-2.5,66,17,1.7,11,1441.19,2273882,0,563016,305166,13854,1829.27,1561.05,1393.16,1.5,2.5,2.3,-0.2,-0.5,1.7,0.9,2.1
