날짜,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,배추가격,배추거래량,배추생산량,배추저장이월량,배추수입량,배추수입금액,배추재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가
2020-06-27,0.3,15.8,23.3,28.9,19.1,77,36,1.1,9.3,644.5215426,754.44,2273882,0,563016,305166,13854,1625.44,1352.59,1155.94,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-29,39.7,100.1,21.5,25.5,18.5,88,49,2,22.1,561.9521096,1536.63,2273882,0,563016,305166,13854,1627.08,1354.24,1157.44,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-30,27,250,20.6,23.5,18.3,86,47,3.2,20.2,608.3526318,1053.66,2273882,0,563016,305166,13854,1627.86,1355.2,1158.25,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-07-01,1.2,51.7,20.5,25,17.3,81,46,1.6,19.7,674.5382924,738.2,2273882,0,563016,305166,13854,1629.17,1356.73,1159.77,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-02,0.2,5.3,22.2,27.8,17,77,37,1.3,6.2,504.9655303,1164.04,2273882,0,563016,305166,13854,1629.96,1357.49,1160.4,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-03,4.9,38.9,20.9,24.1,18.2,81,26,1.6,9.4,541.0669339,1218.95,2273882,0,563016,305166,13854,1629.47,1358.04,1161.04,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-04,0.5,3.9,20.9,25.2,17.8,81,30,1.2,8.4,631.4314937,708.99,2273882,0,563016,305166,13854,1630.12,1358.36,1161.3,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-06,4.8,67,22.9,27.3,19,84,36,1.2,7.7,598.0739235,1506.88,2273882,0,563016,305166,13854,1632.05,1359.06,1161.97,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-07,0.1,92.4,23.8,28.3,20.7,82,45,1.5,8.1,651.4444971,1235.31,2273882,0,563016,305166,13854,1631.99,1359.49,1162.36,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-08,0,0.4,23.9,29.2,19.6,79,38,1.4,6.8,677.5832655,1104.85,2273882,0,563016,305166,13854,1631.58,1359.68,1162.63,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-09,0.7,25.4,24.1,29.1,19.8,80,25,1.6,9.2,740.2871924,909.93,2273882,0,563016,305166,13854,1631.98,1359.95,1162.83,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-10,34,208.7,23.5,27.3,21.2,87,52,1.7,11.7,751.4689373,1073.46,2273882,0,563016,305166,13854,1631.52,1360.16,1162.92,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-11,0.8,36.3,23.8,27.9,20.8,80,43,1.6,10.3,859.1150827,468.86,2273882,0,563016,305166,13854,1632.92,1360.4,1163.23,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-13,85.6,161.6,19.1,20.8,17.9,94,58,2.4,13.2,815.31603,1243.32,2273882,0,563016,305166,13854,1632.6,1360.72,1163.34,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-14,8.9,43.8,19.4,21.5,17.9,90,53,2,13.7,763.3603034,796.27,2273882,0,563016,305166,13854,1632.41,1360.8,1163.45,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-15,3.2,17,19.9,23.3,17.6,87,36,1.1,8.9,862.8845554,843.18,2273882,0,563016,305166,13854,1632.65,1360.91,1163.56,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-16,0.5,22.3,21.9,27.4,17.5,81,38,1.2,6.4,829.1612352,1182.27,2273882,0,563016,305166,13854,1632.52,1361.03,1163.62,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-17,0.5,11.4,22.8,28.6,18.2,79,33,1.3,6.1,732.0020373,1278.65,2273882,0,563016,305166,13854,1634.83,1361.04,1163.74,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-18,0.5,19.9,22.6,27,18.7,79,33,1.5,14,742.5713937,799.83,2273882,0,563016,305166,13854,1635.49,1361.15,1163.67,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-20,8.2,50.2,24.9,28.5,22.3,85,53,2.6,13.2,962.2757677,1112.24,2273882,0,563016,305166,13854,1635.67,1361.18,1163.65,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-21,4,29.8,24.7,29.3,21.3,80,39,1.2,7.9,1062.319853,740.83,2273882,0,563016,305166,13854,1634.99,1361.13,1163.6,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-22,30.4,114.2,22.6,24.8,21.1,94,52,0.9,7.3,812.6975262,868.03,2273882,0,563016,305166,13854,1633.71,1361.07,1163.52,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-23,69.9,176.2,21.5,23.3,20,95,57,2.2,19.3,788.9209837,1005.65,2273882,0,563016,305166,13854,1633.76,1361.01,1163.45,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-24,23.4,178.4,21.1,23.5,19.3,90,56,2.5,18.7,929.2883468,946.1,2273882,0,563016,305166,13854,1633.81,1361.04,1163.46,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-25,8.5,98.3,22.1,25.4,20.1,89,51,1.6,14.5,922.4289049,451.12,2273882,0,563016,305166,13854,1634.18,1361.04,1163.49,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-27,12.2,71.5,22.6,25.2,20.7,92,59,1.1,8,821.5347721,1449.66,2273882,0,563016,305166,13854,1634.3,1361.01,1163.49,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-28,15.5,77.4,23.2,25.9,21.4,93,55,1.1,8,808.218092,1297.89,2273882,0,563016,305166,13854,1634.51,1361.04,1163.47,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-29,34.1,191.6,23.6,25.7,22.2,96,61,1.1,7.6,849.3605365,942.32,2273882,0,563016,305166,13854,1634.8,1360.99,1163.46,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-30,34.5,158.3,24.1,27.5,22,92,61,1.3,9.7,883.9490811,938.59,2273882,0,563016,305166,13854,1634.41,1360.93,1163.42,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-31,4,49.3,25.7,30.4,22.1,86,43,1.2,7.5,1060.253649,935.03,2273882,0,563016,305166,13854,1634.4,1360.83,1163.34,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-08-01,11.1,113.8,25.8,29.8,23.1,87,38,1.4,9.2,1035.049045,134.67,2273882,0,563016,305166,13854,1634.53,1361.07,1163.69,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-03,23.4,188.5,26.1,29,23.8,86,45,2.2,12.5,990.5164197,1338.88,2273882,0,563016,305166,13854,1636.17,1361.31,1163.89,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-04,13.7,146.9,26.8,31,23.6,85,45,2,12.2,943.4388193,1063.5,2273882,0,563016,305166,13854,1635.81,1361.25,1163.76,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-05,18.8,127.9,26.3,29.1,24.1,89,52,1.9,15.9,1010.625219,1143.74,2273882,0,563016,305166,13854,1636.3,1361.12,1163.68,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-06,30.8,131.5,25.3,27.8,23.3,90,57,2.9,15.4,939.6386782,1128.29,2273882,0,563016,305166,13854,1636.43,1361.07,1163.59,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-07,43.3,259.5,23.7,25.7,22.2,94,53,1.3,10.1,1104.007689,888.41,2273882,0,563016,305166,13854,1636,1360.99,1163.51,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-08,72.4,361.3,23.7,25.3,22.2,95,52,1.6,11.1,1059.78505,997.74,2273882,0,563016,305166,13854,1635.82,1361,1163.49,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-10,32.6,114.9,25.6,28.7,23.7,92,56,1.8,13.3,1011.61058,1306.27,2273882,0,563016,305166,13854,1636.37,1361.07,1163.48,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-11,32.2,106.6,25.6,28.7,23.5,91,53,1.8,15.1,1127.071258,1112.99,2273882,0,563016,305166,13854,1636.29,1361.06,1163.48,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-12,5.5,36.6,26.8,30.6,24,88,50,1.4,9.2,1101.199485,824.05,2273882,0,563016,305166,13854,1636.43,1361.04,1163.43,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-13,0,0.8,27.9,31.8,24.7,83,44,1.8,9.2,1194.565315,1186.78,2273882,0,563016,305166,13854,1637.55,1361.08,1163.51,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-14,0.9,27.6,28.1,31.6,25.4,81,47,2.5,12,1212.502879,1150.77,2273882,0,563016,305166,13854,1637.21,1361.12,1163.52,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-15,10.3,81.1,27.7,31.5,24.7,83,34,1.8,9.9,1279.131467,926.97,2273882,0,563016,305166,13854,1636.79,1361.18,1163.69,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-17,0,0.1,27.5,32.5,23.7,81,42,1.3,7.9,1486.497308,1006.41,2273882,0,563016,305166,13854,1636.71,1361.25,1163.63,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-18,0,0,27.4,32.9,23.3,80,35,1.2,7.9,1306.28976,1066.8,2273882,0,563016,305166,13854,1637.05,1361.24,1163.7,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-19,0,0,27.3,33.3,22.6,77,34,1.4,7.9,1182.084921,1105.86,2273882,0,563016,305166,13854,1636.44,1361.21,1163.76,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-20,0.3,11.9,27,33,22.5,79,33,1.3,6.3,1302.555757,955.7,2273882,0,563016,305166,13854,1636.37,1361.27,1163.83,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-21,1.1,39.7,26,30.8,22.4,83,44,1.3,8.7,1290.446432,965.84,2273882,0,563016,305166,13854,1635.96,1361.25,1163.83,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-22,8.9,68.9,25.3,29.3,22.7,85,49,1.4,9.5,1401.391224,689.21,2273882,0,563016,305166,13854,1636.45,1361.28,1163.73,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-24,0,1,26.5,31.8,21.7,80,42,1.3,8.2,1537.591655,1081.8,2273882,0,563016,305166,13854,1636.89,1361.19,1163.76,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-25,0.2,40.7,28,33.5,23.2,77,39,1.5,12.1,1416.448849,1119.47,2273882,0,563016,305166,13854,1636.26,1361.19,1163.62,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-26,15.2,142.9,27.7,31.8,24.4,79,45,3,36.4,1373.275596,1124.76,2273882,0,563016,305166,13854,1636.05,1361.09,1163.53,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-27,10.8,65.1,27.3,30.7,24.8,84,47,2.9,21.5,1561.096541,1020.04,2273882,0,563016,305166,13854,1635.83,1361.02,1163.41,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-28,16,93.1,27,31.5,24.4,87,53,1.4,8.4,1563.949029,763.27,2273882,0,563016,305166,13854,1636.58,1360.88,1163.27,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
