,날짜,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,마늘가격,마늘거래량,마늘생산량,마늘저장이월량,마늘수입량,마늘수입금액,마늘재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가
116,2014-04-30,1.1,13.0,14.5,19.3,11.1,77,26,1.7,12.0,2486.850859,30.03,353760,0,52810,30417,25062,2199.46,1873.05,1685.24,1.5,-3.5,2.0,2.5,0.7,1.8,2.3,1.0
117,2014-05-01,0.0,1.0,16.3,23.0,10.0,66,23,2.0,8.8,2412.313555,19.62,353760,0,52810,30417,25062,2198.73,1872.63,1684.67,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
118,2014-05-02,0.2,1.8,17.4,25.8,10.1,61,15,2.8,13.8,2036.919642,40.53,353760,0,52810,30417,25062,2198.55,1872.51,1684.58,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
119,2014-05-03,0.0,0.0,14.4,20.9,9.0,48,9,3.3,15.3,2011.8260670000002,25.71,353760,0,52810,30417,25062,2199.03,1872.47,1684.44,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
120,2014-05-04,1.2,10.5,13.3,20.5,7.6,58,12,2.4,14.6,2195.248736,29.81,353760,0,52810,30417,25062,2199.13,1872.5,1684.39,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
121,2014-05-05,0.1,2.0,11.6,17.2,6.3,47,10,3.3,14.5,2378.671405,33.91,353760,0,52810,30417,25062,2198.86,1872.61,1684.48,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
122,2014-05-06,0.0,0.2,12.7,19.8,5.6,47,12,2.2,10.8,1951.935962,42.8,353760,0,52810,30417,25062,2198.69,1872.78,1684.53,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
123,2014-05-07,0.3,7.0,15.3,22.7,6.2,49,10,2.6,13.9,2055.433235,125.97,353760,0,52810,30417,25062,2197.45,1872.44,1684.28,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
124,2014-05-08,2.7,15.0,15.4,20.6,10.6,69,12,2.9,13.0,2181.253161,36.78,353760,0,52810,30417,25062,2197.02,1872.1,1683.99,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
125,2014-05-09,0.0,0.0,15.5,23.4,8.3,60,14,1.8,8.8,2454.1915480000002,30.53,353760,0,52810,30417,25062,2195.87,1871.77,1683.64,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
126,2014-05-10,0.0,0.0,17.2,24.7,9.2,49,12,2.2,16.2,2188.864669,47.3,353760,0,52810,30417,25062,2195.4,1871.48,1683.27,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
127,2014-05-11,18.5,92.5,17.3,23.2,11.1,61,17,3.2,22.3,2024.9369915000002,62.3,353760,0,52810,30417,25062,2195.83,1871.4,1682.91,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
128,2014-05-12,15.6,118.5,17.9,22.4,14.2,69,25,3.3,16.4,1861.0093140000001,77.3,353760,0,52810,30417,25062,2196.39,1871.18,1682.93,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
129,2014-05-13,0.0,0.0,20.1,27.4,12.0,59,13,2.6,13.6,1879.410956,100.64,353760,0,52810,30417,25062,2193.42,1870.64,1682.38,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
130,2014-05-14,1.6,16.0,18.5,23.6,14.4,64,10,1.9,13.4,1727.150336,109.03,353760,0,52810,30417,25062,2194.02,1870.18,1681.9,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
131,2014-05-15,0.0,3.3,18.6,24.5,14.0,56,12,3.0,14.6,1772.18773,57.16,353760,0,52810,30417,25062,2193.49,1869.67,1681.29,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
132,2014-05-16,0.0,0.0,19.0,26.1,11.7,49,12,2.3,10.5,1837.8864629999998,42.68,353760,0,52810,30417,25062,2192.79,1869.3,1680.85,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
133,2014-05-17,0.0,0.0,18.7,25.9,12.1,56,10,1.7,8.5,1873.685168,53.33,353760,0,52810,30417,25062,2192.01,1868.87,1680.29,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
134,2014-05-18,0.0,0.0,18.6,25.8,11.6,60,10,1.6,7.0,1747.1758894999998,129.01,353760,0,52810,30417,25062,2192.37,1868.74,1680.02,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
135,2014-05-19,0.0,0.0,19.4,26.8,11.8,58,10,1.6,8.6,1620.6666109999999,204.69,353760,0,52810,30417,25062,2192.22,1868.57,1680.04,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
136,2014-05-20,4.5,83.9,18.4,23.0,14.8,70,13,1.4,10.4,1478.910713,151.37,353760,0,52810,30417,25062,2192.84,1868.39,1679.7,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
137,2014-05-21,0.0,18.5,18.4,24.7,13.2,69,15,2.3,10.3,1709.456337,54.7,353760,0,52810,30417,25062,2193.58,1868.12,1679.46,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
138,2014-05-22,0.0,0.5,19.5,27.0,12.7,67,16,1.9,8.3,1662.1525179999999,92.65,353760,0,52810,30417,25062,2193.11,1867.9,1679.04,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
139,2014-05-23,0.0,1.5,19.2,24.1,15.4,74,34,1.9,10.3,1458.843169,123.97,353760,0,52810,30417,25062,2193.45,1867.68,1678.88,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
140,2014-05-24,0.0,0.3,21.8,28.6,15.4,68,16,1.9,9.7,1219.740675,109.65,353760,0,52810,30417,25062,2194.01,1867.37,1678.46,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
141,2014-05-25,7.7,145.0,20.5,25.0,17.6,74,26,2.5,15.2,1353.8255605,129.74,353760,0,52810,30417,25062,2193.68,1867.17,1677.94,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
142,2014-05-26,2.3,19.5,20.5,26.0,15.3,59,16,2.9,12.9,1487.910446,149.83,353760,0,52810,30417,25062,2193.74,1866.91,1677.81,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
143,2014-05-27,0.0,0.0,22.0,29.5,13.5,48,13,2.8,13.4,1346.851056,105.12,353760,0,52810,30417,25062,2194.47,1866.71,1677.53,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
144,2014-05-28,1.2,25.5,21.6,28.4,16.0,65,17,2.3,13.2,1210.468376,156.97,353760,0,52810,30417,25062,2195.59,1866.42,1677.1,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
145,2014-05-29,0.0,0.0,22.8,31.1,15.5,60,10,1.8,9.5,1475.201028,93.42,353760,0,52810,30417,25062,2195.06,1866.22,1676.75,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
146,2014-05-30,0.0,0.0,23.6,32.1,15.2,51,9,1.7,10.0,1548.4748789999999,103.84,353760,0,52810,30417,25062,2195.22,1866.03,1676.63,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
147,2014-05-31,0.0,0.1,24.3,32.4,16.3,55,9,1.7,9.0,1512.4567710000001,81.54,353760,0,52810,30417,25062,2195.31,1865.86,1676.29,1.7,-2.0,2.2,2.4,0.7,1.8,2.2,1.4
148,2014-06-01,0.0,0.1,23.9,29.9,18.3,60,14,1.4,8.6,1507.5490895,124.17500000000001,353760,0,52810,30417,25062,2194.85,1865.59,1675.73,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
149,2014-06-02,5.9,191.0,20.9,24.2,18.0,72,20,2.4,26.4,1502.641408,166.81,353760,0,52810,30417,25062,2194.2,1865.21,1675.52,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
150,2014-06-03,19.8,86.5,19.1,21.3,17.2,86,31,2.4,14.7,1754.7548940000001,76.48,353760,0,52810,30417,25062,2193.5,1865.13,1675.22,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
151,2014-06-04,3.1,22.0,21.1,25.3,18.3,72,35,2.8,8.5,1601.177171,48.69,353760,0,52810,30417,25062,2194.24,1864.94,1674.9,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
152,2014-06-05,1.2,17.5,20.7,23.8,18.2,72,40,2.2,9.5,1517.20554,64.04,353760,0,52810,30417,25062,2193.35,1864.72,1674.75,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
153,2014-06-06,0.0,1.5,21.4,27.4,16.5,67,14,1.7,8.3,1680.2178190000002,56.38,353760,0,52810,30417,25062,2192.84,1864.27,1674.16,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
154,2014-06-07,0.2,6.0,21.0,26.6,15.8,72,29,1.8,8.5,1746.208621,54.98,353760,0,52810,30417,25062,2193.11,1864.21,1673.98,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
155,2014-06-08,0.7,9.0,20.6,25.0,17.9,77,35,1.8,6.7,1811.0114285,84.295,353760,0,52810,30417,25062,2193.05,1864.0,1673.64,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
156,2014-06-09,0.9,14.5,20.9,25.4,17.9,77,24,1.8,7.5,1875.814236,113.61,353760,0,52810,30417,25062,2193.16,1863.82,1673.56,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
157,2014-06-10,4.0,47.5,21.0,25.4,18.0,77,31,2.0,7.6,1900.3336370000002,69.24,353760,0,52810,30417,25062,2191.01,1863.04,1672.69,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
158,2014-06-11,4.8,49.5,20.4,25.2,17.6,78,30,2.0,8.5,1850.8910329999999,89.66,353760,0,52810,30417,25062,2186.36,1862.34,1671.7,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
159,2014-06-12,7.2,78.5,19.4,24.3,16.0,79,27,1.7,9.7,2035.150441,66.01,353760,0,52810,30417,25062,2186.06,1861.66,1670.91,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
160,2014-06-13,1.0,9.5,20.3,25.4,16.3,78,33,1.9,8.4,1878.6408,46.52,353760,0,52810,30417,25062,2185.88,1861.04,1670.28,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
161,2014-06-14,0.0,0.1,22.1,28.2,16.7,70,21,1.9,7.6,2075.261035,45.88,353760,0,52810,30417,25062,2186.16,1860.63,1669.51,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
162,2014-06-15,0.0,0.0,22.6,28.7,17.0,65,21,2.1,8.9,2014.0894665,64.545,353760,0,52810,30417,25062,2186.87,1860.45,1669.2,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
163,2014-06-16,0.0,3.6,23.3,29.6,17.4,63,22,1.8,7.6,1952.9178980000002,83.21,353760,0,52810,30417,25062,2186.37,1860.12,1669.01,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
164,2014-06-17,1.9,84.0,22.0,26.1,19.2,74,28,1.7,11.7,2041.299343,61.82,353760,0,52810,30417,25062,2186.77,1859.85,1668.6,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
165,2014-06-18,0.3,9.0,22.5,28.3,17.9,71,25,1.8,9.9,2027.043517,53.61,353760,0,52810,30417,25062,2186.03,1859.62,1668.26,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
166,2014-06-19,0.3,7.5,22.6,27.9,18.0,74,27,1.8,10.5,2113.295316,71.37,353760,0,52810,30417,25062,2188.61,1859.28,1667.83,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
167,2014-06-20,1.4,15.5,22.2,26.7,18.3,76,34,1.9,11.1,2574.600784,44.89,353760,0,52810,30417,25062,2187.79,1859.11,1667.59,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
168,2014-06-21,2.3,46.0,21.3,24.3,19.2,79,41,2.1,8.7,2355.68158,47.7,353760,0,52810,30417,25062,2189.12,1859.0,1667.35,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
169,2014-06-22,5.9,57.5,21.9,26.5,18.4,75,31,1.8,8.0,2358.8572830000003,49.59,353760,0,52810,30417,25062,2189.19,1858.9,1667.1,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
170,2014-06-23,12.4,61.0,21.1,26.0,18.3,83,39,1.6,7.7,2362.032986,51.48,353760,0,52810,30417,25062,2188.67,1858.95,1667.22,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
171,2014-06-24,2.5,33.0,21.8,27.0,18.0,80,33,1.7,7.7,2490.5306769999997,52.86,353760,0,52810,30417,25062,2191.88,1859.29,1667.4,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
172,2014-06-25,0.0,30.0,22.8,28.4,18.0,75,30,1.5,6.2,2329.9023429999997,33.38,353760,0,52810,30417,25062,2193.23,1859.25,1667.32,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
173,2014-06-26,0.0,0.4,23.7,29.3,19.0,72,25,1.5,7.1,2500.8623350000003,44.35,353760,0,52810,30417,25062,2193.33,1859.25,1667.37,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
174,2014-06-27,0.0,0.3,24.0,29.9,18.8,70,25,1.7,10.9,2369.166359,105.55,353760,0,52810,30417,25062,2193.83,1859.25,1667.29,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
175,2014-06-28,0.8,17.0,24.0,29.3,19.9,69,25,2.2,9.8,2332.178965,64.81,353760,0,52810,30417,25062,2194.12,1859.25,1667.12,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
176,2014-06-29,0.0,0.5,23.4,28.4,18.9,71,29,1.8,10.8,2336.9520979999998,87.00999999999999,353760,0,52810,30417,25062,2194.16,1859.22,1666.82,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
177,2014-06-30,1.7,29.0,23.7,29.5,19.4,75,31,1.6,7.1,2341.725231,109.21,353760,0,52810,30417,25062,2193.01,1859.23,1667.24,1.7,-1.0,1.9,2.4,0.7,1.8,2.1,1.4
178,2014-07-01,1.5,60.5,24.6,31.1,19.5,73,23,1.6,7.0,2017.3306920000002,38.86,353760,0,52810,30417,25062,2193.86,1859.21,1666.85,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
179,2014-07-02,7.7,37.4,23.1,27.5,20.1,81,34,1.7,14.1,2400.761123,39.85,353760,0,52810,30417,25062,2194.71,1859.27,1666.7,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
180,2014-07-03,25.8,59.5,21.3,23.5,19.5,90,49,1.8,10.4,2539.480829,38.6,353760,0,52810,30417,25062,2195.33,1859.29,1666.46,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
181,2014-07-04,0.9,12.5,23.6,28.7,20.2,78,28,1.6,10.2,2492.427294,19.57,353760,0,52810,30417,25062,2195.92,1859.36,1666.41,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
182,2014-07-05,0.8,40.6,23.1,27.3,19.5,78,30,1.5,13.5,2418.233563,26.43,353760,0,52810,30417,25062,2195.95,1859.35,1666.1,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
183,2014-07-06,8.0,149.0,21.5,24.1,19.5,84,16,1.8,12.4,2478.4522975,24.439999999999998,353760,0,52810,30417,25062,2196.66,1859.27,1665.83,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
184,2014-07-07,0.9,9.0,23.3,28.0,19.0,81,22,1.6,9.1,2538.671032,22.45,353760,0,52810,30417,25062,2194.83,1859.11,1665.75,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
185,2014-07-08,4.2,38.5,25.0,29.1,21.5,83,41,1.5,8.6,2519.462977,24.27,353760,0,52810,30417,25062,2194.5,1858.67,1665.06,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
186,2014-07-09,7.2,65.0,26.1,30.4,23.4,85,44,2.3,18.7,2774.026948,39.11,353760,0,52810,30417,25062,2194.4,1858.5,1664.52,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
187,2014-07-10,0.0,6.0,26.9,32.0,23.2,72,25,2.4,16.4,2326.349549,33.63,353760,0,52810,30417,25062,2194.34,1858.3,1664.12,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
188,2014-07-11,0.0,0.0,26.5,32.4,21.5,60,21,2.3,9.3,2456.065959,17.89,353760,0,52810,30417,25062,2193.9,1858.02,1663.52,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
189,2014-07-12,0.9,41.0,24.7,29.2,20.8,72,27,1.5,10.4,2461.127488,20.85,353760,0,52810,30417,25062,2194.53,1857.83,1663.05,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
190,2014-07-13,8.0,34.5,24.0,28.4,20.9,79,38,1.7,8.1,2514.763614,21.96,353760,0,52810,30417,25062,2195.1,1857.68,1662.61,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
191,2014-07-14,0.0,0.5,25.6,31.1,21.3,71,22,1.9,7.8,2568.39974,23.07,353760,0,52810,30417,25062,2195.14,1857.36,1662.65,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
192,2014-07-15,2.0,53.0,24.4,28.5,21.3,79,28,1.4,7.5,2572.6493140000002,23.24,353760,0,52810,30417,25062,2193.74,1857.0,1661.98,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
193,2014-07-16,2.4,26.5,25.2,29.9,21.5,76,30,1.5,8.1,2582.315141,28.82,353760,0,52810,30417,25062,2192.29,1856.66,1661.49,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
194,2014-07-17,7.7,77.0,24.3,27.6,21.7,84,38,1.7,10.6,1763.351193,49.55,353760,0,52810,30417,25062,2191.44,1856.3,1660.88,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
195,2014-07-18,18.6,180.0,24.6,29.0,21.8,85,33,1.8,8.1,2719.00033,21.24,353760,0,52810,30417,25062,2191.49,1856.08,1660.39,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
196,2014-07-19,9.2,102.0,25.9,31.0,22.5,81,41,1.7,8.0,2664.8961679999998,16.7,353760,0,52810,30417,25062,2191.76,1855.86,1659.97,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
197,2014-07-20,0.1,69.0,26.6,31.9,22.7,78,29,1.5,7.1,2762.7858749999996,18.744999999999997,353760,0,52810,30417,25062,2191.24,1855.82,1659.65,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
198,2014-07-21,0.0,0.0,26.7,31.7,22.4,77,32,1.8,9.2,2860.675582,20.79,353760,0,52810,30417,25062,2191.73,1855.74,1659.71,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
199,2014-07-22,2.1,26.0,26.6,30.6,23.3,75,36,2.5,14.0,2794.5336399999997,19.8,353760,0,52810,30417,25062,2191.83,1855.47,1659.31,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
200,2014-07-23,10.7,55.3,26.1,29.7,23.2,80,37,2.2,9.0,2657.2258,18.88,353760,0,52810,30417,25062,2190.82,1855.13,1658.93,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
201,2014-07-24,11.7,66.1,26.5,31.2,23.1,81,34,1.9,9.3,1267.437288,182.43,353760,0,52810,30417,25062,2190.86,1854.92,1658.32,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
202,2014-07-25,8.8,91.5,27.9,32.6,24.2,78,36,3.1,19.5,1431.9347289999998,129.84,353760,0,52810,30417,25062,2189.87,1854.56,1657.95,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
203,2014-07-26,1.8,17.0,25.6,29.5,21.6,73,35,3.8,18.0,2548.242712,16.02,353760,0,52810,30417,25062,2189.87,1854.28,1657.41,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
204,2014-07-27,0.2,14.1,23.8,29.8,19.1,72,22,1.6,8.4,2689.18888,19.07,353760,0,52810,30417,25062,2190.14,1854.14,1657.08,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
205,2014-07-28,3.3,50.5,23.5,28.7,18.8,75,23,1.5,11.2,2830.135048,22.12,353760,0,52810,30417,25062,2190.45,1853.99,1657.09,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
206,2014-07-29,2.7,54.0,24.5,29.4,20.6,79,37,1.6,8.3,2893.513446,18.74,353760,0,52810,30417,25062,2187.29,1853.53,1656.57,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
207,2014-07-30,0.0,5.0,27.4,33.0,22.3,74,27,1.6,11.2,3108.090784,21.84,353760,0,52810,30417,25062,2186.9,1853.12,1656.18,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
208,2014-07-31,5.5,68.5,27.7,34.2,23.8,76,30,1.7,11.2,3075.9640050000003,41.92,353760,0,52810,30417,25062,2186.73,1852.8,1655.77,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4
209,2014-08-01,2.4,29.0,27.7,32.5,23.4,73,28,2.4,17.1,2921.507491,18.02,353760,0,52810,30417,25062,2186.43,1851.68,1654.37,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
210,2014-08-02,46.0,306.5,27.0,30.6,24.0,76,37,3.8,20.5,2455.714286,0.14,353760,0,52810,30417,25062,2186.19,1851.26,1653.5,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
211,2014-08-03,35.2,174.5,25.2,27.2,23.7,89,48,3.4,15.6,1943.0075395,72.30999999999999,353760,0,52810,30417,25062,2186.46,1851.11,1653.24,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
212,2014-08-04,9.1,75.0,24.9,27.0,23.7,92,60,1.9,13.4,1430.3007929999999,144.48,353760,0,52810,30417,25062,2186.38,1850.83,1652.99,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
213,2014-08-05,1.2,18.5,26.9,31.5,23.8,82,44,1.8,8.2,3078.6773510000003,19.78,353760,0,52810,30417,25062,2183.85,1850.28,1652.39,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
214,2014-08-06,5.8,40.5,26.0,29.9,22.9,84,46,1.6,7.8,2725.800035,22.87,353760,0,52810,30417,25062,2183.14,1849.5,1651.6,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
215,2014-08-07,17.6,83.0,23.0,26.0,21.2,90,53,1.4,8.8,1249.926569,143.88,353760,0,52810,30417,25062,2183.11,1848.89,1650.86,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
216,2014-08-08,3.9,72.0,23.6,27.4,20.4,78,36,2.6,10.5,1493.167983,86.37,353760,0,52810,30417,25062,2181.92,1848.13,1650.11,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
217,2014-08-09,1.9,37.5,24.5,28.4,20.8,69,28,3.2,14.4,2964.645151,18.13,353760,0,52810,30417,25062,2177.33,1847.58,1649.91,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
218,2014-08-10,21.6,127.0,23.4,28.0,20.6,82,43,2.3,13.8,2853.393592,24.14,353760,0,52810,30417,25062,2176.8,1847.22,1649.66,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
219,2014-08-11,0.4,7.5,23.5,28.7,19.3,76,38,1.9,11.2,2742.1420329999996,30.15,353760,0,52810,30417,25062,2180.37,1847.14,1648.99,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
220,2014-08-12,0.0,0.0,24.7,30.4,19.9,74,32,1.7,8.1,2959.082045,18.23,353760,0,52810,30417,25062,2176.62,1846.58,1649.24,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
221,2014-08-13,2.5,15.7,23.1,26.7,20.7,85,44,1.1,10.9,1405.667124,260.65,353760,0,52810,30417,25062,2174.17,1845.23,1647.84,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
222,2014-08-14,18.2,73.5,21.0,22.8,19.5,92,53,1.4,9.1,1450.917452,95.31,353760,0,52810,30417,25062,2176.21,1844.55,1646.88,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
223,2014-08-15,3.6,45.5,23.4,27.8,20.3,85,44,1.4,10.3,2932.4908600000003,24.94,353760,0,52810,30417,25062,2176.12,1843.91,1646.15,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
224,2014-08-16,0.2,26.2,24.3,29.4,20.7,81,37,1.4,7.4,2397.961705,16.19,353760,0,52810,30417,25062,2175.51,1843.41,1645.62,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
225,2014-08-17,19.6,123.0,22.7,25.9,20.4,87,45,1.6,12.4,2806.9007595000003,20.22,353760,0,52810,30417,25062,2175.36,1843.1,1645.19,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
226,2014-08-18,56.9,267.0,21.6,23.9,19.8,94,63,1.9,10.9,3215.839814,24.25,353760,0,52810,30417,25062,2174.88,1842.48,1644.83,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
227,2014-08-19,12.2,88.5,22.9,26.1,21.1,92,60,1.2,7.6,3045.403156,13.82,353760,0,52810,30417,25062,2174.38,1841.5,1643.72,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
228,2014-08-20,13.3,115.0,23.4,26.3,21.5,91,56,0.9,10.8,3259.052086,13.32,353760,0,52810,30417,25062,2174.07,1840.42,1642.62,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
229,2014-08-21,37.7,126.4,23.8,27.4,21.5,88,49,2.4,15.5,1338.809176,355.8,353760,0,52810,30417,25062,2173.32,1839.21,1641.46,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
230,2014-08-22,0.9,15.0,24.4,29.5,20.4,78,35,1.8,10.2,1407.480574,154.94,353760,0,52810,30417,25062,2171.61,1837.81,1640.37,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
231,2014-08-23,0.0,1.0,24.5,29.8,20.6,77,30,1.5,7.6,3140.997249,16.36,353760,0,52810,30417,25062,2170.83,1836.63,1639.26,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
232,2014-08-24,5.7,128.1,24.2,28.4,21.1,83,28,1.2,7.7,3244.760034,16.88,353760,0,52810,30417,25062,2170.44,1836.12,1638.49,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
233,2014-08-25,40.1,246.5,23.4,25.8,21.9,91,47,1.7,18.4,3348.5228190000003,17.4,353760,0,52810,30417,25062,2168.94,1835.33,1637.88,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
234,2014-08-26,5.6,55.5,24.2,28.6,21.3,82,43,1.8,10.3,3066.7278260000003,18.72,353760,0,52810,30417,25062,2167.12,1833.72,1636.61,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
235,2014-08-27,1.8,36.5,22.6,26.1,19.8,80,43,1.8,7.9,3384.933785,26.6,353760,0,52810,30417,25062,2166.55,1832.54,1635.31,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
236,2014-08-28,1.2,33.8,22.1,26.6,18.8,79,29,1.5,8.6,1406.576636,345.88,353760,0,52810,30417,25062,2166.57,1831.21,1634.22,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8
