날짜,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,무거래량,무생산량,무저장이월량,무수입량,무수입금액,무재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가,무가격
2014-04-16,0,2.4,16.3,23,11,60,12,2,9.8,603.11,0,0,0,0,21030,2200.91,1876,1688.75,1.5,-3.5,2,2.5,0.7,1.8,2.3,1,376.4071231
2014-04-17,12.5,34,13.4,20.5,7.7,68,8,1.8,11.2,611.77,0,0,0,0,21030,2199.84,1875.81,1688.45,1.5,-3.5,2,2.5,0.7,1.8,2.3,1,423.3302494
2014-04-18,0.7,6,13.5,18.4,10.2,76,16,1.9,8.9,826.04,0,0,0,0,21030,2198.47,1875.46,1688.07,1.5,-3.5,2,2.5,0.7,1.8,2.3,1,347.5133226
2014-04-19,0,4.8,12.5,16.3,9.1,61,27,2.7,11.7,475.69,0,0,0,0,21030,2199.18,1875.24,1687.74,1.5,-3.5,2,2.5,0.7,1.8,2.3,1,307.8678551
2014-04-21,0,0,15,21.9,8.3,56,12,2,11.2,624,0,0,0,0,21030,2198.79,1875,1687.49,1.5,-3.5,2,2.5,0.7,1.8,2.3,1,324.8883013
2014-04-22,0,0,14.9,22,8.6,47,10,1.9,9.7,529.2,0,0,0,0,21030,2199.14,1874.74,1687.09,1.5,-3.5,2,2.5,0.7,1.8,2.3,1,324.4837953
2014-04-23,0,0,15.4,24.2,6.7,48,8,1.7,9.2,666.47,0,0,0,0,21030,2200.36,1874.35,1686.66,1.5,-3.5,2,2.5,0.7,1.8,2.3,1,332.4563085
2014-04-24,0,0,16.6,25.2,8.5,48,10,1.6,8.1,640.36,0,0,0,0,21030,2200,1874.04,1686.41,1.5,-3.5,2,2.5,0.7,1.8,2.3,1,338.4193143
2014-04-25,0,0,17.1,25.8,8.4,43,11,1.5,8.6,622.14,0,0,0,0,21030,2200.43,1873.72,1686.13,1.5,-3.5,2,2.5,0.7,1.8,2.3,1,329.1273934
2014-04-26,0,6.5,17.1,23.7,9.8,50,13,1.6,10.7,540.45,0,0,0,0,21030,2199.92,1873.59,1685.95,1.5,-3.5,2,2.5,0.7,1.8,2.3,1,309.2346207
2014-04-28,27.2,110.5,13.6,15.4,12.4,88,44,3,12.9,718.91,0,0,0,0,21030,2199.77,1873.29,1685.52,1.5,-3.5,2,2.5,0.7,1.8,2.3,1,318.3505955
2014-04-29,23.2,180.4,14.2,17,12.1,85,1,2.4,12.7,618.06,0,0,0,0,21030,2199.62,1873.17,1685.42,1.5,-3.5,2,2.5,0.7,1.8,2.3,1,341.9873475
2014-04-30,1.1,13,14.5,19.3,11.1,77,26,1.7,12,655.56,0,0,0,0,21030,2199.46,1873.05,1685.24,1.5,-3.5,2,2.5,0.7,1.8,2.3,1,321.3773606
2014-05-01,0,1,16.3,23,10,66,23,2,8.8,658.9,0,0,0,0,21030,2198.73,1872.63,1684.67,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,322.8455825
2014-05-02,0.2,1.8,17.4,25.8,10.1,61,15,2.8,13.8,696.56,0,0,0,0,21030,2198.55,1872.51,1684.58,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,337.4416238
2014-05-03,0,0,14.4,20.9,9,48,9,3.3,15.3,467.84,0,0,0,0,21030,2199.03,1872.47,1684.44,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,380.6281234
2014-05-05,0.1,2,11.6,17.2,6.3,47,10,3.3,14.5,814.15,0,0,0,0,21030,2198.86,1872.61,1684.48,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,402.6951903
2014-05-06,0,0.2,12.7,19.8,5.6,47,12,2.2,10.8,613.09,0,0,0,0,21030,2198.69,1872.78,1684.53,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,398.8115937
2014-05-07,0.3,7,15.3,22.7,6.2,49,10,2.6,13.9,664.46,0,0,0,0,21030,2197.45,1872.44,1684.28,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,379.5062156
2014-05-08,2.7,15,15.4,20.6,10.6,69,12,2.9,13,699.61,0,0,0,0,21030,2197.02,1872.1,1683.99,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,365.574069
2014-05-09,0,0,15.5,23.4,8.3,60,14,1.8,8.8,748.07,0,0,0,0,21030,2195.87,1871.77,1683.64,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,349.3996551
2014-05-10,0,0,17.2,24.7,9.2,49,12,2.2,16.2,569.29,0,0,0,0,21030,2195.4,1871.48,1683.27,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,341.7620421
2014-05-12,15.6,118.5,17.9,22.4,14.2,69,25,3.3,16.4,977.24,0,0,0,0,21030,2196.39,1871.18,1682.93,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,351.0236973
2014-05-13,0,0,20.1,27.4,12,59,13,2.6,13.6,914.33,0,0,0,0,21030,2193.42,1870.64,1682.38,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,316.1685252
2014-05-14,1.6,16,18.5,23.6,14.4,64,10,1.9,13.4,869.99,0,0,0,0,21030,2194.02,1870.18,1681.9,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,283.9685377
2014-05-15,0,3.3,18.6,24.5,14,56,12,3,14.6,637.56,0,0,0,0,21030,2193.49,1869.67,1681.29,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,284.9140236
2014-05-16,0,0,19,26.1,11.7,49,12,2.3,10.5,642.45,0,0,0,0,21030,2192.79,1869.3,1680.85,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,280.5086777
2014-05-17,0,0,18.7,25.9,12.1,56,10,1.7,8.5,449.32,0,0,0,0,21030,2192.01,1868.87,1680.29,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,332.7730026
2014-05-19,0,0,19.4,26.8,11.8,58,10,1.6,8.6,958.36,0,0,0,0,21030,2192.22,1868.57,1680.04,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,296.3562345
2014-05-20,4.5,83.9,18.4,23,14.8,70,13,1.4,10.4,824.92,0,0,0,0,21030,2192.84,1868.39,1679.7,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,301.0546286
2014-05-21,0,18.5,18.4,24.7,13.2,69,15,2.3,10.3,779.01,0,0,0,0,21030,2193.58,1868.12,1679.46,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,273.8884225
2014-05-22,0,0.5,19.5,27,12.7,67,16,1.9,8.3,563.88,0,0,0,0,21030,2193.11,1867.9,1679.04,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,264.5650655
2014-05-23,0,1.5,19.2,24.1,15.4,74,34,1.9,10.3,554.98,0,0,0,0,21030,2193.45,1867.68,1678.88,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,271.9486508
2014-05-24,0,0.3,21.8,28.6,15.4,68,16,1.9,9.7,398.03,0,0,0,0,21030,2194.01,1867.37,1678.46,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,314.2060358
2014-05-26,2.3,19.5,20.5,26,15.3,59,16,2.9,12.9,793.12,0,0,0,0,21030,2193.74,1866.91,1677.81,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,298.7941234
2014-05-27,0,0,22,29.5,13.5,48,13,2.8,13.4,758.27,0,0,0,0,21030,2194.47,1866.71,1677.53,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,299.9682067
2014-05-28,1.2,25.5,21.6,28.4,16,65,17,2.3,13.2,678.56,0,0,0,0,21030,2195.59,1866.42,1677.1,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,313.2475934
2014-05-29,0,0,22.8,31.1,15.5,60,10,1.8,9.5,630.5,0,0,0,0,21030,2195.06,1866.22,1676.75,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,326.1527359
2014-05-30,0,0,23.6,32.1,15.2,51,9,1.7,10,511.77,0,0,0,0,21030,2195.22,1866.03,1676.63,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,327.4267939
2014-05-31,0,0.1,24.3,32.4,16.3,55,9,1.7,9,366.34,0,0,0,0,21030,2195.31,1865.86,1676.29,1.7,-2,2.2,2.4,0.7,1.8,2.2,1.4,387.2914926
2014-06-02,5.9,191,20.9,24.2,18,72,20,2.4,26.4,731.32,0,0,0,0,21030,2194.2,1865.21,1675.52,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4,376.2408316
2014-06-03,19.8,86.5,19.1,21.3,17.2,86,31,2.4,14.7,614.59,0,0,0,0,21030,2193.5,1865.13,1675.22,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4,441.6596973
2014-06-04,3.1,22,21.1,25.3,18.3,72,35,2.8,8.5,759.27,0,0,0,0,21030,2194.24,1864.94,1674.9,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4,380.9174123
2014-06-05,1.2,17.5,20.7,23.8,18.2,72,40,2.2,9.5,556.58,0,0,0,0,21030,2193.35,1864.72,1674.75,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4,429.0418123
2014-06-06,0,1.5,21.4,27.4,16.5,67,14,1.7,8.3,643.63,0,0,0,0,21030,2192.84,1864.27,1674.16,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4,426.0057797
2014-06-07,0.2,6,21,26.6,15.8,72,29,1.8,8.5,620.25,0,0,0,0,21030,2193.11,1864.21,1673.98,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4,330.6646653
2014-06-09,0.9,14.5,20.9,25.4,17.9,77,24,1.8,7.5,734.71,0,0,0,0,21030,2193.16,1863.82,1673.56,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4,353.725365
2014-06-10,4,47.5,21,25.4,18,77,31,2,7.6,631.67,0,0,0,0,21030,2191.01,1863.04,1672.69,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4,368.3932408
2014-06-11,4.8,49.5,20.4,25.2,17.6,78,30,2,8.5,716.09,0,0,0,0,21030,2186.36,1862.34,1671.7,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4,331.0808074
2014-06-12,7.2,78.5,19.4,24.3,16,79,27,1.7,9.7,576.55,0,0,0,0,21030,2186.06,1861.66,1670.91,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4,322.308298
2014-06-13,1,9.5,20.3,25.4,16.3,78,33,1.9,8.4,541.91,0,0,0,0,21030,2185.88,1861.04,1670.28,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4,301.9334433
2014-06-14,0,0.1,22.1,28.2,16.7,70,21,1.9,7.6,587.43,0,0,0,0,21030,2186.16,1860.63,1669.51,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4,309.5991339
2014-06-16,0,3.6,23.3,29.6,17.4,63,22,1.8,7.6,704.96,0,0,0,0,21030,2186.37,1860.12,1669.01,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4,324.368692
2014-06-17,1.9,84,22,26.1,19.2,74,28,1.7,11.7,565.97,0,0,0,0,21030,2186.77,1859.85,1668.6,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4,346.018372
2014-06-18,0.3,9,22.5,28.3,17.9,71,25,1.8,9.9,614.65,0,0,0,0,21030,2186.03,1859.62,1668.26,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4,325.0654033
2014-06-19,0.3,7.5,22.6,27.9,18,74,27,1.8,10.5,635.15,0,0,0,0,21030,2188.61,1859.28,1667.83,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4,292.5692824
2014-06-20,1.4,15.5,22.2,26.7,18.3,76,34,1.9,11.1,450.48,0,0,0,0,21030,2187.79,1859.11,1667.59,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4,313.4858972
2014-06-21,2.3,46,21.3,24.3,19.2,79,41,2.1,8.7,404.24,0,0,0,0,21030,2189.12,1859,1667.35,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4,363.2653288
2014-06-23,12.4,61,21.1,26,18.3,83,39,1.6,7.7,634.38,0,0,0,0,21030,2188.67,1858.95,1667.22,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4,356.8409547
2014-06-24,2.5,33,21.8,27,18,80,33,1.7,7.7,649.1,0,0,0,0,21030,2191.88,1859.29,1667.4,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4,333.7593668
2014-06-25,0,30,22.8,28.4,18,75,30,1.5,6.2,554.05,0,0,0,0,21030,2193.23,1859.25,1667.32,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4,351.9107954
2014-06-26,0,0.4,23.7,29.3,19,72,25,1.5,7.1,612.94,0,0,0,0,21030,2193.33,1859.25,1667.37,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4,336.2313784
2014-06-27,0,0.3,24,29.9,18.8,70,25,1.7,10.9,617.59,0,0,0,0,21030,2193.83,1859.25,1667.29,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4,311.5805853
2014-06-28,0.8,17,24,29.3,19.9,69,25,2.2,9.8,413.02,0,0,0,0,21030,2194.12,1859.25,1667.12,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4,331.61106
2014-06-30,1.7,29,23.7,29.5,19.4,75,31,1.6,7.1,621.47,0,0,0,0,21030,2193.01,1859.23,1667.24,1.7,-1,1.9,2.4,0.7,1.8,2.1,1.4,352.0424787
2014-07-01,1.5,60.5,24.6,31.1,19.5,73,23,1.6,7,617.47,0,0,0,0,21030,2193.86,1859.21,1666.85,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,348.903425
2014-07-02,7.7,37.4,23.1,27.5,20.1,81,34,1.7,14.1,501.98,0,0,0,0,21030,2194.71,1859.27,1666.7,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,371.4387939
2014-07-03,25.8,59.5,21.3,23.5,19.5,90,49,1.8,10.4,540.01,0,0,0,0,21030,2195.33,1859.29,1666.46,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,418.0273809
2014-07-04,0.9,12.5,23.6,28.7,20.2,78,28,1.6,10.2,307.41,0,0,0,0,21030,2195.92,1859.36,1666.41,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,565.3338885
2014-07-05,0.8,40.6,23.1,27.3,19.5,78,30,1.5,13.5,740.19,0,0,0,0,21030,2195.95,1859.35,1666.1,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,369.7184356
2014-07-07,0.9,9,23.3,28,19,81,22,1.6,9.1,862.11,0,0,0,0,21030,2194.83,1859.11,1665.75,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,330.196355
2014-07-08,4.2,38.5,25,29.1,21.5,83,41,1.5,8.6,676.38,0,0,0,0,21030,2194.5,1858.67,1665.06,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,304.8860052
2014-07-09,7.2,65,26.1,30.4,23.4,85,44,2.3,18.7,617.59,0,0,0,0,21030,2194.4,1858.5,1664.52,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,313.9700125
2014-07-10,0,6,26.9,32,23.2,72,25,2.4,16.4,562.54,0,0,0,0,21030,2194.34,1858.3,1664.12,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,311.9739892
2014-07-11,0,0,26.5,32.4,21.5,60,21,2.3,9.3,543.8,0,0,0,0,21030,2193.9,1858.02,1663.52,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,270.6768983
2014-07-12,0.9,41,24.7,29.2,20.8,72,27,1.5,10.4,350.64,0,0,0,0,21030,2194.53,1857.83,1663.05,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,282.7618896
2014-07-14,0,0.5,25.6,31.1,21.3,71,22,1.9,7.8,587.69,0,0,0,0,21030,2195.14,1857.36,1662.65,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,330.1471189
2014-07-15,2,53,24.4,28.5,21.3,79,28,1.4,7.5,673.22,0,0,0,0,21030,2193.74,1857,1661.98,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,284.2919996
2014-07-16,2.4,26.5,25.2,29.9,21.5,76,30,1.5,8.1,602.87,0,0,0,0,21030,2192.29,1856.66,1661.49,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,292.5070214
2014-07-17,7.7,77,24.3,27.6,21.7,84,38,1.7,10.6,599.19,0,0,0,0,21030,2191.44,1856.3,1660.88,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,287.9098143
2014-07-18,18.6,180,24.6,29,21.8,85,33,1.8,8.1,526.54,0,0,0,0,21030,2191.49,1856.08,1660.39,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,327.6271128
2014-07-19,9.2,102,25.9,31,22.5,81,41,1.7,8,241.63,0,0,0,0,21030,2191.76,1855.86,1659.97,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,457.9971362
2014-07-21,0,0,26.7,31.7,22.4,77,32,1.8,9.2,697.72,0,0,0,0,21030,2191.73,1855.74,1659.71,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,363.5374446
2014-07-22,2.1,26,26.6,30.6,23.3,75,36,2.5,14,565.19,0,0,0,0,21030,2191.83,1855.47,1659.31,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,363.0029087
2014-07-23,10.7,55.3,26.1,29.7,23.2,80,37,2.2,9,693.45,0,0,0,0,21030,2190.82,1855.13,1658.93,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,418.0780412
2014-07-24,11.7,66.1,26.5,31.2,23.1,81,34,1.9,9.3,563.47,0,0,0,0,21030,2190.86,1854.92,1658.32,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,464.5506206
2014-07-25,8.8,91.5,27.9,32.6,24.2,78,36,3.1,19.5,487.53,0,0,0,0,21030,2189.87,1854.56,1657.95,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,392.1928271
2014-07-26,1.8,17,25.6,29.5,21.6,73,35,3.8,18,438.21,0,0,0,0,21030,2189.87,1854.28,1657.41,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,367.4081943
2014-07-28,3.3,50.5,23.5,28.7,18.8,75,23,1.5,11.2,598.6,0,0,0,0,21030,2190.45,1853.99,1657.09,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,373.8346219
2014-07-29,2.7,54,24.5,29.4,20.6,79,37,1.6,8.3,649.3,0,0,0,0,21030,2187.29,1853.53,1656.57,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,359.7669637
2014-07-30,0,5,27.4,33,22.3,74,27,1.6,11.2,565.19,0,0,0,0,21030,2186.9,1853.12,1656.18,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,390.9701214
2014-07-31,5.5,68.5,27.7,34.2,23.8,76,30,1.7,11.2,614.01,0,0,0,0,21030,2186.73,1852.8,1655.77,1.6,-2.2,1.9,2.3,1.1,1.8,2.2,1.4,374.1155705
2014-08-01,2.4,29,27.7,32.5,23.4,73,28,2.4,17.1,426.18,0,0,0,0,21030,2186.43,1851.68,1654.37,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,396.8050814
2014-08-02,46,306.5,27,30.6,24,76,37,3.8,20.5,54.18,0,0,0,0,21030,2186.19,1851.26,1653.5,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,269.0111472
2014-08-04,9.1,75,24.9,27,23.7,92,60,1.9,13.4,670.93,0,0,0,0,21030,2186.38,1850.83,1652.99,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,442.2466293
2014-08-05,1.2,18.5,26.9,31.5,23.8,82,44,1.8,8.2,473.22,0,0,0,0,21030,2183.85,1850.28,1652.39,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,475.1822604
2014-08-06,5.8,40.5,26,29.9,22.9,84,46,1.6,7.8,796.36,0,0,0,0,21030,2183.14,1849.5,1651.6,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,392.3670893
2014-08-07,17.6,83,23,26,21.2,90,53,1.4,8.8,793.37,0,0,0,0,21030,2183.11,1848.89,1650.86,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,334.7023205
2014-08-08,3.9,72,23.6,27.4,20.4,78,36,2.6,10.5,431.52,0,0,0,0,21030,2181.92,1848.13,1650.11,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,344.5158255
2014-08-09,1.9,37.5,24.5,28.4,20.8,69,28,3.2,14.4,668.02,0,0,0,0,21030,2177.33,1847.58,1649.91,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,307.5141913
2014-08-11,0.4,7.5,23.5,28.7,19.3,76,38,1.9,11.2,583.47,0,0,0,0,21030,2180.37,1847.14,1648.99,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,340.4560973
2014-08-12,0,0,24.7,30.4,19.9,74,32,1.7,8.1,869.59,0,0,0,0,21030,2176.62,1846.58,1649.24,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,283.7239143
2014-08-13,2.5,15.7,23.1,26.7,20.7,85,44,1.1,10.9,777.77,0,0,0,0,21030,2174.17,1845.23,1647.84,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,271.7204522
2014-08-14,18.2,73.5,21,22.8,19.5,92,53,1.4,9.1,575.02,0,0,0,0,21030,2176.21,1844.55,1646.88,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,271.2928246
2014-08-15,3.6,45.5,23.4,27.8,20.3,85,44,1.4,10.3,564.35,0,0,0,0,21030,2176.12,1843.91,1646.15,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,330.2859593
2014-08-16,0.2,26.2,24.3,29.4,20.7,81,37,1.4,7.4,465.75,0,0,0,0,21030,2175.51,1843.41,1645.62,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,301.1362028
2014-08-18,56.9,267,21.6,23.9,19.8,94,63,1.9,10.9,688.82,0,0,0,0,21030,2174.88,1842.48,1644.83,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,311.7837658
2014-08-19,12.2,88.5,22.9,26.1,21.1,92,60,1.2,7.6,543.83,0,0,0,0,21030,2174.38,1841.5,1643.72,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,317.8967111
2014-08-20,13.3,115,23.4,26.3,21.5,91,56,0.9,10.8,534.17,0,0,0,0,21030,2174.07,1840.42,1642.62,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,397.7397253
2014-08-21,37.7,126.4,23.8,27.4,21.5,88,49,2.4,15.5,986.29,0,0,0,0,21030,2173.32,1839.21,1641.46,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,307.2248325
2014-08-22,0.9,15,24.4,29.5,20.4,78,35,1.8,10.2,402.72,0,0,0,0,21030,2171.61,1837.81,1640.37,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,327.0302148
2014-08-23,0,1,24.5,29.8,20.6,77,30,1.5,7.6,781.03,0,0,0,0,21030,2170.83,1836.63,1639.26,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,228.406094
2014-08-25,40.1,246.5,23.4,25.8,21.9,91,47,1.7,18.4,943.1,0,0,0,0,21030,2168.94,1835.33,1637.88,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,279.8246315
2014-08-26,5.6,55.5,24.2,28.6,21.3,82,43,1.8,10.3,502.89,0,0,0,0,21030,2167.12,1833.72,1636.61,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,356.1684311
2014-08-27,1.8,36.5,22.6,26.1,19.8,80,43,1.8,7.9,578.86,0,0,0,0,21030,2166.55,1832.54,1635.31,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,461.5100379
2014-08-28,1.2,33.8,22.1,26.6,18.8,79,29,1.5,8.6,1042.13,0,0,0,0,21030,2166.57,1831.21,1634.22,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,291.839698
2014-08-29,4.1,40.5,22.1,27.2,18.4,79,33,1.6,10.4,1080.27,0,0,0,0,21030,2166.36,1830.07,1633.28,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,275.0724724
2014-08-30,0,1,21.9,27.5,17.3,75,26,1.6,6.9,778.85,0,0,0,0,21030,2166.51,1829.08,1632.35,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,261.8290629
2014-08-31,0,1,21,26.2,16.8,76,25,1.3,6.3,0.88,0,0,0,0,21030,2166.81,1828.67,1631.73,1.4,-4.8,2.1,2.2,0.8,1.9,2.4,0.8,861.8721461
2014-09-01,0.1,1.5,22.2,28.3,16.8,74,30,1.6,8.4,930.41,0,0,0,0,21030,2167.05,1826.99,1630.38,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6,303.1922258
2014-09-02,7,36.5,21.4,25.4,18.1,81,40,2,14,885.57,0,0,0,0,21030,2167.44,1825.72,1629.14,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6,323.3928358
2014-09-03,31.7,138,21.5,24.4,19,92,63,2,14.5,807.43,0,0,0,0,21030,2167.3,1824.81,1628.07,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6,492.4288174
2014-09-04,0.4,5.2,22.8,28.1,18.6,78,35,1.7,8.9,704.03,0,0,0,0,21030,2165.92,1823.95,1627.27,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6,542.2963019
2014-09-05,0,0.1,23,29.7,17.7,76,25,1.4,8.2,1164.7,0,0,0,0,21030,2165.61,1822.88,1626.44,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6,436.4112255
2014-09-06,0.6,12.5,22.6,28.8,18.7,78,28,1.3,7.5,954.25,0,0,0,0,21030,2163.64,1822.01,1625.44,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6,369.2283396
2014-09-07,0,0,22.9,29.4,17.7,80,25,1.3,7.6,28.92,0,0,0,0,21030,2164.01,1821.46,1624.76,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6,294.9522888
2014-09-11,0,0,21.5,28.2,15.8,73,19,1.4,7,927.79,0,0,0,0,21030,2162.53,1819.61,1623.46,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6,443.8066537
2014-09-12,0.3,26,20.9,25,17.5,80,33,1.2,6.7,699.1,0,0,0,0,21030,2160.65,1818.49,1622.45,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6,449.7791732
2014-09-13,0.2,7,21.5,27.3,16.8,71,29,1.9,11.1,766.2,0,0,0,0,21030,2159.52,1817.51,1621.42,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6,375.7445875
2014-09-15,0.1,4.5,21.7,27.6,17.7,73,27,1.3,8.5,960.17,0,0,0,0,21030,2159.61,1816.09,1620.34,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6,325.7254445
2014-09-16,0,0,21.3,27.1,16.4,67,13,1.5,9.6,789.9,0,0,0,0,21030,2158.35,1814.82,1619.03,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6,320.8983669
2014-09-17,2.4,44,20,24.3,17.1,75,20,1.3,8.9,532.52,0,0,0,0,21030,2157.18,1813.37,1617.59,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6,349.9613536
2014-09-18,0.1,5.7,19.5,24.9,15.3,71,21,1.6,7.5,510.69,0,0,0,0,21030,2155.9,1812.1,1616.37,1.1,-3,0.9,2.2,0.9,1.9,1.9,0.6,381.5783414
