날짜,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,배추거래량,배추생산량,배추저장이월량,배추수입량,배추수입금액,배추재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가,배추가격
2018-06-16,0,0,19.7,25.7,14.8,66,24,2.1,9.3,698.73,2460416,0,581566,276496,31141,1899.31,1609.59,1410.54,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,369.2549372
2018-06-18,0,0.2,23.3,29.7,17.9,68,18,1.4,6.6,1284.97,2460416,0,581566,276496,31141,1898.24,1609.32,1410.41,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,334.113193
2018-06-19,3.2,51.8,21.3,25.7,18.2,80,35,1.2,7.3,987.46,2460416,0,581566,276496,31141,1897.88,1609.16,1410.18,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,316.2403634
2018-06-20,0,1.2,22.5,28.2,18,72,25,1.8,12.5,1248.89,2460416,0,581566,276496,31141,1896.8,1608.89,1409.99,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,324.7675966
2018-06-21,0,0,23.1,29.5,17.8,62,15,2,12.7,987.57,2460416,0,581566,276496,31141,1896.51,1608.58,1409.74,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,340.163273
2018-06-22,0,1,23.8,31,16.6,55,14,1.5,8.4,892.35,2460416,0,581566,276496,31141,1897.06,1608.32,1409.47,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,343.6972792
2018-06-23,0,1.7,24,29.9,19.5,58,19,1.9,8.5,679.21,2460416,0,581566,276496,31141,1896.91,1608.12,1409.21,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,392.9987898
2018-06-25,0,0,25.4,32.5,19,62,19,1.4,8.9,1021.76,2460416,0,581566,276496,31141,1896.68,1608.02,1409.22,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,414.6477773
2018-06-26,29.4,139.3,23.4,26.4,20.4,87,47,2.5,13.5,1258.58,2460416,0,581566,276496,31141,1896.69,1607.73,1408.74,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,468.2184455
2018-06-27,31.4,122,24.4,28.8,21.3,84,39,2.4,13.7,990.96,2460416,0,581566,276496,31141,1896.47,1607.61,1408.69,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,489.0704085
2018-06-28,39.1,201.5,23,25.9,20.6,88,45,1.6,17.2,1082.79,2460416,0,581566,276496,31141,1896.79,1607.56,1408.6,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,395.1053102
2018-06-29,2.6,46.4,24.2,29.1,20.6,83,38,1.5,12.7,1186.47,2460416,0,581566,276496,31141,1896.25,1607.6,1408.74,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,347.5046879
2018-06-30,12.4,181,23.2,26.9,20.5,87,54,1.5,12.9,824.86,2460416,0,581566,276496,31141,1896.81,1607.63,1408.65,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,298.804409
2018-07-02,44.3,130.5,23.5,26.5,21.1,92,54,1.6,15.3,730.14,2460416,0,581566,276496,31141,1898.02,1607.83,1408.72,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,483.1399632
2018-07-03,12.2,137,24.8,28.5,22.1,84,45,2.4,15.3,697.67,2460416,0,581566,276496,31141,1898.64,1608.19,1409.08,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,396.7838324
2018-07-04,10.1,69.4,25.6,30.8,22,81,39,2,11,913.08,2460416,0,581566,276496,31141,1898.63,1608.49,1409.42,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,383.0588352
2018-07-05,11.1,81.9,23.6,26.9,21.8,88,51,1.5,6.8,1045.35,2460416,0,581566,276496,31141,1897.87,1608.67,1409.56,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,332.462913
2018-07-06,5,38.1,21.8,24,19.9,81,45,2.6,11.3,775.77,2460416,0,581566,276496,31141,1897.44,1608.89,1409.83,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,392.9211995
2018-07-07,0.2,4.1,21.3,25.9,17.9,70,35,2.7,11.1,671.46,2460416,0,581566,276496,31141,1897.93,1609.18,1410,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,510.7080756
2018-07-09,12.3,69.8,20.2,21.9,18.8,91,61,1.7,11.5,1142.99,2460416,0,581566,276496,31141,1897.07,1609.44,1410.25,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,542.8805031
2018-07-10,2.4,80.5,24,28.5,20,85,44,1.6,12.2,953.74,2460416,0,581566,276496,31141,1897.21,1609.85,1410.79,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,534.1838649
2018-07-11,3.1,34.5,26.1,30.3,22.8,83,45,1.4,11.7,489.82,2460416,0,581566,276496,31141,1897.67,1610.24,1411.21,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,677.665931
2018-07-12,0,2.3,27.4,32.1,23.3,80,39,1.6,9.7,654.67,2460416,0,581566,276496,31141,1897.84,1610.57,1411.57,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,618.9911329
2018-07-13,0,0.9,27.8,32.6,24.1,77,38,1.6,8.8,873.01,2460416,0,581566,276496,31141,1897.72,1610.76,1411.84,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,522.6925029
2018-07-14,0,0.2,27.9,33,23.7,75,26,1.6,8.4,612.37,2460416,0,581566,276496,31141,1897.22,1610.99,1412.03,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,655.0201659
2018-07-16,0,0,28.2,33.9,23.1,72,30,1.4,7.2,1093.8,2460416,0,581566,276496,31141,1898.52,1611.42,1412.52,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,590.7569842
2018-07-17,0,0,28.1,33.4,23.3,72,34,1.6,7.3,1037.04,2460416,0,581566,276496,31141,1898.76,1611.64,1412.7,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,563.7958432
2018-07-18,0,0,27.8,33.4,23,74,32,1.4,6.1,838.38,2460416,0,581566,276496,31141,1898.36,1611.69,1412.79,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,594.0037787
2018-07-19,0,0,28.1,34,23.1,73,29,1.4,6.5,808.14,2460416,0,581566,276496,31141,1900.49,1611.79,1412.85,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,597.7347611
2018-07-20,0,0,28.7,35.2,23,72,25,1.3,6.7,835.67,2460416,0,581566,276496,31141,1899.67,1611.82,1412.88,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,665.7088835
2018-07-21,0,0.6,29.3,35.4,24,70,27,1.4,10.2,581.02,2460416,0,581566,276496,31141,1899.99,1611.93,1412.79,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,780.0988432
2018-07-23,0,8.9,29.6,35,25.4,69,28,1.6,10.6,1076.38,2460416,0,581566,276496,31141,1899.31,1612.09,1413.23,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,690.2116942
2018-07-24,0,0.1,29.7,35.3,24.9,72,30,1.6,10.4,852,2460416,0,581566,276496,31141,1898.95,1612.21,1413.32,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,641.1320025
2018-07-25,0,0.6,29.7,34.6,25.8,73,32,1.8,8.9,668.4,2460416,0,581566,276496,31141,1898.64,1612.29,1413.36,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,831.2415574
2018-07-26,0,1.2,29.9,35.2,25.5,72,28,1.5,6.2,736.86,2460416,0,581566,276496,31141,1897.26,1612.47,1413.48,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,883.0903556
2018-07-27,0.1,3,30,35.9,25.5,75,29,1.5,7.8,671.92,2460416,0,581566,276496,31141,1898.15,1612.59,1413.62,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,938.7598003
2018-07-28,3.6,68,28.9,34.4,25.6,78,34,1.6,9.6,475.59,2460416,0,581566,276496,31141,1899.2,1612.86,1413.71,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,931.1861762
2018-07-30,0.2,8.8,29,34,24.9,68,33,2.2,9,956.53,2460416,0,581566,276496,31141,1899.32,1613.2,1414.24,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,893.5384944
2018-07-31,0,0,29.2,35.3,23.9,67,28,1.8,8.1,671.97,2460416,0,581566,276496,31141,1901.37,1613.82,1414.76,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,888.235381
2018-08-01,0,0,30,36.6,23.8,66,24,1.7,8.8,802.21,2460416,0,581566,276496,31141,1902.36,1614.67,1415.68,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,891.7859369
2018-08-02,0,0,30.2,36.1,24.9,67,20,1.7,9.3,893.12,2460416,0,581566,276496,31141,1902.29,1615.04,1415.93,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,778.8028722
2018-08-03,0.1,8.5,30.1,35.6,25.4,68,27,1.9,12.6,707.77,2460416,0,581566,276496,31141,1902.7,1615.31,1416.14,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,761.6211433
2018-08-04,0,1,30.3,35.6,25.9,70,29,1.9,7.9,42.93,2460416,0,581566,276496,31141,1902.92,1615.62,1416.38,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,1163.428678
2018-08-06,12.1,226.2,29.1,34.2,25.5,76,34,1.6,8.7,1026.69,2460416,0,581566,276496,31141,1902.53,1615.97,1416.92,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,792.9458461
2018-08-07,1.2,90.7,28.6,33.3,25.4,76,39,1.6,7.3,801.88,2460416,0,581566,276496,31141,1902.95,1616.6,1417.51,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,767.0564772
2018-08-08,1.6,48.4,28.8,34.6,24.9,75,32,1.5,7.7,722.42,2460416,0,581566,276496,31141,1903.48,1616.88,1417.84,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,858.1667726
2018-08-09,3,39.7,28.5,33.7,24.9,78,34,1.5,7.8,788.71,2460416,0,581566,276496,31141,1902.57,1617.17,1418,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,865.2933196
2018-08-10,8.2,85.5,27.7,32.4,24.9,82,36,1.5,6.4,737.7,2460416,0,581566,276496,31141,1903.15,1617.37,1418.28,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,812.3127901
2018-08-11,0.9,15.5,27.7,32.3,24.3,76,32,1.8,8.2,441.5,2460416,0,581566,276496,31141,1904.02,1617.58,1418.4,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,951.6582483
2018-08-13,0.9,26.5,29.7,35.3,25.1,74,28,1.6,11.8,975.69,2460416,0,581566,276496,31141,1904.03,1618.03,1419,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,964.8344606
2018-08-14,0,51,29.9,36,25,69,23,1.4,8.8,769.44,2460416,0,581566,276496,31141,1905.02,1618.46,1419.33,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,1046.800962
2018-08-15,3.5,96.5,29.4,35.9,24.5,71,24,1.8,11.4,723.31,2460416,0,581566,276496,31141,1904.75,1618.68,1419.48,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,1147.998664
2018-08-16,5.2,70.6,27.1,32,23.5,72,36,2.7,13,640.87,2460416,0,581566,276496,31141,1904.82,1618.9,1419.78,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,1175.935745
2018-08-17,0,8.1,25.1,30.1,20.9,58,25,3.1,11.9,522.65,2460416,0,581566,276496,31141,1904.78,1619.02,1420.04,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,1308.616739
2018-08-18,0,0,24.2,30.3,18.8,63,27,2,10,538.17,2460416,0,581566,276496,31141,1906.33,1619.08,1419.85,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,1499.636797
2018-08-20,0,46.1,26.4,31.9,21.1,69,26,2.1,15.3,901.45,2460416,0,581566,276496,31141,1906.56,1619.34,1420.23,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,1293.16452
2018-08-21,2.2,36.5,26.8,32.3,22.1,71,20,1.9,11.3,792.57,2460416,0,581566,276496,31141,1905.72,1619.46,1420.25,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,1353.459588
2018-08-22,0,60.4,28.9,34.7,22.9,67,31,2.3,17.4,838.87,2460416,0,581566,276496,31141,1905.61,1619.51,1420.43,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,1393.425497
2018-08-23,25.3,305,27.1,30,24.6,78,45,3.7,28.1,742.63,2460416,0,581566,276496,31141,1906.04,1619.69,1420.42,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,1537.826043
2018-08-24,20.6,97.2,25.6,29,23.1,84,43,3.4,20.1,386.19,2460416,0,581566,276496,31141,1906.04,1619.75,1420.54,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,1826.052332
2018-08-25,1.1,13,24.5,28.6,21.4,80,36,1.5,9.3,404.31,2460416,0,581566,276496,31141,1905.8,1619.82,1420.57,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,1771.264581
2018-08-27,45.5,149.5,23.5,25.9,21.1,94,50,1.4,11.7,1056.32,2460416,0,581566,276496,31141,1905.71,1620.05,1420.91,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,1291.359796
2018-08-28,30.3,168.4,25.1,28.9,22.7,89,47,1.4,8,676.87,2460416,0,581566,276496,31141,1905.6,1620.35,1421.24,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,1222.320245
2018-08-29,16.9,384.3,26.1,30.5,22.6,83,40,2,10,806.54,2460416,0,581566,276496,31141,1905.59,1620.52,1421.42,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,1024.203217
2018-08-30,15.2,117,26.3,30.4,23.9,85,51,2,12.3,683.68,2460416,0,581566,276496,31141,1906.02,1620.72,1421.6,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,928.5848551
2018-08-31,31.7,133.9,23.7,27.1,20.9,87,40,1.6,10.5,747.99,2460416,0,581566,276496,31141,1906.35,1620.87,1421.8,1.4,4.6,1.8,0.5,0,2.5,0.9,1.5,992.9025307
2018-09-01,8.2,191,23.3,28,19.7,77,36,2,11.1,686.74,2460416,0,581566,276496,31141,1907.43,1621.68,1422.57,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5,994.3609953
2018-09-03,32.1,151.6,23.8,27.3,21.1,89,58,1.6,9.8,1489.04,2460416,0,581566,276496,31141,1908.43,1622.48,1423.48,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5,774.5444773
2018-09-04,26.6,100,23.7,28.6,19.7,76,30,2.2,14.2,1018.07,2460416,0,581566,276496,31141,1910.09,1623.19,1424.3,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5,872.2209595
2018-09-05,0,0,23.3,28.7,18.2,66,26,2.2,10.8,979.52,2460416,0,581566,276496,31141,1910.69,1624.11,1425.34,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5,872.9055939
2018-09-06,1.1,12.5,22.6,27.1,18.2,77,37,1.5,11.1,1373.34,2460416,0,581566,276496,31141,1911.74,1625.25,1426.48,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5,793.167127
2018-09-07,4.5,24.4,21.3,25.4,17.8,75,30,1.9,18.9,1470.3,2460416,0,581566,276496,31141,1912.28,1626.47,1427.59,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5,807.5010413
2018-09-08,0,0.1,19.5,25.3,14.8,70,26,1.4,8.5,1047.27,2460416,0,581566,276496,31141,1913.24,1627.25,1428.41,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5,744.8038626
2018-09-10,0.1,11.1,20.6,26,15.6,66,30,2,11.1,1464.59,2460416,0,581566,276496,31141,1912.86,1628.48,1429.71,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5,892.1694842
2018-09-11,0,1.3,19.6,24.6,14.5,66,28,2.2,9.9,1437.17,2460416,0,581566,276496,31141,1915.95,1630.11,1431.43,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5,853.0146301
2018-09-12,0.1,176,21,26.7,15.6,72,36,1.7,10.3,1618.86,2460416,0,581566,276496,31141,1916.67,1631.5,1432.96,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5,838.9252068
2018-09-13,2.9,199.1,20.9,24.2,18.4,84,43,1.5,9.6,1692.22,2460416,0,581566,276496,31141,1917.67,1633.36,1434.86,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5,867.3462486
2018-09-14,11,111.4,21.6,24.5,19,88,46,1.7,10.3,1941.3,2460416,0,581566,276496,31141,1919.47,1635.32,1436.87,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5,782.6045591
2018-09-15,2.3,14.5,22,24.6,20.2,91,56,1.1,7.2,1610.04,2460416,0,581566,276496,31141,1919.96,1637.02,1438.44,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5,769.1835302
2018-09-16,0.4,5.3,22.7,26.5,20.4,84,43,1.3,6.1,2.08,2460416,0,581566,276496,31141,1920.56,1637.9,1439.13,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5,949.9040307
2018-09-17,0.1,6.9,21.9,27.3,17.8,76,26,1.3,7.7,2315.08,2460416,0,581566,276496,31141,1920.42,1639.2,1440.96,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5,666.4195214
2018-09-18,0,0,21,27.4,16,72,17,1.3,6.7,2316.94,2460416,0,581566,276496,31141,1922.66,1640.92,1442.51,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5,690.7426348
2018-09-19,2.4,25,20.6,25.1,16.6,78,24,1,7.2,2280.66,2460416,0,581566,276496,31141,1923.27,1642.42,1444.07,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5,732.1104544
2018-09-20,12.6,42.2,19.7,21.5,18.3,91,57,1.7,12.8,2245.29,2460416,0,581566,276496,31141,1924.84,1644,1445.58,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5,700.5314648
2018-09-21,26.4,43.5,19.3,21.1,17.9,93,58,1.5,14.2,1385.39,2460416,0,581566,276496,31141,1925.84,1645.7,1447.27,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5,678.4734778
2018-09-22,0.6,10.5,20.3,26.4,15.3,74,16,1.5,9.8,499.81,2460416,0,581566,276496,31141,1926.67,1647.81,1449.34,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5,802.5450113
2018-09-23,0.2,9.7,18.9,25.7,13.6,72,25,1.5,8.9,3.49,2460416,0,581566,276496,31141,1927.26,1649.04,1450.34,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5,841.3753582
2018-09-27,0,2.3,17.2,23.9,11.4,68,28,1.8,11.6,1842.05,2460416,0,581566,276496,31141,1926.98,1651.41,1453.05,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5,636.4238415
2018-09-28,0,0.9,16.9,22.1,11.6,75,35,1.5,9,1729.99,2460416,0,581566,276496,31141,1927.58,1652.82,1454.51,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5,462.2157085
2018-09-29,1.8,46.8,18.6,23.7,14.1,76,29,1.6,10.2,916.23,2460416,0,581566,276496,31141,1928.87,1654.25,1455.9,2.1,8.6,1.8,0.4,0,2.7,1.3,2.5,452.4028901
2018-10-01,1.2,8.1,16,20,12.3,62,25,2.9,16.6,1361.06,2460416,0,581566,276496,31141,1930.96,1657.1,1458.98,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,482.9493029
2018-10-02,0,0.5,15.5,22.1,10.1,71,24,1.4,10.3,1322.13,2460416,0,581566,276496,31141,1933.7,1659.87,1461.8,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,459.2962722
2018-10-03,0,0,15.5,23.5,9.2,72,18,1.2,8.9,1232.59,2460416,0,581566,276496,31141,1935.59,1661.85,1463.91,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,443.0285537
2018-10-04,0.4,14.8,18.1,24.6,10.8,70,32,2,9.1,1222.59,2460416,0,581566,276496,31141,1936.9,1663.86,1466.05,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,438.2516723
2018-10-05,57.9,310,17.5,19.3,15.7,93,52,2.4,17.6,1080.26,2460416,0,581566,276496,31141,1938.22,1666.77,1469.06,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,519.7441718
2018-10-06,81.2,225.5,18.8,22,16.2,87,50,3.9,27.1,347.33,2460416,0,581566,276496,31141,1939.43,1669.15,1471.44,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,809.6480906
2018-10-08,0,0,14.5,21.1,9.7,62,17,1.5,8.8,1586.98,2460416,0,581566,276496,31141,1940.54,1672.36,1475.13,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,458.3441266
2018-10-09,0,12.8,14.8,19.8,10,72,22,1.2,8.1,1525.29,2460416,0,581566,276496,31141,1945.16,1675.17,1478.23,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,387.4171025
2018-10-10,1.6,18.8,13.9,17.8,9.2,64,28,2.6,12.4,1387.03,2460416,0,581566,276496,31141,1946.45,1677.03,1480.36,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,394.5611141
2018-10-11,0,2,10.7,16,5.9,57,19,2.2,12.6,1162.31,2460416,0,581566,276496,31141,1948.26,1679.67,1483.11,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,392.8121867
2018-10-12,0,0,10.4,17.6,4.6,67,25,1.3,9.4,1146.86,2460416,0,581566,276496,31141,1948.68,1681.55,1485.35,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,384.475864
2018-10-13,0,0.1,11.8,19.7,5.3,72,22,1.2,6.9,805.23,2460416,0,581566,276496,31141,1949.8,1683.13,1486.85,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,390.9377134
2018-10-15,0,0,14,21.1,8.5,73,22,1.3,8.4,1358.73,2460416,0,581566,276496,31141,1951.5,1685.11,1489.18,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,433.3949326
2018-10-16,0.3,14.2,13,18.5,9.1,78,27,1.1,11.3,1219.06,2460416,0,581566,276496,31141,1952.67,1686.39,1490.63,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,422.7228065
2018-10-17,1.5,41.5,12.4,19.3,7.6,73,16,1.3,10.2,1055.07,2460416,0,581566,276496,31141,1952.8,1687.47,1491.89,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,505.1928429
2018-10-18,6.3,104.4,11.6,17.7,6.2,73,19,1.8,12.5,1089.04,2460416,0,581566,276496,31141,1953.86,1688.25,1492.79,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,471.3724953
2018-10-19,0,0.5,12.1,19.3,6.7,70,20,1.7,11.9,1076.12,2460416,0,581566,276496,31141,1953.67,1688.74,1493.51,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,495.4780136
2018-10-20,0,0,11.5,20.5,5.3,70,15,1.1,7.3,846.77,2460416,0,581566,276496,31141,1954.13,1689.15,1493.84,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,435.3414525
2018-10-22,0,1.8,12.8,20.1,6.7,72,13,0.9,5.5,1491.32,2460416,0,581566,276496,31141,1954.03,1689.76,1494.63,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,432.0295563
2018-10-23,1.2,11.7,13.2,19.3,8.6,78,29,1.3,10.7,1366.53,2460416,0,581566,276496,31141,1953.72,1689.71,1494.64,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,405.7341491
2018-10-24,0,0,12.2,19.5,7.1,71,18,1.3,7.9,1267.26,2460416,0,581566,276496,31141,1954.82,1689.73,1494.8,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,383.9638347
2018-10-25,0,0,12.3,20.9,5.6,70,11,1.1,7.6,1002.41,2460416,0,581566,276496,31141,1954.02,1689.78,1494.8,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,424.8849424
2018-10-26,6.9,21.7,12.3,15.1,9.2,83,38,1.6,17.8,1082.73,2460416,0,581566,276496,31141,1953.85,1689.64,1494.76,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,443.3726267
2018-10-27,0.3,4,10.6,14.3,7,57,22,3.2,18.2,580.51,2460416,0,581566,276496,31141,1954.04,1689.69,1494.82,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,455.1322256
2018-10-29,0.3,5.4,9.8,15.5,5,70,28,2,11,1221.62,2460416,0,581566,276496,31141,1953.68,1689.86,1495.16,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,450.3459477
2018-10-30,0,0.1,7.5,13.1,2.6,61,20,1.9,10,1181.75,2460416,0,581566,276496,31141,1954.58,1690.11,1495.37,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,456.258282
2018-10-31,0,12,7.8,14.2,2.8,66,23,1.6,13.4,1414.1,2460416,0,581566,276496,31141,1954.5,1690.14,1495.5,2,8.5,1.8,0.4,0.1,2.5,1.2,2.6,450.3219942
2018-11-01,0,0,7.7,16,1.4,67,17,1.3,10.5,1339.72,2460416,0,581566,276496,31141,1954.74,1690.24,1495.61,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3,449.1561353
2018-11-02,0,0,9,18.3,2.1,67,11,1.1,7,1368.57,2460416,0,581566,276496,31141,1954.86,1690.21,1495.76,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3,456.0884881
2018-11-03,0,0,9.7,19.3,2.6,67,11,1,6.4,1199.39,2460416,0,581566,276496,31141,1954.9,1690.19,1495.63,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3,426.8834588
2018-11-05,0,2.1,10.7,19.1,3.8,73,16,1,7.9,1731.64,2460416,0,581566,276496,31141,1953.9,1690.3,1495.76,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3,458.9403804
2018-11-06,0.2,9.8,11.8,19,5.7,79,25,1,7.6,1543.7,2460416,0,581566,276496,31141,1886.4,1665.5,1478.46,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3,439.7871106
2018-11-07,6.1,152.8,12.8,15.5,10.1,88,47,1,8.6,1703.89,2460416,0,581566,276496,31141,1873.34,1640.7,1462.31,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3,427.812787
2018-11-08,34.6,101.2,14,17.1,12.1,93,60,2.1,20.1,1225.84,2460416,0,581566,276496,31141,1865.67,1615,1444.76,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3,511.4835419
2018-11-09,0.4,4.9,12.4,16.1,7.9,70,32,2.9,15.3,1033.73,2460416,0,581566,276496,31141,1861.78,1598.67,1434.18,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3,566.2851701
2018-11-10,0,0.5,10.9,18.2,5.5,75,24,1.3,8.3,1897.61,2460416,0,581566,276496,31141,1857.78,1589.25,1427.93,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3,489.4186876
2018-11-12,1,7.5,9.3,14.9,4.9,72,24,1.5,10.5,3168.72,2460416,0,581566,276496,31141,1856.96,1580.32,1422.44,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3,452.0900288
2018-11-13,0.4,10.9,8.8,15.4,4,74,25,1.3,10.7,2475.91,2460416,0,581566,276496,31141,1853.85,1574.73,1418.79,2,7.6,1.4,0.3,0.2,2.8,1.4,2.3,436.8379576
