날짜,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,대파거래량,대파생산량,대파저장이월량,대파수입량,대파수입금액,대파재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가,대파가격
2018-02-08,0,13.1,-3.6,4.6,-11,46,10,1.3,13,546.24,343869,0,13128,82618,12115,1868.47,1564.8,1360.64,1.3,2.8,0.6,1,0.4,2.3,1.1,1.3,2364.954123
2018-02-09,0,0.2,1.4,8.6,-6.2,53,18,1.3,8.9,570.19,343869,0,13128,82618,12115,1868.83,1565.11,1360.99,1.3,2.8,0.6,1,0.4,2.3,1.1,1.3,2111.154201
2018-02-10,0,3.6,1.5,7,-4,49,8,2.9,17.1,593.15,343869,0,13128,82618,12115,1869.78,1565.31,1361.07,1.3,2.8,0.6,1,0.4,2.3,1.1,1.3,2122.791134
2018-02-11,0.7,5.1,-3.6,0.1,-7.2,52,12,3.2,25.1,19.98,343869,0,13128,82618,12115,1869.07,1565.34,1360.95,1.3,2.8,0.6,1,0.4,2.3,1.1,1.3,1828.8416
2018-02-12,0.4,4.2,-4.1,-0.1,-8.9,57,16,3.1,19.5,939.36,343869,0,13128,82618,12115,1869.59,1565.47,1361.39,1.3,2.8,0.6,1,0.4,2.3,1.1,1.3,2025.343409
2018-02-13,0.1,1.1,-0.7,5.1,-7.2,54,12,2.5,19.3,761.74,343869,0,13128,82618,12115,1869.27,1565.51,1361.47,1.3,2.8,0.6,1,0.4,2.3,1.1,1.3,1954.546723
2018-02-14,0,0,4.7,11.9,-3.3,60,13,2.8,14.4,882.18,343869,0,13128,82618,12115,1869.05,1565.72,1361.58,1.3,2.8,0.6,1,0.4,2.3,1.1,1.3,1281.163895
2018-02-15,0,0.2,1.9,7.5,-2.7,43,1,2,11.1,578.25,343869,0,13128,82618,12115,1868.01,1565.98,1361.65,1.3,2.8,0.6,1,0.4,2.3,1.1,1.3,888.7353869
2018-02-19,0,3.1,2.8,9.2,-2.5,46,8,1.3,7.2,469.01,343869,0,13128,82618,12115,1865.98,1565.76,1361.78,1.3,2.8,0.6,1,0.4,2.3,1.1,1.3,964.6435356
2018-02-20,0,0.1,2.7,9.1,-3.9,46,10,1.8,8.9,510.28,343869,0,13128,82618,12115,1865.81,1565.46,1361.47,1.3,2.8,0.6,1,0.4,2.3,1.1,1.3,1149.161516
2018-02-21,0,3.3,0.5,5.4,-3.8,33,2,2.2,11.4,473.42,343869,0,13128,82618,12115,1866.86,1565.06,1361.18,1.3,2.8,0.6,1,0.4,2.3,1.1,1.3,1147.668983
2018-02-22,0.1,3,0.6,7.3,-6.2,47,7,1.8,12,531.06,343869,0,13128,82618,12115,1866.61,1564.67,1360.79,1.3,2.8,0.6,1,0.4,2.3,1.1,1.3,1122.592989
2018-02-23,1,7.3,4.4,10.3,-2.7,65,15,2.1,11.5,508.51,343869,0,13128,82618,12115,1866.5,1564.48,1360.61,1.3,2.8,0.6,1,0.4,2.3,1.1,1.3,1183.722503
2018-02-24,0.1,5.4,4.6,10.8,-0.4,60,11,1.8,11.3,512.2,343869,0,13128,82618,12115,1866.79,1564.3,1360.53,1.3,2.8,0.6,1,0.4,2.3,1.1,1.3,1168.191278
2018-02-26,0,0.3,3.1,11.7,-4.2,51,7,1.3,8.2,633.42,343869,0,13128,82618,12115,1866.7,1564.17,1360.47,1.3,2.8,0.6,1,0.4,2.3,1.1,1.3,1271.347715
2018-02-27,0,0,5.1,12.5,-2.7,57,12,1.2,10.7,588.5,343869,0,13128,82618,12115,1866.26,1564.07,1360.35,1.3,2.8,0.6,1,0.4,2.3,1.1,1.3,1307.089071
2018-02-28,29.2,72.2,5.6,9.1,2.4,80,30,2.9,25.2,560.9,343869,0,13128,82618,12115,1865.75,1563.88,1360.18,1.3,2.8,0.6,1,0.4,2.3,1.1,1.3,1318.083924
2018-03-01,0.9,28.2,2.8,6.6,-1.7,58,13,4.6,20.2,593.47,343869,0,13128,82618,12115,1865.64,1563.68,1359.91,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,1370.532679
2018-03-02,0,0,1.3,8.9,-5,47,3,1.8,11.4,569.12,343869,0,13128,82618,12115,1866.35,1563.46,1359.86,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,1389.929031
2018-03-03,0,4,7.6,16.6,-1.4,54,4,1.5,11.7,557.75,343869,0,13128,82618,12115,1865.37,1563.15,1359.44,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,1355.354337
2018-03-05,12.1,36,5.7,11.6,2.3,81,37,3.2,17.9,661.5,343869,0,13128,82618,12115,1863.63,1562.76,1359.14,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,1365.126206
2018-03-06,0,0,4.7,11.1,-0.7,65,15,1.8,10.2,611.05,343869,0,13128,82618,12115,1863.61,1562.75,1359.18,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,1379.970313
2018-03-07,5.1,34.3,5.1,9.1,1.4,71,28,2.3,12,658.95,343869,0,13128,82618,12115,1863.82,1562.37,1358.81,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,1238.300693
2018-03-08,16.7,47,3.3,6.3,1,87,44,2.4,19.8,557.54,343869,0,13128,82618,12115,1864.29,1562.02,1358.4,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,1257.712302
2018-03-09,0.1,3,3.5,7.7,0.2,75,25,1.6,15.2,585.85,343869,0,13128,82618,12115,1864.4,1561.53,1358.13,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,1186.503023
2018-03-10,0,0,4.8,11.4,-1.1,68,14,1.7,9.4,614.2,343869,0,13128,82618,12115,1864.14,1561.12,1357.58,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,1087.513522
2018-03-12,0,0,7.9,16.9,-0.4,63,12,1.5,9.9,693.47,343869,0,13128,82618,12115,1863.81,1560.6,1357.27,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,1119.82864
2018-03-13,0,0,12.3,20.2,3.3,62,8,2.3,14,606.53,343869,0,13128,82618,12115,1863,1560.02,1356.71,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,1150.323477
2018-03-14,0,0.6,15.2,22.5,8,66,21,2,11.9,608.45,343869,0,13128,82618,12115,1862.67,1559.27,1356.09,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,1134.048589
2018-03-15,23.9,109,12.8,16.4,7.9,91,45,1.9,18.5,610.25,343869,0,13128,82618,12115,1861.95,1558.55,1355.18,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,1112.962145
2018-03-16,0.7,4,5.2,10.1,1.5,69,27,3.1,16.4,558.11,343869,0,13128,82618,12115,1860.89,1557.87,1354.71,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,1082.611126
2018-03-17,0,0,5.4,12.6,-1.1,64,9,1.6,8.7,484.58,343869,0,13128,82618,12115,1861.59,1557.16,1354.06,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,1015.402501
2018-03-19,19.9,51,8.5,11.4,5.6,85,35,2.9,14.8,666.25,343869,0,13128,82618,12115,1860.22,1556.44,1353.2,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,1014.731123
2018-03-20,0.6,16.9,5.3,8.7,1.9,54,28,4.6,15.5,580.87,343869,0,13128,82618,12115,1859.72,1555.54,1352.41,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,1054.327817
2018-03-21,8.6,41.9,1.8,3.7,0.3,83,26,3,16.3,538.54,343869,0,13128,82618,12115,1859.08,1554.72,1351.57,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,1058.744798
2018-03-22,0,0.7,5,11.4,0.3,65,10,2.2,16.7,451.02,343869,0,13128,82618,12115,1858.43,1554.2,1351.19,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,1254.381431
2018-03-23,0,0,6.2,13.5,-0.7,63,16,1.7,7.5,537.29,343869,0,13128,82618,12115,1858.68,1553.67,1350.72,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,1208.116108
2018-03-24,0,0,9.1,15.9,2.1,59,14,2,10.9,517.88,343869,0,13128,82618,12115,1859.06,1553.36,1350.26,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,1129.153121
2018-03-26,0,0,12,20.3,4.7,59,12,1.8,8.8,797.66,343869,0,13128,82618,12115,1858.77,1552.94,1350.13,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,1050.297578
2018-03-27,0,0,13.7,21.6,5.5,59,17,1.9,12.8,655.4,343869,0,13128,82618,12115,1858.73,1553.03,1350.21,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,985.511043
2018-03-28,0,0,15,22.1,7.5,60,7,2.2,13.4,769.79,343869,0,13128,82618,12115,1858.86,1552.76,1350,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,754.2791622
2018-03-29,0,0,14.5,21.6,8.8,67,18,1.7,11.5,590.06,343869,0,13128,82618,12115,1857.86,1552.41,1349.67,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,717.8545935
2018-03-30,0,0,12.7,19.3,7.5,60,16,2,9.1,685.95,343869,0,13128,82618,12115,1857.68,1552.09,1349.34,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,475.8731269
2018-03-31,0,0,14,22,6.3,57,13,1.7,10.4,582.06,343869,0,13128,82618,12115,1858.03,1551.86,1348.97,1.2,1.2,0.8,0.9,0.4,2.6,1.3,1.1,616.7665533
2018-04-02,0,0,17.8,24.6,11.5,69,20,2,9.8,473.24,343869,0,13128,82618,12115,1858,1551.29,1348.65,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5,1058.607117
2018-04-03,0.1,9.3,18,24.5,11.7,71,24,2,10.3,588.73,343869,0,13128,82618,12115,1859.31,1551.29,1348.69,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5,788.315436
2018-04-04,14.9,31,11.5,16.6,8.4,85,37,2.4,11.4,602.06,343869,0,13128,82618,12115,1859.86,1551.1,1348.5,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5,597.0392605
2018-04-05,12.6,29,8.5,9.9,7.5,89,49,2.3,13.4,537.97,343869,0,13128,82618,12115,1859.12,1550.91,1348.3,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5,535.089103
2018-04-06,16.9,36.3,7.9,12.9,3.9,69,14,3.5,23.4,512.65,343869,0,13128,82618,12115,1858.51,1550.69,1348.13,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5,493.4114577
2018-04-07,0.3,17,5,9.1,2.1,46,12,4.5,24.5,379.93,343869,0,13128,82618,12115,1858.66,1550.52,1347.92,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5,770.2196217
2018-04-09,0,0.5,10.7,17.6,4.8,58,12,1.8,17.4,588.07,343869,0,13128,82618,12115,1859.29,1550.34,1347.82,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5,808.2157434
2018-04-10,1.7,13.5,15.1,22.3,4.8,60,13,3.5,14.7,563.6,343869,0,13128,82618,12115,1859.31,1550.04,1347.59,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5,771.8826972
2018-04-11,2.3,14.6,15.5,21,9.8,52,10,3.4,15.9,574.16,343869,0,13128,82618,12115,1858.59,1549.73,1347.31,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5,646.0019054
2018-04-12,0,0,13.2,21.2,5.2,40,2,2.2,13.6,497.42,343869,0,13128,82618,12115,1858.99,1549.69,1347.39,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5,713.3679386
2018-04-13,0,1.6,12.8,18.2,6.1,41,2,2.4,13.6,553.65,343869,0,13128,82618,12115,1859.31,1549.64,1347.35,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5,526.0208181
2018-04-14,22.9,59,9.5,13,7.5,85,11,2.4,19.7,483.2,343869,0,13128,82618,12115,1859.03,1549.65,1347.02,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5,515.7011145
2018-04-16,0,0.2,10.9,17.7,3.9,61,11,1.7,10.2,533.28,343869,0,13128,82618,12115,1858.53,1549.72,1347.41,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5,672.284437
2018-04-17,0,0.1,12.6,19.8,6.4,61,11,1.6,7,478.97,343869,0,13128,82618,12115,1859.59,1550,1347.81,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5,686.0134457
2018-04-18,0,0,13.2,21.2,5.5,54,9,1.7,8.5,490.23,343869,0,13128,82618,12115,1859.72,1550.11,1348,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5,679.8184885
2018-04-19,0,0,15.1,23.8,5.7,45,4,1.9,10.7,462.04,343869,0,13128,82618,12115,1860,1550.39,1348.31,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5,831.1498522
2018-04-20,0,0,17.7,27.5,8.7,52,6,1.4,9.1,479.06,343869,0,13128,82618,12115,1860.07,1550.83,1348.74,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5,769.9979627
2018-04-21,0,0,18.8,28,10,51,1,1.8,11,512.08,343869,0,13128,82618,12115,1860.58,1551.2,1349.12,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5,601.7446366
2018-04-23,45.9,144.5,11.2,13.5,10.2,92,44,3.2,17.2,580.33,343869,0,13128,82618,12115,1860.54,1551.69,1349.54,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5,683.166009
2018-04-24,10.5,70.5,11.6,14.1,9,83,25,2.6,14.1,411.26,343869,0,13128,82618,12115,1861.05,1552.22,1350.32,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5,788.1406955
2018-04-25,0.1,1.7,13,21,5.5,57,9,1.6,9.7,425.93,343869,0,13128,82618,12115,1861.87,1552.76,1350.94,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5,702.8699786
2018-04-26,0,0,14.6,22.7,6.2,59,11,1.6,9.9,374.25,343869,0,13128,82618,12115,1862.61,1553.33,1351.72,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5,790.0841416
2018-04-27,0,0,14.9,22.1,8.3,59,19,2,15.5,401.14,343869,0,13128,82618,12115,1862.79,1554.15,1352.57,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5,806.1663629
2018-04-28,0,0,15.9,24.2,7.8,59,9,1.8,10.5,488,343869,0,13128,82618,12115,1862.58,1554.78,1353.13,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5,994.2009803
2018-04-30,0,53.7,18.8,25.5,12.4,67,13,1.9,9.8,643.74,343869,0,13128,82618,12115,1863.61,1555.65,1354.19,1.5,3.5,1.3,0.8,0.3,2.6,1.4,1.5,1073.282295
2018-05-01,0.5,8,18.6,23.3,14,78,30,1.5,10.7,491.2,343869,0,13128,82618,12115,1865.07,1557.66,1356.19,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,760.8534423
2018-05-02,12.9,40.5,14.9,19.2,10.5,88,40,2.3,21.3,481.5,343869,0,13128,82618,12115,1865.36,1558.46,1357.02,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,650.4165061
2018-05-03,0.9,15.3,12,17.1,7.9,60,18,3.7,17.9,395.39,343869,0,13128,82618,12115,1865.39,1559.37,1358.06,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,800.1741341
2018-05-04,0,0,14.5,21,7.1,45,10,3.5,13.9,488.65,343869,0,13128,82618,12115,1866.04,1560.3,1359.11,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,765.5912755
2018-05-05,0,0.9,18.1,25.1,9.5,48,12,2.7,14,495.43,343869,0,13128,82618,12115,1866.21,1561.55,1360.26,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,712.0371559
2018-05-07,12,36,16.4,21,13.2,85,16,1.5,9,443.96,343869,0,13128,82618,12115,1866.29,1562.73,1361.45,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,865.786645
2018-05-08,0.5,14.6,15.1,19.2,11.6,71,34,2.9,12.6,340.95,343869,0,13128,82618,12115,1866.92,1563.59,1362.69,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,1351.230034
2018-05-09,0,1.7,13.6,18.9,9.2,68,28,2.2,11.2,401.12,343869,0,13128,82618,12115,1868.02,1565.32,1364.54,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,1105.49359
2018-05-10,0,0,15.2,22,9.3,70,18,1.7,8.5,508.15,343869,0,13128,82618,12115,1869.26,1567.32,1366.73,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,863.1583204
2018-05-11,0,0.6,16.9,23.8,10.1,60,14,1.7,9.1,476.5,343869,0,13128,82618,12115,1870.04,1569.89,1369.44,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,686.7956584
2018-05-12,16.7,54.1,16,18.7,13.5,84,22,1.9,10.7,498.96,343869,0,13128,82618,12115,1870.88,1572.13,1371.82,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,599.4376846
2018-05-14,0,0,19.3,26.9,12.3,71,22,1.5,10,473.77,343869,0,13128,82618,12115,1872.25,1574.67,1374.72,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,700.7623689
2018-05-15,0,1.8,22.5,29.5,15,66,13,1.5,12.1,479.56,343869,0,13128,82618,12115,1875.6,1577.27,1377.49,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,716.8242642
2018-05-16,5.9,54.9,22.9,25.5,20.5,88,35,2.4,15.4,431.48,343869,0,13128,82618,12115,1877.68,1579.46,1379.89,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,736.8477202
2018-05-17,17.3,158.5,22.8,26.8,19.5,87,45,2.5,15.6,402.07,343869,0,13128,82618,12115,1879.27,1581.16,1381.62,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,733.1610926
2018-05-18,9.5,81.5,17.5,21.7,13.4,90,56,2.3,12.4,417.03,343869,0,13128,82618,12115,1881.18,1583.01,1383.47,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,659.2018397
2018-05-19,0.1,2,15.7,20.9,10.9,66,19,2.7,10.3,357.31,343869,0,13128,82618,12115,1882.25,1584.92,1385.46,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,704.2382482
2018-05-21,0,0,16.2,21.8,10.6,68,20,2.1,10.4,443.63,343869,0,13128,82618,12115,1882.4,1587.43,1388.29,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,969.1963474
2018-05-22,6.6,21.9,17.5,23.7,12.1,78,30,1.4,9.6,426.33,343869,0,13128,82618,12115,1883.53,1590.2,1390.78,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,1235.893199
2018-05-23,13.5,37.5,18.1,23.9,12.6,67,14,2.3,14.5,410.88,343869,0,13128,82618,12115,1885.84,1591.97,1392.93,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,1214.9029
2018-05-24,0,0,18.9,26.7,9.8,55,12,2,14.2,412.76,343869,0,13128,82618,12115,1887.57,1595.13,1396.04,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,1295.442751
2018-05-25,0,2.2,19.8,27,12.4,53,11,1.6,12.2,460.82,343869,0,13128,82618,12115,1890.75,1598.38,1399.4,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,1262.319655
2018-05-26,0,12.1,20,27.8,12.4,62,14,1.5,8.9,472.14,343869,0,13128,82618,12115,1892.5,1600.91,1401.79,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,1209.948024
2018-05-28,0.6,15,20.4,26.2,15.1,72,21,1.5,10,530.08,343869,0,13128,82618,12115,1894.05,1603.52,1404.41,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,1049.60039
2018-05-29,1.5,40.4,21.4,26.9,16.9,77,33,1.4,8,553.74,343869,0,13128,82618,12115,1896.11,1605.58,1406.3,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,1068.529376
2018-05-30,2.2,25.5,20.7,25.8,16.7,78,27,1.7,9.7,440.64,343869,0,13128,82618,12115,1896.9,1606.68,1407.45,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,889.1654582
2018-05-31,0,0.1,19.7,25.9,14.3,66,24,1.8,7.8,428.94,343869,0,13128,82618,12115,1897.57,1607.24,1407.94,1.5,1.7,1.5,0.6,0.2,2.8,1.3,1.5,990.1917411
2018-06-01,0,0,22.1,29.9,14.4,61,19,1.6,8.2,394.63,343869,0,13128,82618,12115,1898.17,1608.43,1409.17,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,951.0729676
2018-06-02,0,0,23.1,31.1,15.6,56,16,1.6,7.2,378.9,343869,0,13128,82618,12115,1897.99,1608.89,1409.56,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,1181.591255
2018-06-04,0,1.1,22.3,28.5,16.1,61,20,1.5,9.8,479.51,343869,0,13128,82618,12115,1899.25,1609.5,1410.35,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,1197.768398
2018-06-05,1.4,56.3,21.6,26.4,17.9,71,25,1.4,7.1,468,343869,0,13128,82618,12115,1899.04,1609.7,1410.54,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,1157.440091
2018-06-06,0,0,22.4,29,16.9,72,24,1.5,8,435.96,343869,0,13128,82618,12115,1899.29,1609.97,1410.63,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,1001.434663
2018-06-07,0,0,23.2,30,17.6,71,18,1.6,7.8,413.34,343869,0,13128,82618,12115,1899.18,1610.24,1411.08,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,961.3858198
2018-06-08,0,0,22.4,27.8,17.9,71,23,1.8,7.6,435.84,343869,0,13128,82618,12115,1899.01,1610.24,1411.09,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,909.8347142
2018-06-09,1.1,16.7,21.2,26,17.2,71,33,2.5,13.9,393.4,343869,0,13128,82618,12115,1898.44,1610.19,1411.05,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,975.9230206
2018-06-11,7,51,18.5,21.7,16.5,79,42,1.8,9.3,479.78,343869,0,13128,82618,12115,1897.6,1610.26,1411.17,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,1164.786998
2018-06-12,0.9,19.4,19.5,24.5,16,74,34,1.6,8.8,487.49,343869,0,13128,82618,12115,1897.5,1610.18,1411.17,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,1087.56298
2018-06-13,0,5.6,20.4,25.4,16.3,73,37,1.8,12.4,441.73,343869,0,13128,82618,12115,1897.5,1610.03,1410.92,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,977.3610258
2018-06-14,1.6,45.1,20.5,24.8,17.6,72,35,2.4,12.8,424.76,343869,0,13128,82618,12115,1898.97,1609.97,1410.92,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,981.0675089
2018-06-15,0.6,16.5,19.9,24.6,16.3,65,35,2.6,9.7,452.77,343869,0,13128,82618,12115,1899.21,1609.74,1410.74,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,928.061702
2018-06-16,0,0,19.7,25.7,14.8,66,24,2.1,9.3,422.55,343869,0,13128,82618,12115,1899.31,1609.59,1410.54,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,984.6597579
2018-06-18,0,0.2,23.3,29.7,17.9,68,18,1.4,6.6,494.52,343869,0,13128,82618,12115,1898.24,1609.32,1410.41,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,1018.487123
2018-06-19,3.2,51.8,21.3,25.7,18.2,80,35,1.2,7.3,465.09,343869,0,13128,82618,12115,1897.88,1609.16,1410.18,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,965.9178175
2018-06-20,0,1.2,22.5,28.2,18,72,25,1.8,12.5,497.88,343869,0,13128,82618,12115,1896.8,1608.89,1409.99,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,915.8072596
2018-06-21,0,0,23.1,29.5,17.8,62,15,2,12.7,398.9,343869,0,13128,82618,12115,1896.51,1608.58,1409.74,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,900.5683923
2018-06-22,0,1,23.8,31,16.6,55,14,1.5,8.4,394.98,343869,0,13128,82618,12115,1897.06,1608.32,1409.47,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,903.9325794
2018-06-23,0,1.7,24,29.9,19.5,58,19,1.9,8.5,401.39,343869,0,13128,82618,12115,1896.91,1608.12,1409.21,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,1122.875853
2018-06-25,0,0,25.4,32.5,19,62,19,1.4,8.9,484.13,343869,0,13128,82618,12115,1896.68,1608.02,1409.22,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,1144.369794
2018-06-26,29.4,139.3,23.4,26.4,20.4,87,47,2.5,13.5,527.29,343869,0,13128,82618,12115,1896.69,1607.73,1408.74,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,997.6243388
2018-06-27,31.4,122,24.4,28.8,21.3,84,39,2.4,13.7,394.72,343869,0,13128,82618,12115,1896.47,1607.61,1408.69,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,1408.452106
2018-06-28,39.1,201.5,23,25.9,20.6,88,45,1.6,17.2,446.61,343869,0,13128,82618,12115,1896.79,1607.56,1408.6,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,996.8609762
2018-06-29,2.6,46.4,24.2,29.1,20.6,83,38,1.5,12.7,447.35,343869,0,13128,82618,12115,1896.25,1607.6,1408.74,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,1086.074456
2018-06-30,12.4,181,23.2,26.9,20.5,87,54,1.5,12.9,509.97,343869,0,13128,82618,12115,1896.81,1607.63,1408.65,1.5,0.9,1.6,0.6,0.3,2.8,1.2,1.5,999.8274983
2018-07-02,44.3,130.5,23.5,26.5,21.1,92,54,1.6,15.3,477.3,343869,0,13128,82618,12115,1898.02,1607.83,1408.72,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,1206.414458
2018-07-03,12.2,137,24.8,28.5,22.1,84,45,2.4,15.3,407.56,343869,0,13128,82618,12115,1898.64,1608.19,1409.08,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,1234.129774
2018-07-04,10.1,69.4,25.6,30.8,22,81,39,2,11,412.38,343869,0,13128,82618,12115,1898.63,1608.49,1409.42,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,978.1066354
2018-07-05,11.1,81.9,23.6,26.9,21.8,88,51,1.5,6.8,436.5,343869,0,13128,82618,12115,1897.87,1608.67,1409.56,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,877.0108752
2018-07-06,5,38.1,21.8,24,19.9,81,45,2.6,11.3,416.75,343869,0,13128,82618,12115,1897.44,1608.89,1409.83,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,852.6342187
2018-07-07,0.2,4.1,21.3,25.9,17.9,70,35,2.7,11.1,379.43,343869,0,13128,82618,12115,1897.93,1609.18,1410,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,971.4187257
2018-07-09,12.3,69.8,20.2,21.9,18.8,91,61,1.7,11.5,432.35,343869,0,13128,82618,12115,1897.07,1609.44,1410.25,1.1,1.2,1.8,0.5,0.1,2.4,0.8,1.1,1002.121602
